	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
199846120606	ダ	右	1500	晴	不良	13:35	プロキオン特別 		1998-12-6	18	金沢	4	(馬齢)																																						(10,6,5),(8,3),(7,2),(4,9),1	(5,6,10),(3,8),(2,7),4,(1,9)	6,10,(4,3),(8,5),2,1,9,7	6-10,(3,4)-2,(5,8)-(1,7),9					
199846120607	ダ	右	1500	晴	不良	14:10	B2		1998-12-6	18	金沢	4	(馬齢)																																						(2,6,9,7),(5,8),1,4-3	2,6,(7,1),9,5,4,8,3	7,(6,1),(9,4,5,3),2=8	(7,1)-6,4,3-2-(9,5)-8					
199846120608	ダ	右	1700	晴	不良	14:45	レグルス特別 		1998-12-6	18	金沢	4	(馬齢)																																						6,(8,3),(4,5,1),(9,2)-7	6,(3,8),(1,4),2,5,9,7	6,8,(4,1,3),(5,2)-9-7	6,8,(1,4,3)-5,2-9,7					
199846120701	ダ	右	1400	曇	不良	11:00	3才		1998-12-7	18	金沢	5	(馬齢)																																						(2,6),8,(1,4),7,3,5	2,6,1,8,4,(3,7,5)	(2,6),1,(3,8,4,5)-7	6-2-(5,3),1-8,(4,7)					
199846120702	ダ	右	1400	雨	不良	11:30	3才		1998-12-7	18	金沢	5	(馬齢)																																						(1,2,3,6,10),7,(4,8,9),5	(1,2,3),(6,10),(4,7,5)-(8,9)	(3,2,1),6,10,5,(4,7),9-8	1,3,2,9,(5,6,4)-(7,10),8					
199846120703	ダ	右	1500	雨	不良	12:00	3才		1998-12-7	18	金沢	5	(馬齢)																																						8,1,(4,7,2),(5,6),3	8,1,(4,7),2,(5,3,6)	(4,7,8),1-(3,2),(6,5)	7,(4,3)-(8,2)-(6,5),1					
199846120704	ダ	右	1400	雨	不良	12:30	特別 		1998-12-7	18	金沢	5	(馬齢)																																						(5,4,1),7,9,(6,8),2,3	4,5,(7,1,2),(9,8)-(3,6)	5,7,(4,2),(1,8,9),(6,3)	5,7-(8,2)-(6,1),9,(3,4)					
199846120705	ダ	右	1400	雨	不良	13:00	C1		1998-12-7	18	金沢	5	(馬齢)																																						(4,6,8,9),3,(1,7,2),(5,10)	4,8,6,(9,3),1,2,7,(10,5)	(4,8),9,3,(1,6,7),(2,10),5	(4,8),9-3,1-(7,2),6,10-5					
199846122101	ダ	右	900	曇	重	11:00	3才		1998-12-21	19	金沢	5	(馬齢)																																								5,(3,4),8,6,(1,9),(2,7)	5,(3,4)-8,6,(9,1),7,2					
199846122102	ダ	右	1300	晴	重	11:30	3才		1998-12-21	19	金沢	5	(馬齢)																																						(5,8),7,3,(1,4)-2	(8,5)-(7,1),3-4,2	8,7,3-1,(5,2),4	(8,7,3)=1,2-4-5					
199846122103	ダ	右	1500	晴	重	12:00	C3		1998-12-21	19	金沢	5	(馬齢)																																						3,7,(8,1),(6,2),(5,4)	3,1,7,8,(6,2,4),5	1,(8,5,7,2,3),6,4	1,(5,8,2)-6,(3,7,4)					
199846122104	ダ	右	1400	晴	重	12:30	C1		1998-12-21	19	金沢	5	(馬齢)																																						(7,1),(8,4),(5,9)-(3,2)-6	(1,7),(8,4),5,9,(2,3),6	7,(8,1),(5,4,9)-2,3,6	1,(8,7),9-(4,5)-2-3,6					
