	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199856010401	ダ	右	1300	曇	不良	11:30	4才		1998-1-4	15	荒尾	5	(定量)																																							4,6,(5,7),3,8,2,1	4,6,7,(5,3),2,8,1	4,6-5,3,2,8,7,1		
199856010402	ダ	右	1400	曇	不良	12:00	4才		1998-1-4	15	荒尾	5	(定量)																																						1,3,5,9,8,7,(4,6),2	4,1,6,(3,7),(5,8),9,2	1,6,(4,3),(7,5),9,8,2	167583924		
199856010403	ダ	右	1400	曇	不良	12:30	4才		1998-1-4	15	荒尾	5	(定量)																																						(5,7),2,8,(3,4,6),1	57218346	5,7,2,(1,3,8),(4,6)	72531486		
199856010404	ダ	右	1400	曇	不良	13:00	C		1998-1-4	15	荒尾	5	(定量)																																						36871542	3,6,(1,8),7,5,2,4	(3,6,8),(1,7),5,4,2	31856724		
199856010405	ダ	右	1400	曇	不良	13:30	C		1998-1-4	15	荒尾	5	(定量)																																						6,7,4,9,2,8,(5,1),3	6,7,4,(2,9),8,1,5,3	6,7,4,1,2,(8,9),3,5	(7,4),1,6,(8,2),3,5,9		
199856010406	ダ	右	1400	曇	不良	14:00	C		1998-1-4	15	荒尾	5	(定量)																																						2,6,8,(3,4,9),5,7,1	268394571	2,(6,8),3,9,4,(5,7),1	862935471		
199856010407	ダ	右	1400	曇	不良	14:35	C		1998-1-4	15	荒尾	5	(定量)																																						(2,6),8,3,7,5,9,1,4	268371594	(2,6),8,(3,5),7,1,(4,9)	824637195		
199856010408	ダ	右	1400	曇	不良	15:10	C		1998-1-4	15	荒尾	5	(定量)																																						246315	246135	2,4,6,(3,5),1	246531		
199856011701	ダ	右	1300	曇	稍重	11:30	4才		1998-1-17	16	荒尾	4	(定量)																																							7,4,8,3,1,2,5-6	7,(4,8),3,2,(1,5)=6	(4,7),8,1,5,2,3=6		
199856011702	ダ	右	1300	曇	稍重	12:00	C		1998-1-17	16	荒尾	4	(定量)																																							4,(1,6),8,2,7,5,3	4,6,1,(2,8),7,5,3	(4,6),(1,2),5,8,3,7		
199856011703	ダ	右	1400	曇	稍重	12:30	4才		1998-1-17	16	荒尾	4	(定量)																																						2,4,9,5,(1,6),8,3,7	2,4,9,5,(1,6),8,3,7	2,4,9,8,(1,5,6),7,3	9,(8,7),6,1,3,4,5,2		
199856011704	ダ	右	1400	曇	稍重	13:00	C		1998-1-17	16	荒尾	4	(定量)																																						13426875	1,3,(2,4),8,6,7,5	13247865	3,2,(1,6),4,7,8,5		
199856011705	ダ	右	1400	曇	稍重	13:30	C		1998-1-17	16	荒尾	4	(定量)																																						56782431	56278143	5,6,(2,7),8,1,4,3	56231748		
199856011706	ダ	右	1400	曇	稍重	14:00	C		1998-1-17	16	荒尾	4	(定量)																																						6583714	6581374	6,5,8,(1,7),3,4	6581374		
199856011707	ダ	右	1400	曇	稍重	14:35	C		1998-1-17	16	荒尾	4	(定量)																																						6,(1,7,9),3,4,2,5,8	1,6,7,9,(2,3),4,5,8	6,7,9,(1,3),2,4,5,8	6,7,9,5,(2,8),4-3,1		
199856011708	ダ	右	1400	曇	稍重	15:10	C		1998-1-17	16	荒尾	4	(定量)																																						689512347	6,8,9,(1,5),(2,3),4,7	6,8,(1,9),5,3,2,4,7	618354279		
199856011709	ダ	右	2000	曇	稍重	15:45	火の国賞 		1998-1-17	16	荒尾	4	(別定)																																						7,5,6,(3,4),1,2	7562134	(7,5),6,2,3,1=4	5,6,(2,3),7,1=4		
199856011710	ダ	右	1400	曇	稍重	16:20	C		1998-1-17	16	荒尾	4	(定量)																																						4,(2,9),3,7,8,6,1,5	429376815	4,2,9,3,(6,7),8,5,1	4,1,2,(6,9),7,5,3,8		
199856020101	ダ	右	1400	曇	良	11:30	4才		1998-2-1	17	荒尾	5	(定量)																																						(4,5,6),(1,2,3,7)	4,5,(1,6),2,7,3	(4,5,6),2,1,7,3	5461237		
199856020102	ダ	右	1300	曇	良	12:00	C		1998-2-1	17	荒尾	5	(定量)																																							37481526	3,7,8,4,2,(5,6),1	3,7,4,(8,6),(5,2),1		
199856020103	ダ	右	1300	曇	良	12:30	C		1998-2-1	17	荒尾	5	(定量)																																							2,3,6,10,(5,8),7,9,1,4	(2,3,6),10,8,9,(5,7),(1,4)	2,7,8,3,(6,10),(5,1,9,4)		
199856020104	ダ	右	1400	曇	良	13:00	4才		1998-2-1	17	荒尾	5	(定量)																																						7,3,4,9,6,(2,5,8)	7,3,4,2,9,(6,5),8	7,3,4,(2,9),5,8,6	7,3,4,2,5-6,9,8		
199856020105	ダ	右	1400	曇	良	13:30	C		1998-2-1	17	荒尾	5	(定量)																																						8,(5,6),9,7,1,4,(2,3)	5,6,8,7,(1,9),3,4,2	(5,6,8),(7,9),1,3,(2,4)	5,6,(7,8),3,2,1,9,4		
199856020106	ダ	右	1400	曇	良	14:00	C		1998-2-1	17	荒尾	5	(定量)																																						(4,5),(6,9),(1,3),7,2,8	4,6,9,1,5,3,(2,7),8	4,6,9,1,3,(5,2,7),8	493165287		
199856020107	ダ	右	1400	曇	良	14:35	C		1998-2-1	17	荒尾	5	(定量)																																						(3,7),5,(2,9),(1,4),(6,8)	375219468	3,7,5,(1,2,9),4,(6,8)	(3,7),2,(1,4,5),6,9,8		
199856020108	ダ	右	1500	曇	良	15:10	フェニックス特別 		1998-2-1	17	荒尾	5	(定量)																																						6,1,4,7,8,10,3,(2,5,9)	6,(4,1),7,(3,8),2,(9,10),5	6,1,4,(8,7),(3,10),9,2,5	61423985710		
199856022201	ダ	右	1300	晴	良	11:30	4才		1998-2-22	18	荒尾	6	(定量)																																							679538421	679538412	6,7,4,(9,1),(3,5),2,8		
199856022202	ダ	右	1300	晴	良	12:00	C		1998-2-22	18	荒尾	6	(定量)																																							135742689	(1,3),5,(4,7),2,(9,6),8	(1,3,5),4,8,2,9,6,7		
199856022203	ダ	右	1300	晴	良	12:30	C		1998-2-22	18	荒尾	6	(定量)																																							74615931082	7,(6,5),4,1,(3,10,9),8,2	76451210893		
199856022204	ダ	右	1400	晴	良	13:00	C		1998-2-22	18	荒尾	6	(定量)																																						5,6,(1,4),(3,9),7,2,8	561493278	(5,4),6,(1,8),9,3,2-7	5,4,8,1,6,3,9,2=7		
199856022205	ダ	右	1400	晴	良	13:30	C		1998-2-22	18	荒尾	6	(定量)																																						6,(5,8,10),7,3,9,2,4,1	6,(5,8),10,3,7,9,2,4,1	6,(8,10),(5,3,7),9,2,4,1	61058379241		
199856022206	ダ	右	1400	晴	良	14:00	4才		1998-2-22	18	荒尾	6	(定量)																																						5,6,(1,4),(3,7),2,8,9	5,6,(1,4),7,(2,3),(9,8)	564731982	541632987		
199856022207	ダ	右	1400	晴	良	14:35	C		1998-2-22	18	荒尾	6	(定量)																																						5,4,7,1,8,(3,6),2	51476832	5,7,(1,8),4,6,2,3	57816423		
199856022208	ダ	右	1400	晴	良	15:10	C		1998-2-22	18	荒尾	6	(定量)																																						6,7,5,3,(2,9),8,1	6,7,5,(2,3),8,9,1	(6,7),3,5,2,8,9,1	6,(7,3),5,8,9,2,1		
199856022209	ダ	右	1900	晴	良	15:45	つばき特別 		1998-2-22	18	荒尾	6	(別定)																																						263458791	2,6,(4,3),(8,5),9,1,7	(2,6,3),9,(4,8),(1,5,7)	(2,6),3,1,8,5,4,9,7		
199856031401	ダ	右	1300	曇	稍重	11:30	4才		1998-3-14	19	荒尾	5	(定量)																																							852179643	8,5,(2,1,7),9,(6,4),3	(8,5),7,(2,9),1,(3,6,4)		
199856031402	ダ	右	1300	曇	稍重	12:00	C		1998-3-14	19	荒尾	5	(定量)																																							1,2,6,4,3,(5,8),9,7,10	1,2,6,4,3,(5,8,9),7,10	1,2,6,3,(5,8,9),4,10,7		
199856031403	ダ	右	1300	曇	稍重	12:30	C		1998-3-14	19	荒尾	5	(定量)																																							5,9,(1,7),3,8,2,4,6	5,9,7,(1,3,8),2,(4,6)	5,9,7,4,(1,3),2,6,8		
199856031404	ダ	右	1400	曇	稍重	13:00	4才		1998-3-14	19	荒尾	5	(定量)																																						73618254	7,3,(1,6),2,(4,8),5	7,3,1,6,2,(4,8,5)	7,6,1,3,2,8,5=4		
199856031405	ダ	右	1400	曇	稍重	13:30	C		1998-3-14	19	荒尾	5	(定量)																																						4,(6,9),3,7,1,8,5,2	4,9,6,(3,7),1,8,5,2	4,9,(3,6,7,1),8,2,5	(4,9,7),(6,1),3,8,2,5		
199856031406	ダ	右	1400	曇	稍重	14:00	4才		1998-3-14	19	荒尾	5	(定量)																																						(3,4,5),(1,2),7,(6,9),8	3,4,5,(1,2),(6,7),9,8	(3,4,5),(1,2),6,7,9,8	4,2,(1,5),8,6,7,(3,9)		
199856031407	ダ	右	1400	曇	稍重	14:35	C		1998-3-14	19	荒尾	5	(定量)																																						5,4,6,(3,7),(1,2,8)	5,4,6,(1,3),(2,7),8	5,4,6,7,3,(1,2),8	5,(4,6),7,1,(3,2,8)		
199856031408	ダ	右	1400	曇	稍重	15:10	C		1998-3-14	19	荒尾	5	(定量)																																						(2,3,7,8),5,4,(1,6),9	237851469	(2,7),3,8,(1,5,6,4),9	8,7,2,(1,3,6),5,(4,9)		
199856031409	ダ	右	1500	曇	稍重	15:45	大観峰特別 		1998-3-14	19	荒尾	5	(定量)																																						2,(3,7,8),(6,9),5,1,4	2,3,7,(6,8),9,1,5,4	2,3,(7,8),6,9,4,1,5	263841975		
