rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ディーシャイン	牡5	56.0		松木大地	1:32.3		4-4-1-1	40.0	3.9	2	528	6		西川進也		前川俊行	50.0
2	8	9		エイユーミッション	牡6	56.0		竹村達也	1:33.5	7.0	8-8-6-6	40.8	7.3	5	546	0		石橋満		笹部和子	20.0
3	1	1		ハシルショウグン	牝4	54.0		田中学	1:33.6	クビ	7-7-7-6	41.1	6.5	4	459	-7		土屋洋之		徳山和也	12.5
4	8	10		コスモプロケッラ	セ5	56.0		吉村智洋	1:33.6	クビ	2-2-2-2	41.6	6.0	3	453	1		盛本信春		山田弘	7.5
5	2	2		ルミノール	牡9	56.0		長谷部駿	1:33.7	クビ	6-6-9-8	41.2	9.9	6	473	-4		徳本慶一		組）オールザベスト組	5.0
6	6	6		ワンダージェラート	牡5	56.0		川原正一	1:33.8	3/4	10-10-7-9	41.0	79.1	8	458	2		西村守幸		山本能行	
7	3	3		マイネルシャテール	牡14	56.0		高畑皓一	1:34.1	2.0	9-9-10-10	41.1	157.0	9	479	2		大塚信次		舟坂孝治	
8	7	8		プログラマー	牡5	56.0		田村直也	1:34.2	クビ	4-4-3-3	41.9	345.8	10	510	-1		南弘樹		島井新一郎	
9	7	7		マタギ	牡5	56.0		寺地誠一	1:34.6	2.1/2	1-1-3-3	42.7	20.1	7	472	-10		小村正也		杉澤真吾	
10	5	5		ブラックライフ	牝4	54.0		下原理	1:34.7	1/2	3-3-5-5	42.5	2.6	1	445	-3		長倉功		清水義徳	
