waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100679	ダイシンユノ			05589	木本直	05567	森澤友貴	447	20
2	2	2016100976	ニコシーナ			05328	下原理	05702	盛本信春	440	0
3	3	2017105130	ラルワースコーヴ			05530	杉浦健太	a029f	高馬元紘	461	-3
4	4	2017106095	エイシンタイマー			05217	田中学	05744	渡瀬寛彰	511	-5
5	5	2017101888	タケマルルーチェ			05597	鴨宮祥行	05590	長倉功	445	-2
5	6	2017102184	ソフィスティケイト			a048a	長尾翼玖	05309	山口益巳	466	-3
6	7	2017100643	ヨンウォニ			05584	山田雄大	05707	諏訪貴正	462	-5
6	8	2016102632	クワイエットナウ			a0489	佐々木世	05309	山口益巳	446	0
7	9	2017105726	カフェメモワール			a029e	笹田知宏	a02be	飯田良弘	484	0
7	10	2016105689	シゲルジルコン			05576	石堂響	05718	坂本和也	481	2
8	11	2013110125	ロケットビーン			a0395	永井孝典	a0265	山元博徳	533	0
8	12	2016100118	ミヤビアーク			05580	長谷部駿	05466	山口浩幸	466	-1
