waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016100164	エイユーミッション			05328	下原理	a03a2	石橋満	550	3
2	2	2016100392	アアラヴァ			a0488	大山龍太	a0221	保利幸作	452	4
3	3	2017100178	ジュリエットラブ			a024c	中田貴士	05605	徳本慶一	422	4
4	4	2016100783	オオエファイト			05530	杉浦健太	05370	住吉朝男	520	4
5	5	2016102077	デアデビル			05338	渡瀬和幸	05637	大石省三	488	-1
6	6	2017103691	サマーフィールド			a0489	佐々木世	a01f5	尾原強	437	-1
7	7	2015105266	ジュンサロマ			a048a	長尾翼玖	a02ca	橋本忠明	480	2
7	8	2015105460	デスティニーレイ			a01e6	小谷周平	a02d7	南弘樹	464	0
8	9	2017103225	ファルサ			a01b1	廣瀬航	05735	高本友芳	397	-2
8	10	2011104543	アルファアリエス			05567	大柿一真	05466	山口浩幸	474	3
