着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	5	2.1	1.0	2015109035	牡	4	492.0	0.0	56	56.0	0	2-2	36.8	00409	a0368	x097fd	21.0	201955010201
2	8	9	4.4	3.0	2014104175	牝	5	487.0	-1.0	54	56.1	3/4	1-1	37.3	05501	a01e2	x07294	6.3	201955010201
3	4	4	5.3	4.0	2013104361	牝	6	395.0	-2.0	51	56.9	4	5-4	36.9	05579	05624	x08648	2.1	201955010201
4	1	1	3.9	2.0	2015102538	牡	4	488.0	18.0	56	57.0	クビ	3-3	37.8	05502	05745	x00184	1.3	201955010201
5	7	7	17.2	5.0	2013101134	牡	6	466.0	4.0	56	57.9	5	7-5	37.5	05478	a01e2	261033	0.8	201955010201
6	3	3	123.0	8.0	2014102824	牝	5	485.0	-1.0	54	58.3	2	6-6	38.1	a0204	05420	x07294	0.0	201955010201
7	8	8	174.2	9.0	2014106244	牡	5	516.0	3.0	56	58.4	クビ	8-8	37.6	05147	a00f6	x09393	0.0	201955010201
8	2	2	75.5	7.0	2015100668	牡	4	503.0	-7.0	56	58.4	クビ	4-7	38.8	a0036	05106	771009	0.0	201955010201
9	6	6	36.2	6.0	2014104924	牝	5	366.0	1.0	54	61.2	大	9-9	40.4	05491	a01eb	x097be	0.0	201955010201
1	8	9	14.6	3.0	2015101798	牡	4	457.0	2.0	56	85.5	0	3-4-3-2	38.8	00418	a01e2	x054f3	21.0	201955010202
2	8	8	1.5	1.0	2013100452	牡	6	497.0	-1.0	56	85.6	3/4	2-2-2-1	39.7	00409	05684	x097fd	6.3	201955010202
3	4	4	2.4	2.0	2015100412	牡	4	479.0	-18.0	56	87.0	7	1-1-1-3	41.1	05229	05005	674004	2.1	201955010202
4	5	5	41.9	6.0	2015101445	牡	4	464.0	6.0	56	87.3	1.1/2	6-6-6-4	40.1	05501	05360	x08bee	1.3	201955010202
5	3	3	85.5	8.0	2013105097	牝	6	449.0	-5.0	51	87.9	3	7-7-7-6	40.2	05579	05624	489033	0.8	201955010202
6	2	2	36.1	5.0	2015102607	牝	4	465.0	-1.0	54	87.9	クビ	5-5-5-5	41.1	05548	05059	863033	0.0	201955010202
7	6	6	47.5	7.0	2015100970	牝	4	439.0	-1.0	54	89.9	大	9-8-8-7	41.4	05491	a01eb	x097be	0.0	201955010202
8	7	7	316.5	9.0	2014100199	牝	5	462.0	2.0	54	90.5	3	8-9-9-8	41.6	a0273	05333	x08bee	0.0	201955010202
9	1	1	20.6	4.0	2014103554	牡	5	581.0	18.0	56	97.7	大	4-3-4-9	51.3	a0291	05661	x07294	0.0	201955010202
1	7	7	1.3	1.0	2015102438	牝	4	499.0	-1.0	54	85.3	0	1-1-1-1	39.7	05501	05005	x0017a	21.0	201955010203
2	8	10	2.9	2.0	2015104111	牡	4	488.0	16.0	56	85.5	1	2-2-2-2	39.5	05329	a00f4	388008	6.3	201955010203
3	1	1	15.0	3.0	2013102964	牝	6	466.0	1.0	54	87.8	大	3-4-4-4	40.4	05478	05307	x07294	2.1	201955010203
4	4	4	101.5	7.0	2012100282	牡	7	499.0	2.0	56	87.8	クビ	9-10-10-6	38.9	a0204	05420	x09393	1.3	201955010203
5	2	2	29.8	5.0	2014104864	牡	5	488.0	13.0	53	88.4	3	5-5-6-5	40.6	05579	05420	x07294	0.8	201955010203
6	3	3	80.3	6.0	2014101579	牝	5	438.0	2.0	54	88.5	1/2	10-9-7-7	40.1	05587	05098	x0949a	0.0	201955010203
7	8	9	128.2	8.0	2015103029	牝	4	429.0	-1.0	54	89.0	2.1/2	4-3-3-3	42.6	05502	05333	082031	0.0	201955010203
8	6	6	332.3	10.0	2015102263	牝	4	458.0	1.0	54	89.9	5	6-7-8-10	41.5	05548	05661	x07294	0.0	201955010203
9	7	8	228.4	9.0	2015102581	牝	4	388.0	-1.0	54	90.0	クビ	8-8-9-9	41.5	a0036	a0259	x0034d	0.0	201955010203
10	5	5	18.8	4.0	2014102678	牝	5	429.0	-1.0	54	90.3	1.1/2	7-6-5-8	42.8	a0273	05690	x07294	0.0	201955010203
1	5	5	4.1	2.0	2015104648	牡	4	466.0	2.0	56	86.2	0	3-4-3-3	39.4	05329	a00f4	x09859	21.0	201955010204
2	3	3	1.4	1.0	2013101198	牡	6	451.0	4.0	56	86.3	1/2	1-1-1-1	39.9	05147	a00f6	x095a8	6.3	201955010204
3	8	8	9.9	3.0	2013102923	牝	6	430.0	4.0	54	86.7	2	6-5-5-5	39.8	05478	05098	x09067	2.1	201955010204
4	7	7	10.9	5.0	2015103515	牝	4	417.0	1.0	54	87.4	4	2-2-2-2	40.8	a0036	a0278	623033	1.3	201955010204
5	2	2	10.1	4.0	2015105763	牡	4	496.0	-1.0	56	87.5	1/2	5-3-4-4	40.7	05501	05005	674004	0.8	201955010204
6	4	4	78.2	6.0	2015102944	牝	4	403.0	-2.0	54	87.8	1.1/2	7-7-7-6	39.5	a0273	a0259	x057a1	0.0	201955010204
7	1	1	133.7	7.0	2014104145	牝	5	410.0	-1.0	54	88.9	6	4-6-6-7	41.3	a0204	a00fd	082031	0.0	201955010204
8	6	6	260.1	8.0	2015105079	牝	4	414.0	-7.0	51	90.8	大	8-8-8-8	41.6	05579	05624	489033	0.0	201955010204
1	6	6	3.9	3.0	2012100829	牡	7	482.0	-9.0	56	92.6	0	5-7-6-3	39.2	05548	a0367	x09393	21.0	201955010205
2	3	3	2.4	1.0	2011101584	牡	8	532.0	7.0	56	92.7	1/2	3-3-5-1	39.6	05329	05741	x097be	6.3	201955010205
3	8	8	14.2	5.0	2014101511	牡	5	448.0	-6.0	56	92.7	クビ	7-6-2-2	39.9	a0204	05420	x09393	2.1	201955010205
4	5	5	22.8	7.0	2015104278	牝	4	459.0	-1.0	54	93.2	2.1/2	9-9-9-7	38.9	05098	05601	131031	1.3	201955010205
5	7	7	73.7	8.0	2013104392	牝	6	438.0	1.0	54	93.4	1.1/4	8-8-8-8	39.5	05147	a00f6	x00ab7	0.8	201955010205
6	1	1	9.2	4.0	2014100265	牝	5	542.0	-4.0	54	93.5	3/4	1-1-1-5	40.8	05502	05745	158033	0.0	201955010205
7	4	4	3.5	2.0	2013102202	牝	6	461.0	-3.0	54	93.6	1/2	6-4-3-6	40.8	a0273	a0368	x07294	0.0	201955010205
8	2	2	16.5	6.0	2013101341	牝	6	479.0	6.0	54	94.0	2	2-2-4-4	41.2	a0036	05257	x09aab	0.0	201955010205
9	8	9	167.4	9.0	2015102465	牡	4	448.0	-9.0	56	94.2	3/4	4-5-7-9	40.5	05478	05661	x07294	0.0	201955010205
1	8	10	1.1	1.0	2014105691	セ	5	457.0	1.0	56	91.7	0	1-1-1-1	40.0	05548	05098	x04be0	21.0	201955010206
2	6	6	17.2	4.0	2015100602	セ	4	436.0	0.0	56	92.1	2	7-7-6-5	39.6	05229	05741	370008	6.3	201955010206
3	8	11	10.2	3.0	2015101113	牝	4	422.0	0.0	54	92.3	1.1/4	2-2-2-2	40.4	a0273	05360	082031	2.1	201955010206
4	1	1	48.6	7.0	2013104345	牡	6	444.0	2.0	56	92.6	1.1/2	6-5-5-4	40.2	05587	05601	x096fa	1.3	201955010206
5	7	8	40.0	6.0	2013106047	牡	6	445.0	-6.0	56	93.1	2.1/2	8-9-8-6	40.3	05147	a0368	x09393	0.8	201955010206
6	2	2	88.4	8.0	2015102109	牝	4	450.0	2.0	54	93.1	アタマ	3-3-3-3	41.0	05491	05420	259006	0.0	201955010206
7	7	9	9.5	2.0	2015105400	牡	4	532.0	-6.0	56	93.3	1.1/4	5-6-7-7	40.8	00409	05059	x09840	0.0	201955010206
8	4	4	117.9	9.0	2015100396	牝	4	413.0	4.0	54	93.7	2	11-11-10-9	40.3	a0204	05420	259006	0.0	201955010206
9	6	7	34.2	5.0	2015101427	牡	4	483.0	-2.0	56	94.2	2.1/2	4-4-4-8	42.1	05502	05745	x08bee	0.0	201955010206
10	3	3	294.8	11.0	2014104012	牝	5	423.0	-1.0	51	94.5	1.1/2	10-10-11-11	40.8	05579	05333	x08bee	0.0	201955010206
11	5	5	141.5	10.0	2015101236	牝	4	457.0	10.0	54	96.4	大	9-8-9-10	43.4	00418	05257	817033	0.0	201955010206
1	7	8	1.9	1.0	2016100743	牡	3	500.0	4.0	53	93.0	0	4-4-3-2	39.4	05579	05624	x0816a	24.0	201955010207
2	3	3	11.9	5.0	2016100473	牝	3	438.0	-3.0	54	93.0	アタマ	2-2-1-1	39.5	05478	a0278	a00039	7.2	201955010207
3	5	5	33.1	7.0	2016102594	牝	3	452.0	-26.0	54	93.3	1.1/2	8-9-8-4	39.0	05329	a0367	388008	2.4	201955010207
4	7	7	3.0	2.0	2016109129	牝	3	506.0	1.0	54	93.3	アタマ	6-5-6-3	39.4	00409	05109	514009	1.4	201955010207
5	8	9	11.3	4.0	2016101725	牡	3	460.0	-3.0	56	93.4	1/2	7-7-4-5	39.7	05548	a00f4	493030	1.0	201955010207
6	1	1	12.8	6.0	2016100722	牝	3	435.0	-8.0	54	93.5	1/2	3-3-5-6	39.6	05502	05745	x08bee	0.0	201955010207
7	6	6	99.8	8.0	2016103799	牡	3	492.0	0.0	56	95.8	大	5-6-7-8	39.5	05098	05741	x01e86	0.0	201955010207
8	2	2	8.9	3.0	2016105808	牡	3	485.0	0.0	56	96.3	2.1/2	1-1-2-7	40.8	05229	05601	782006	0.0	201955010207
9	8	10	220.1	9.0	2016109062	牝	3	390.0	-1.0	54	96.4	1/2	10-10-10-10	39.3	a0291	05624	x08648	0.0	201955010207
10	4	4	495.3	10.0	2016100776	牝	3	443.0	-2.0	54	97.6	6	9-8-9-9	42.9	00418	05624	388008	0.0	201955010207
1	5	5	2.9	1.0	2015103036	牡	4	443.0	12.0	56	92.3	0	5-3-3-2	40.1	05501	05005	184033	21.0	201955010208
2	1	1	3.2	2.0	2014103819	牝	5	464.0	3.0	54	92.3	ハナ	2-2-2-1	40.5	05229	05257	x09187	6.3	201955010208
3	7	7	5.1	3.0	2015102437	牝	4	432.0	1.0	54	92.5	1	7-6-4-3	40.0	00418	05005	184033	2.1	201955010208
4	8	10	121.5	9.0	2014100811	牝	5	466.0	8.0	54	92.9	2	4-5-5-4	40.4	05478	a0278	174008	1.3	201955010208
5	2	2	14.2	6.0	2015105299	牝	4	431.0	-3.0	54	93.0	1/2	8-7-7-5	40.2	05502	05360	x08bee	0.8	201955010208
6	8	9	5.8	4.0	2012103391	牝	7	434.0	1.0	54	93.2	1	3-4-6-7	40.6	a0273	05690	x07294	0.0	201955010208
7	7	8	12.8	5.0	2012104012	牡	7	526.0	8.0	56	93.6	2	6-8-8-9	40.4	05548	a0367	x00ad5	0.0	201955010208
