rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		クインズサターン	牡7	56.0		落合玄太	2:07.2		10-11-9-5	39.1	2.3	1	490	0		安田武広		亀田和弘	1,500.0
2	6	8		ルールソヴァール	セ8	56.0		岩橋勇二	2:07.8	3.0	3-3-2-1	40.6	3.0	2	500	-6		田中淳司		（株）ノルマンディ	420.0
3	5	6		ヤマノファイト	牡5	56.0		服部茂史	2:08.1	1.1/2	9-9-10-11	39.9	13.4	5	530	-4		村上正和		山口明彦	315.0
4	8	12		ステージインパクト	牡8	56.0		宮崎光行	2:08.5	2.0	6-4-4-3	41.0	61.3	8	514	-4		佐久間雅		一村哲也	210.0
5	7	9		クオリティスタート	牝6	54.0		桑村真明	2:08.6	クビ	12-12-12-9	40.3	123.2	10	534	15		角川秀樹		菅野守雄	105.0
6	8	11		リンノレジェンド	牡4	56.0		岡部誠	2:08.7	1/2	2-1-1-1	41.7	4.0	3	496	1		林和弘		林正夫	
7	4	4		オヤコダカ	牡8	56.0		石川倭	2:08.8	1/2	8-8-7-7	40.7	29.9	6	572	10		米川昇		森永正志	
8	3	3		コパノリッチマン	牡3	55.0		吉原寛人	2:09.0	1.0	1-1-3-4	41.5	12.4	4	516	7		田中淳司		小林祥晃	
9	7	10		モリデンリオ	牡7	56.0		松井伸也	2:09.0	クビ	5-4-6-5	41.2	358.2	12	472	-2		米川伸也		森田芳男	
10	6	7		モズオトコマエ	牡6	56.0		五十嵐冬	2:09.2	1.0	11-9-10-9	41.0	66.8	9	526	-6		田中正二		須田靖之	
11	1	1		バンカブルスター	セ4	56.0		水野翔	2:09.4	1.0	6-7-7-11	41.3	48.6	7	504	0		黒川智貴		（有）日進牧場	
12	2	2		アベニンドリーム	牡3	55.0		阿部龍	2:09.7	1.1/2	3-6-5-7	42.0	123.3	11	514	-2		角川秀樹		（株）マステック	
