rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		エンリグロリア	牝4	54.0		増田充宏	1:38.8		2-2-2-2	42.1	2.5	1	523	-4		山田質		谷口悦一	80.0
2	2	2		スエヒロドラ	牝6	54.0		田中涼	1:39.2	2.0	5-6-6-5	41.3	7.3	4	468	-3		加藤誠一		（株）みどり住宅	32.0
3	5	5		ムスメジントーヨー	牝7	54.0		町田直希	1:39.2	アタマ	4-4-4-4	41.7	4.7	2	423	-2		田辺陽一		杉浦和也	20.0
4	3	3		ヨイチビーム	牡9	52.0		中島良美	1:39.4	1.0	10-10-9-8	40.8	16.1	5	483	-1		河津裕昭		加藤興一	12.0
5	1	1		サイレントシー	牝5	52.0		池谷匠翔	1:39.4	アタマ	5-5-6-5	41.5	21.0	8	477	-4		内田勝義		馬場祥晃	8.0
6	6	7		トーアマーブル	牝5	51.0		赤津和希	1:39.6	1.0	3-3-3-3	42.5	26.1	9	439	-7		小林真治		酒井孝敏	
7	6	8		コスモアドム	牡5	56.0		山林堂信	1:39.7	クビ	1-1-1-1	43.2	5.0	3	504	3		池田孝		（有）下屋敷牧場	
8	4	4		イダテン	牡6	56.0		拜原靖之	1:40.2	2.1/2	8-8-11-10	41.6	84.8	12	445	4		原三男		藤元厚雄	
9	8	11		サンベリーニ	牝7	54.0		本田紀忠	1:40.4	1.0	12-12-5-7	41.9	56.6	11	469	7		八木仁		篠塚和郎	
10	7	9		エスプロジオーネ	セ4	52.0		神尾香澄	1:40.8	2.0	11-11-9-11	42.2	50.7	10	461	0		山田質		宇都宮智治	
11	5	6		レヴィ	牝4	54.0		和田譲治	1:40.9	クビ	9-9-12-12	42.0	19.2	7	447	-9		林幻		松谷翔太	
12	7	10		タイムトラベル	牝7	54.0		岡村裕基	1:41.4	2.1/2	7-7-8-9	43.1	17.6	6	481	0		山崎尋美		今中俊平	
