着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	1.3	1.0	2007100571	牡	5	520.0	-4.0	56	84.4	0	2-2-1-1	39.9	a009d	05735	x01a6b	12.0	201253010201
2	6	6	8.2	3.0	2007102022	牝	5	456.0	8.0	54	85.7	6	1-1-1-2	41.3	05572	a00e8	x057c5	2.4	201253010201
3	8	8	24.1	6.0	2005100237	牝	7	419.0	-3.0	54	85.8	クビ	2-3-3-3	44.0	05523	a01f3	x027f6	1.2	201253010201
4	1	1	5.9	2.0	2007100699	牝	5	412.0	14.0	54	86.0	1	2-5-4-4	40.8	a00aa	a0126	a0002f	0.6	201253010201
5	7	7	9.3	4.0	2007100315	牝	5	409.0	3.0	54	86.0	ハナ	7-7-6-5	40.4	a01b7	a0211	874008	0.0	201253010201
6	2	2	14.2	5.0	2007104520	牝	5	432.0	3.0	54	86.5	2.1/2	8-8-8-7	40.2	05543	a020e	238009	0.0	201253010201
7	8	9	55.8	8.0	2007109147	牝	5	461.0	7.0	54	87.3	4	5-4-5-6	42.2	a01cc	a00da	x060cf	0.0	201253010201
8	3	3	52.5	7.0	2009104565	牝	3	434.0	-10.0	53	88.4	5	6-6-6-8	42.8	a018e	a020e	x003ec	0.0	201253010201
9	5	5	74.3	9.0	2007101164	牝	5	419.0	5.0	54	89.9	7	9-9-9-9	42.7	a00ab	a00e8	x057c5	0.0	201253010201
1	2	2	1.2	1.0	2007101729	牝	5	420.0	-3.0	54	83.6	0	1-1-1-1	40.6	a01b7	05605	x011c2	12.0	201253010202
2	6	6	58.1	6.0	2007105389	牝	5	424.0	-9.0	54	84.9	6	7-7-7-6	40.4	a018e	a00d7	x01835	2.4	201253010202
3	7	7	4.6	2.0	2007101501	牡	5	470.0	6.0	56	84.9	ハナ	4-6-5-5	40.8	a00aa	05605	x00fb4	1.2	201253010202
4	5	5	10.8	3.0	2007106209	牝	5	436.0	0.0	54	84.9	ハナ	2-2-2-2	41.8	05543	a01d1	x0045e	0.6	201253010202
5	8	8	16.6	4.0	2007102145	牝	5	457.0	3.0	54	85.5	3	3-4-3-4	41.6	05523	a027e	x00990	0.0	201253010202
6	3	3	21.5	5.0	2007103921	牝	5	466.0	4.0	54	85.7	1	4-5-4-3	41.7	a01cd	05605	026030	0.0	201253010202
