着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	5	23.7	7.0	2007110127	牡	5	479.0	1.0	55	77.6	0	1-1	40.2	05542	05123	x035a9	10.0	201235051901
2	8	9	3.0	2.0	2008102141	牡	4	462.0	-6.0	55	77.8	1.1/4	5-5	39.3	a01e8	05123	x01835	2.0	201235051901
3	7	8	8.5	4.0	2008109261	牝	4	438.0	-3.0	53	77.9	1/2	3-3	39.8	a01f4	a028f	x0373c	1.0	201235051901
4	8	10	10.3	5.0	2007100668	牝	5	425.0	2.0	53	78.1	1	2-2	40.5	a01d0	05216	x01835	0.7	201235051901
5	2	2	1.9	1.0	2006104717	牝	6	436.0	-4.0	53	78.4	2	4-4	40.1	05438	05029	x008da	0.3	201235051901
6	7	7	21.5	6.0	2000105234	牡	12	494.0	0.0	55	78.6	1.1/4	7-7	39.5	05490	a0108	x00d08	0.0	201235051901
7	1	1	52.5	9.0	2001101795	牡	11	452.0	1.0	55	78.8	1.1/4	6-6	40.1	05445	a0269	x01835	0.0	201235051901
8	4	4	8.3	3.0	2005100423	牡	7	496.0	-1.0	55	79.1	1.1/2	8-8	39.8	05119	05217	600030	0.0	201235051901
9	6	6	39.4	8.0	2008101367	牝	4	403.0	-4.0	53	80.0	6	9-9	40.1	a01d1	05709	x00783	0.0	201235051901
10	3	3	94.5	10.0	2008106229	牡	4	451.0	2.0	54	81.4	9	10-10	41.4	05571	a0108	x01835	0.0	201235051901
1	5	5	7.7	4.0	2003100178	牡	9	476.0	-4.0	55	78.3	0	4-3	39.6	05463	a023d	x01835	10.0	201235051902
2	6	6	15.6	6.0	2007104102	牡	5	474.0	-1.0	55	78.4	1/2	6-4	39.5	05183	a023e	062030	2.0	201235051902
3	7	8	2.2	1.0	2005105553	牝	7	412.0	-4.0	53	78.5	1/2	3-2	40.1	a01e8	05161	x01835	1.0	201235051902
4	8	9	16.8	7.0	2004100806	牡	8	490.0	2.0	55	78.5	クビ	2-1	40.3	05542	a0108	x0087d	0.7	201235051902
5	3	3	20.6	8.0	2008100876	牡	4	430.0	0.0	55	78.8	2	8-7	39.8	05490	05216	x01835	0.3	201235051902
6	4	4	32.4	9.0	2008104504	牡	4	427.0	0.0	55	79.8	6	9-9	40.6	a01d1	05157	x01835	0.0	201235051902
7	2	2	3.8	2.0	2007105352	牝	5	505.0	-2.0	53	79.9	3/4	7-6	41.0	05382	05033	975002	0.0	201235051902
8	7	7	8.4	5.0	2006104665	牝	6	493.0	1.0	53	80.1	1.1/4	5-8	41.2	05087	05088	695004	0.0	201235051902
9	1	1	6.3	3.0	2008101885	牡	4	436.0	-2.0	54	82.4	大	1-5	44.2	05571	05481	x01835	0.0	201235051902
10	8	10	75.4	10.0	2008101470	牝	4	421.0	11.0	53	84.4	大	10-10	42.5	05462	a0108	x01835	0.0	201235051902
1	2	2	11.9	5.0	2008105351	牡	4	500.0	-5.0	55	76.5	0	5-3	38.7	05463	05057	x03688	10.0	201235051903
2	6	6	11.5	4.0	2007100672	牝	5	386.0	-14.0	53	77.1	4	2-1	39.9	a01f4	05157	a00021	2.0	201235051903
3	4	4	2.0	1.0	2001107829	牡	11	482.0	5.0	55	77.5	2.1/2	7-7	39.3	05438	05217	600030	1.0	201235051903
4	7	7	20.3	8.0	2008109107	牝	4	438.0	0.0	53	77.5	アタマ	3-2	40.3	05462	05179	x0132c	0.7	201235051903
5	3	3	13.1	6.0	2008100099	牡	4	469.0	1.0	55	78.0	3	6-6	40.0	05087	05216	x01835	0.3	201235051903
6	5	5	40.5	10.0	2007102142	牝	5	427.0	-1.0	53	78.3	1.1/2	9-9	39.0	05490	a024c	x05868	0.0	201235051903
7	8	9	6.0	3.0	2005109107	牝	7	485.0	-3.0	53	78.5	1.1/2	10-10	39.0	05382	a0108	x0087d	0.0	201235051903
