着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	7	2.3	1.0	2006104008	セ	6	488.0	-11.0	56.0	77.2	0	11-7-6	39.4	05342	a0272	920030	80.0	201243011001
2	8	11	8.8	4.0	2007105197	牝	5	461.0	3.0	54.0	77.6	2	1-1-1	40.5	05459	05545	x04519	24.0	201243011001
3	8	12	4.1	3.0	2006100676	牡	6	428.0	0.0	57.0	77.6	アタマ	7-4-4	40.1	a01cf	a000d	x0066d	14.4	201243011001
4	7	10	99.1	10.0	2007104060	牝	5	487.0	3.0	54.0	77.7	クビ	1-9-11	39.6	05452	05681	600030	9.6	201243011001
5	5	6	18.5	6.0	2004103609	牝	8	434.0	6.0	54.0	77.7	アタマ	5-6-7	40.1	a01f6	05656	x03b53	8.0	201243011001
6	7	9	16.9	5.0	2007106627	牡	5	441.0	0.0	56.0	77.7	クビ	12-10-9	39.4	a0235	00923	x00150	0.0	201243011001
7	2	2	88.7	9.0	2006106738	牡	6	472.0	9.0	56.0	78.2	2.1/2	1-1-1	41.1	05064	a0200	x06944	0.0	201243011001
8	3	3	47.9	8.0	2006110027	牡	6	530.0	10.0	56.0	78.3	1/2	5-4-5	40.8	05402	05526	261009	0.0	201243011001
9	4	4	157.7	12.0	2007104309	牝	5	426.0	16.0	54.0	78.3	アタマ	10-11-10	39.9	05428	05535	x012b2	0.0	201243011001
10	5	5	43.1	7.0	2006102624	牝	6	428.0	0.0	54.0	78.6	1.1/2	8-12-12	40.1	05286	a0200	x012ad	0.0	201243011001
11	6	8	112.1	11.0	2005106728	牡	7	480.0	5.0	56.0	78.7	クビ	9-8-8	40.8	a01fb	a01e9	x0030d	0.0	201243011001
12	1	1	2.9	2.0	2005105294	牡	7	474.0	2.0	56.0	79.0	1.1/2	1-1-1	41.9	05365	00964	x00f2e	0.0	201243011001
1	5	5	13.5	7.0	2006100270	牝	6	506.0	-9.0	54.0	77.1	0	2-2-1	39.8	a01fb	a0200	x012ad	80.0	201243011002
2	7	9	5.4	3.0	2006106560	牡	6	462.0	-3.0	56.0	77.3	1	5-4-3	39.4	05342	05714	x0674a	24.0	201243011002
3	6	7	3.6	2.0	2004106442	牝	8	463.0	9.0	54.0	77.5	1	8-6-6	39.4	05541	a01e9	x002d4	14.4	201243011002
4	8	11	10.7	6.0	2007105446	牝	5	507.0	2.0	54.0	77.6	1/2	10-10-10	38.6	05452	a01c3	106030	9.6	201243011002
5	1	1	26.4	9.0	2005103785	牡	7	469.0	0.0	56.0	77.8	1.1/2	9-9-9	39.0	05286	00923	523009	8.0	201243011002
6	4	4	92.8	11.0	2005104393	牡	7	471.0	8.0	56.0	78.2	2	5-5-5	40.2	05347	05651	x059c6	0.0	201243011002
7	3	3	3.3	1.0	2005103887	牝	7	449.0	8.0	54.0	78.3	クビ	1-1-1	41.2	05358	05461	x0030d	0.0	201243011002
8	2	2	8.6	5.0	2007104484	牡	5	531.0	4.0	56.0	78.5	1	7-8-7	40.1	00443	05476	x01022	0.0	201243011002
9	8	12	5.6	4.0	2006106307	牝	6	409.0	4.0	54.0	78.5	アタマ	4-7-8	40.3	05230	05681	930800	0.0	201243011002
10	5	6	23.9	8.0	2004106890	牝	8	407.0	4.0	54.0	78.6	3/4	3-3-4	41.0	a01f7	a001a	x00679	0.0	201243011002
11	7	10	50.0	10.0	2006100014	牡	6	502.0	1.0	56.0	79.2	3	11-11-11	39.9	00424	a018c	x00307	0.0	201243011002
取	6	8	---		2007102215	牡	5			56.0					05420	05488	626008	0.0	201243011002
1	2	2	4.7	3.0	2009103011	牡	3	433.0	1.0	56.0	75.6	0	1-1-1	39.2	05452	05208	x07ac2	130.0	201243011003
2	6	8	2.1	1.0	2009102023	牡	3	471.0	7.0	56.0	76.0	2	5-3-2	38.7	a0224	05647	468030	39.0	201243011003
3	5	5	13.8	6.0	2009103222	牡	3	429.0	11.0	56.0	76.5	2.1/2	4-5-4	38.8	00423	05148	060008	23.4	201243011003
4	3	3	56.1	9.0	2009103057	牝	3	480.0	10.0	54.0	76.6	クビ	2-2-2	39.6	05541	05526	405800	15.6	201243011003
5	7	9	3.6	2.0	2009104217	牝	3	423.0	1.0	54.0	77.2	3	8-7-8	38.9	05230	05315	x03c8b	13.0	201243011003
6	4	4	42.0	8.0	2009102221	牝	3	430.0	29.0	54.0	77.3	1/2	9-7-6	39.0	a0247	05646	270006	0.0	201243011003
7	5	6	12.0	5.0	2009105519	牡	3	485.0	-6.0	56.0	77.5	1	5-6-7	39.5	05342	05648	099031	0.0	201243011003
8	6	7	9.5	4.0	2009105987	牡	3	447.0	0.0	56.0	77.8	1.1/2	11-10-9	39.2	05386	00874	758005	0.0	201243011003
9	1	1	79.0	10.0	2009104764	牡	3	473.0	-2.0	56.0	77.9	1/2	10-11-10	39.2	00443	05669	x0269b	0.0	201243011003
10	7	10	146.4	12.0	2009106806	牝	3	426.0	0.0	54.0	78.9	5	3-4-5	41.4	a025d	05535	x01876	0.0	201243011003
11	8	11	39.8	7.0	2009100146	牡	3	421.0	-1.0	56.0	79.0	クビ	12-12-12	39.9	00817	05609	819008	0.0	201243011003
12	8	12	125.1	11.0	2009105406	牡	3	429.0	3.0	56.0	81.1	大	7-7-11	42.8	a0235	05315	523009	0.0	201243011003
1	3	3	3.6	2.0	2009102129	牡	3	487.0	5.0	56.0	105.2	0	5-5-3-4	40.1	05352	05315	x02db2	130.0	201243011004
2	6	8	1.4	1.0	2009102055	牡	3	448.0	10.0	56.0	105.6	2	1-1-1-1	40.8	05386	00874	138007	39.0	201243011004
3	4	4	59.0	9.0	2009103105	牡	3	520.0	5.0	56.0	105.9	1.1/2	8-7-8-5	40.4	05420	05609	x0772e	23.4	201243011004
4	1	1	95.8	13.0	2009102233	牝	3	446.0	5.0	54.0	106.7	4	9-9-9-9	40.9	00426	05628	270006	15.6	201243011004
5	4	5	29.9	5.0	2009102707	牝	3	430.0	3.0	54.0	106.7	ハナ	6-8-6-6	41.3	00817	05681	249008	13.0	201243011004
6	6	9	22.0	4.0	2009100044	牡	3	514.0	3.0	56.0	106.9	1	12-13-12-11	40.6	05396	05648	693009	0.0	201243011004
7	5	7	30.4	6.0	2009105472	牡	3	486.0	2.0	56.0	107.1	1	7-5-5-2	41.9	00423	05148	x0041a	0.0	201243011004
8	7	11	10.6	3.0	2009101783	牡	3	456.0	12.0	56.0	107.4	1.1/2	11-10-13-13	40.9	05199	05208	x0772e	0.0	201243011004
9	2	2	90.0	12.0	2009105361	牝	3	462.0	4.0	54.0	107.4	アタマ	10-10-11-12	41.3	05347	05101	906005	0.0	201243011004
10	5	6	73.0	11.0	2009102217	牝	3	452.0	25.0	54.0	107.5	1/2	13-10-9-10	41.7	a01fb	05646	270006	0.0	201243011004
11	8	12	47.6	8.0	2009101356	牡	3	475.0	-1.0	56.0	107.5	クビ	2-3-3-2	42.4	a0224	05647	x0442b	0.0	201243011004
12	7	10	70.3	10.0	2009105502	牝	3	453.0	9.0	54.0	107.9	2	2-3-6-8	42.5	05443	05606	239030	0.0	201243011004
13	8	13	35.8	7.0	2009100076	牡	3	464.0	9.0	56.0	109.5	8	4-1-2-7	44.5	00881	05722	674004	0.0	201243011004
1	2	2	1.3	1.0	2008103445	牡	4	487.0	5.0	53.0	60.3	0.0	1-1	36.6	05402	05589	619002	260.0	201243011005
2	3	3	5.3	3.0	2005109306	牝	7	453.0	2.0	53.0	60.7	2.0	2-2	36.8	05386	05315	863009	78.0	201243011005
3	6	6	4.4	2.0	2007102392	牝	5	499.0	12.0	55.0	60.9	1.0	3-3	36.7	05342	05606	262800	52.0	201243011005
4	5	5	19.1	4.0	2006105348	牝	6	494.0	0.0	55.0	61.6	3.0	3-3	37.4	a0235	05669	077008	31.2	201243011005
5	4	4	32.8	6.0	2004101507	牡	8	463.0	-8.0	55.0	61.8	1.0	5-5	37.3	05281	05674	x01930	20.8	201243011005
6	1	1	23.0	5.0	2005104876	牡	7	512.0	10.0	55.0	62.2	2.0	6-6	37.6	05199	05436	712004	0.0	201243011005
1	8	9	10.9	4.0	2008109041	牡	4	496.0	0.0	56.0	98.8	0	4-4-3-3	38.6	a0247	00874	x012c4	80.0	201243011006
2	7	8	29.6	7.0	2008101137	牝	4	461.0	3.0	54.0	99.7	5	2-2-2-2	39.7	05428	05535	x012b2	24.0	201243011006
3	8	10	4.1	2.0	2008100572	牡	4	509.0	13.0	56.0	99.7	アタマ	1-1-1-1	39.8	a01f6	05669	122009	14.4	201243011006
4	5	5	19.1	5.0	2008106676	牝	4	466.0	7.0	54.0	99.8	1/2	3-3-4-4	39.5	05358	05496	142008	9.6	201243011006
5	1	1	19.3	6.0	2008101107	牝	4	432.0	-1.0	54.0	100.3	2.1/2	6-6-7-5	39.7	05299	a022a	x002a7	8.0	201243011006
6	7	7	4.1	3.0	2008102347	牡	4	512.0	12.0	56.0	100.6	1.1/2	5-5-5-6	40.1	05342	05113	172002	0.0	201243011006
7	2	2	37.4	8.0	2008104058	牡	4	474.0	2.0	56.0	100.9	1.1/2	9-9-9-9	39.6	a01d5	05681	x000b9	0.0	201243011006
8	4	4	73.1	9.0	2008102038	牝	4	454.0	3.0	54.0	102.1	6	8-8-8-8	41.2	a01fc	00923	x05284	0.0	201243011006
9	3	3	1.7	1.0	2008103170	牝	4	483.0	0.0	54.0	104.2	大	6-7-5-7	43.7	05386	00874	226800	0.0	201243011006
取	6	6	---		2008105429	牡	4			56.0					05452	05447	707002	0.0	201243011006
1	6	6	2.4	1.0	2008106084	牡	4	513.0	4.0	56.0	98.4	0	7-6-6-5	39.8	05386	00874	399030	80.0	201243011007
2	4	4	3.0	2.0	2008100199	牝	4	454.0	18.0	54.0	98.7	1.1/2	6-7-10-8	39.2	00426	05646	350002	24.0	201243011007
3	7	9	70.6	10.0	2008101052	牡	4	465.0	2.0	56.0	99.0	1.1/2	3-3-4-3	40.7	05420	05447	707002	14.4	201243011007
4	5	5	26.2	7.0	2008106272	牡	4	438.0	0.0	56.0	99.1	1/2	8-8-7-7	40.3	00817	05681	x000b9	9.6	201243011007
5	7	8	3.5	3.0	2008105050	牝	4	463.0	6.0	54.0	99.2	1/2	1-2-1-1	41.1	05230	05208	764008	8.0	201243011007
6	8	10	23.9	6.0	2008103512	牡	4	450.0	10.0	56.0	99.4	1	4-5-5-4	40.9	a01f6	05545	x06972	0.0	201243011007
7	8	11	14.7	5.0	2008103011	牝	4	461.0	8.0	54.0	100.0	3	4-4-7-9	41.2	05352	05315	523009	0.0	201243011007
8	3	3	9.7	4.0	2008103775	牡	4	488.0	9.0	56.0	100.3	1.1/2	1-1-1-1	42.2	05402	05606	104007	0.0	201243011007
9	6	7	60.5	8.0	2008106735	牡	4	476.0	8.0	56.0	101.0	3	9-8-9-10	41.8	a0236	05489	261009	0.0	201243011007
10	1	1	61.9	9.0	2008109082	牡	4	509.0	10.0	56.0	102.6	8	10-10-1-6	44.5	a01d5	05429	610008	0.0	201243011007
取	2	2	---		2008101380	牡	4			56.0					a0224	05575	310030	0.0	201243011007
1	8	11	3.5	1.0	2007105783	牡	5	474.0	0.0	56.0	74.3	0	2-2-2	37.9	05452	a01c3	106030	100.0	201243011008
2	7	10	3.9	2.0	2008105805	牝	4	438.0	2.0	54.0	74.8	2.1/2	1-1-1	38.5	00426	05647	768008	30.0	201243011008
3	5	6	8.9	4.0	2006105097	牡	6	506.0	8.0	56.0	75.3	2.1/2	8-8-9	38.0	a0188	00964	147008	18.0	201243011008
4	5	5	10.2	6.0	2008103721	牡	4	471.0	1.0	56.0	75.8	2.1/2	6-7-7	38.6	05342	05648	295005	12.0	201243011008
5	1	1	4.1	3.0	2008105300	牡	4	474.0	-5.0	56.0	75.9	クビ	4-4-4	39.3	00881	05622	639009	10.0	201243011008
6	8	12	9.6	5.0	2008105357	牝	4	461.0	10.0	54.0	76.0	クビ	2-3-3	39.5	00423	05148	594008	0.0	201243011008
7	6	8	16.1	8.0	2007101687	牡	5	445.0	-4.0	56.0	76.0	クビ	10-8-8	38.7	05365	05609	819008	0.0	201243011008
8	3	3	43.0	10.0	2005100951	牡	7	508.0	-2.0	56.0	76.3	1.1/2	5-6-6	39.4	a025d	05575	x04853	0.0	201243011008
9	4	4	56.4	11.0	2008105653	牝	4	469.0	-15.0	53.0	76.5	1	7-10-10	39.1	a025b	05722	367033	0.0	201243011008
10	2	2	10.3	7.0	2008104233	牝	4	456.0	3.0	54.0	76.7	1	8-5-5	39.9	05199	05436	390002	0.0	201243011008
11	7	9	102.1	12.0	2007101438	牡	5	451.0	1.0	56.0	76.8	1/2	11-12-11	38.8	05347	05656	x00e9a	0.0	201243011008
12	6	7	34.6	9.0	2005101296	牡	7	527.0	10.0	56.0	76.9	3/4	12-11-11	39.0	a0236	05489	x04852	0.0	201243011008
1	7	12	4.5	1.0	2008110044	牡	4	472.0	4.0	58.0	104.1	0	6-6-8-8	39.7	00817	05609	x0772e	100.0	201243011009
2	4	6	14.7	7.0	2005106055	牡	7	526.0	0.0	56.0	104.4	1.1/2	10-10-10-9	39.6	05296	05208	209800	30.0	201243011009
3	6	9	10.1	6.0	2007102841	牡	5	465.0	0.0	56.0	104.7	1.1/2	1-1-1-1	41.4	05396	05609	270006	18.0	201243011009
4	5	8	15.5	9.0	2007106162	牡	5	475.0	7.0	56.0	104.9	1	14-13-13-13	39.3	05199	05545	x01cde	12.0	201243011009
5	1	1	9.2	5.0	2008103608	牡	4	472.0	2.0	56.0	105.0	3/4	8-7-5-5	40.9	00426	05606	239030	10.0	201243011009
6	6	10	15.2	8.0	2005105702	牝	7	431.0	-7.0	54.0	105.0	ハナ	12-12-12-12	40.0	05299	a01e9	x002a7	0.0	201243011009
7	5	7	25.5	11.0	2008102376	牝	4	472.0	8.0	54.0	105.3	1.1/2	13-14-14-14	39.1	a0224	a000d	x04f7f	0.0	201243011009
8	3	4	47.1	14.0	2007106349	牡	5	486.0	0.0	56.0	105.3	ハナ	9-9-9-6	40.8	a021b	a02a5	x00307	0.0	201243011009
9	8	13	30.4	12.0	2007100568	牡	5	485.0	-5.0	56.0	105.3	クビ	2-2-3-3	41.5	a01cf	a0179	248005	0.0	201243011009
10	4	5	4.6	2.0	2008109105	牡	4	483.0	0.0	56.0	105.4	クビ	7-7-7-7	41.2	05286	05714	x00dcf	0.0	201243011009
11	3	3	7.8	4.0	2007103796	牡	5	463.0	9.0	56.0	105.6	1	5-4-4-4	41.7	00881	00923	x06e68	0.0	201243011009
12	7	11	4.8	3.0	2007101169	牝	5	490.0	0.0	54.0	105.8	1	2-2-2-2	42.3	05358	05496	x002e9	0.0	201243011009
13	2	2	43.4	13.0	2008103876	牡	4	413.0	0.0	56.0	106.2	2	11-10-11-11	41.3	05348	a02a5	x00307	0.0	201243011009
14	8	14	23.0	10.0	2008105227	牡	4	480.0	5.0	56.0	106.3	クビ	4-5-5-9	42.2	00423	05315	016006	0.0	201243011009
1	3	3	8.3	5.0	2009101597	牝	3	443.0	-4.0	54.0	104.7	0	10-9-8-8	40.4	00423	05148	x065e2	300.0	201243011010
2	4	4	32.3	10.0	2009104310	牡	3	490.0	-6.0	56.0	104.8	3/4	9-9-11-11	40.0	05452	05447	x002f5	90.0	201243011010
3	6	6	2.6	1.0	2009100841	牡	3	487.0	-2.0	56.0	105.1	1.1/2	1-1-1-1	41.7	05199	05208	x00fde	60.0	201243011010
4	8	10	8.1	4.0	2009102951	牡	3	592.0	5.0	56.0	105.2	クビ	6-6-6-7	41.4	05352	05315	373800	36.0	201243011010
5	7	8	21.9	8.0	2009104789	牡	3	495.0	-8.0	56.0	105.3	1/2	2-2-1-1	41.9	05365	05669	491008	24.0	201243011010
