着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	1.8	1.0	2004107022	セ	8	460.0	2.0	56	90.2	0	2-2-2-1	37.9	05270	05590	x062bc	20.0	201251070301
2	1	1	7.4	4.0	2007100772	牝	5	422.0	-17.0	54	90.2	アタマ	1-1-1-1	38.1	05474	a028b	x00178	3.6	201251070301
3	2	2	37.2	6.0	2005105587	牝	7	483.0	1.0	54	90.3	クビ	5-5-3-3	37.8	05419	05352	x03d46	1.8	201251070301
4	5	5	3.7	2.0	2006105413	セ	6	445.0	1.0	56	90.6	2	6-6-4-4	38.1	05259	05316	x003af	1.0	201251070301
5	7	7	54.0	8.0	2005104087	牝	7	477.0	-9.0	54	91.3	4	7-8-6-6	38.5	00815	05268	x00cd9	0.6	201251070301
6	8	8	45.0	7.0	2007103982	牝	5	426.0	-4.0	54	91.4	クビ	3-3-6-8	38.9	a0162	05534	628009	0.0	201251070301
7	6	6	8.7	5.0	2009104658	牡	3	452.0	-4.0	55	91.4	ハナ	9-9-9-9	38.0	05390	05321	881006	0.0	201251070301
8	3	3	134.8	9.0	2009103050	牝	3	391.0	5.0	54	91.4	アタマ	8-7-8-7	38.6	a01f0	05478	x00da0	0.0	201251070301
9	8	9	5.2	3.0	2004104065	セ	8	469.0	-6.0	56	91.4	ハナ	4-4-4-5	38.9	05544	a0242	634006	0.0	201251070301
1	5	5	3.0	2.0	2009102283	牡	3	427.0	1.0	55	92.8	0	4-3-2-1	39.2	05259	05328	356005	20.0	201251070302
2	8	9	6.8	4.0	2009101509	牝	3	475.0	-2.0	54	92.8	クビ	1-1-1-1	39.4	a0222	05637	x07325	3.6	201251070302
3	6	6	56.2	8.0	2009100696	牝	3	426.0	9.0	54	93.3	3	5-5-3-3	39.5	a024c	05466	476001	1.8	201251070302
4	7	7	71.5	9.0	2009103645	牝	3	406.0	-9.0	54	93.4	1/2	3-2-4-4	39.8	05530	05404	x05b46	1.0	201251070302
5	4	4	2.9	1.0	2008105027	牡	4	459.0	1.0	56	93.7	1.3/4	7-6-5-5	39.8	05228	05478	472033	0.6	201251070302
6	3	3	8.5	5.0	2009101594	牝	3	405.0	-15.0	54	94.0	1.1/2	9-8-8-6	39.8	05364	05479	099031	0.0	201251070302
7	1	1	26.7	6.0	2007105076	牡	5	461.0	0.0	56	94.4	2.1/2	6-6-7-7	40.3	a0258	05309	600030	0.0	201251070302
8	2	2	26.7	6.0	2008102740	牡	4	505.0	0.0	56	94.4	アタマ	8-9-9-9	39.4	00815	05291	x05a1f	0.0	201251070302
9	8	8	3.5	3.0	2005109271	牡	7	444.0	-5.0	56	95.3	5	2-4-6-8	41.5	a01f0	a0265	x06e26	0.0	201251070302
1	1	1	4.8	3.0	2006106683	牡	6	453.0	-14.0	56	91.1	0	8-8-5-5	38.1	05364	05470	x06e26	20.0	201251070303
2	7	8	3.0	2.0	2009104107	牡	3	462.0	-6.0	55	91.2	3/4	3-3-3-1	38.7	00815	05637	427004	3.6	201251070303
3	6	6	10.5	4.0	2008102012	牝	4	404.0	-8.0	53	91.5	2	2-2-2-2	39.2	a029e	05321	x00a82	1.8	201251070303
4	2	2	2.2	1.0	2009103155	牝	3	488.0	-10.0	54	91.9	2.1/2	7-6-4-4	39.2	05259	05395	938008	1.0	201251070303
5	4	4	37.0	8.0	2008106131	セ	4	498.0	-4.0	56	92.5	3.1/2	9-9-9-9	38.7	05390	05321	x0032e	0.6	201251070303
6	3	3	47.4	10.0	2009103072	牝	3	369.0	-3.0	54	92.7	1.1/2	4-4-7-7	40.0	05354	05291	x01835	0.0	201251070303
7	8	10	39.5	9.0	2003103197	牡	9	500.0	-7.0	56	92.9	3/4	10-10-10-10	38.8	a01e6	05268	x07588	0.0	201251070303
8	7	7	14.1	6.0	2009106857	牝	3	416.0	-5.0	54	92.9	クビ	1-1-1-3	40.8	05482	05222	344031	0.0	201251070303
9	8	9	34.8	7.0	2009103787	牝	3	398.0	-2.0	54	92.9	ハナ	6-7-6-6	39.7	a0162	05291	x01835	0.0	201251070303
10	5	5	13.6	5.0	2009100855	牡	3	501.0	-2.0	53	93.1	1.1/4	5-4-8-8	39.7	05597	05623	x076ac	0.0	201251070303
1	7	7	62.4	10.0	2004100281	牝	8	462.0	-3.0	53	91.2	0	9-9-4-2	38.7	a0259	05437	178008	20.0	201251070304
2	8	10	2.2	1.0	2009106568	牝	3	472.0	2.0	54	91.2	アタマ	6-6-3-1	39.2	05364	a028b	x07553	3.6	201251070304
3	7	8	4.3	3.0	2007105985	牡	5	496.0	1.0	56	91.2	アタマ	4-4-5-5	39.2	05185	05557	x05d04	1.8	201251070304
4	5	5	23.9	6.0	2003101030	セ	9	480.0	-5.0	56	91.4	3/4	3-3-1-3	39.6	05390	05309	x05a68	1.0	201251070304
5	6	6	2.7	2.0	2009100260	牡	3	516.0	-9.0	55	91.6	1.1/2	5-5-5-6	39.6	05217	05222	951005	0.6	201251070304
6	1	1	39.9	9.0	2009102149	牝	3	396.0	2.0	54	92.0	2.1/2	1-1-1-4	40.3	05354	05291	x01835	0.0	201251070304
7	3	3	30.6	7.0	2008102568	牝	4	445.0	-12.0	54	92.2	1	7-7-8-7	39.9	05544	05557	x05d04	0.0	201251070304
8	4	4	14.5	4.0	2009102767	牡	3	465.0	9.0	55	92.5	2	9-8-9-9	38.8	05228	05499	144008	0.0	201251070304
9	2	2	30.6	7.0	2009103415	牝	3	408.0	-2.0	54	94.8	大	2-2-7-8	43.0	05482	05437	178008	0.0	201251070304
10	8	9	16.2	5.0	2008100873	牡	4	465.0	-6.0	56	98.5	大	8-10-10-10	43.4	a01b1	05232	477006	0.0	201251070304
1	7	8	5.1	3.0	2006104700	牡	6	469.0	-6.0	56	90.4	0	2-2-2-2	38.7	05584	05289	926007	20.0	201251070305
2	1	1	10.9	6.0	2006104229	牝	6	430.0	-2.0	54	90.7	1.3/4	1-1-1-1	39.5	05482	05466	x062c2	3.6	201251070305
3	5	5	6.8	4.0	2005102382	牝	7	527.0	0.0	54	90.9	3/4	4-4-3-3	39.2	05259	05657	x06e26	1.8	201251070305
4	2	2	4.9	2.0	2008104813	牝	4	508.0	-8.0	54	91.1	1.1/2	7-7-5-4	38.6	05354	05291	948006	1.0	201251070305
5	3	3	19.5	8.0	2009103633	牝	3	410.0	-4.0	54	91.4	1.1/2	7-8-8-7	38.7	a0222	05644	x01835	0.6	201251070305
6	7	7	2.3	1.0	2008104424	牝	4	428.0	-4.0	54	91.7	1.3/4	6-6-7-8	39.3	a024c	a02a0	x07553	0.0	201251070305
7	6	6	40.2	10.0	2007104176	牝	5	412.0	-2.0	54	91.9	1	5-5-6-5	39.5	a01f0	a0212	638006	0.0	201251070305
8	8	10	9.9	5.0	2007104896	牡	5	497.0	-8.0	56	91.9	アタマ	2-3-4-6	40.1	05544	a0242	x072bd	0.0	201251070305
9	8	9	18.9	7.0	2008100515	牡	4	513.0	8.0	56	94.0	大	10-10-9-9	39.1	05419	05590	x052f7	0.0	201251070305
10	4	4	25.2	9.0	2008106148	牡	4	448.0	-11.0	56	96.8	大	9-9-10-10	41.6	05364	05479	099031	0.0	201251070305
1	2	2	4.5	3.0	2008102365	牝	4	402.0	1.0	54	89.8	0	6-6-3-3	38.5	05405	05644	x06e26	25.0	201251070306
2	8	9	14.6	5.0	2009102825	牡	3	436.0	-17.0	55	90.2	2.1/2	1-1-1-1	39.4	05482	05479	142006	4.5	201251070306
3	6	6	2.9	2.0	2008104541	牡	4	481.0	1.0	56	90.9	4	4-3-2-2	39.6	05328	05437	940008	2.3	201251070306
4	1	1	2.8	1.0	2009104426	牡	3	443.0	-3.0	55	91.0	クビ	8-7-4-4	39.3	05259	05528	629008	1.3	201251070306
5	3	3	15.2	6.0	2009100211	牝	3	447.0	-16.0	54	91.7	4	10-9-8-7	39.6	05217	05222	951005	0.8	201251070306
6	7	7	17.5	8.0	2008106067	牝	4	473.0	-3.0	52	91.8	クビ	3-3-6-5	40.3	05597	05266	x06653	0.0	201251070306
7	8	10	15.6	7.0	2009100240	牝	3	428.0	-2.0	54	92.3	3	2-2-5-6	41.2	05364	05222	951005	0.0	201251070306
8	4	4	54.1	10.0	2009109259	牡	3	454.0	-1.0	55	92.3	アタマ	5-5-9-9	40.5	05185	05557	x05746	0.0	201251070306
9	5	5	8.4	4.0	2006101229	牝	6	455.0	-4.0	54	92.5	1.1/2	9-9-10-10	40.2	00815	05567	752006	0.0	201251070306
10	7	8	35.7	9.0	2007105323	牝	5	470.0	-5.0	54	92.7	1	7-8-7-8	41.0	05338	05534	807008	0.0	201251070306
1	3	3	2.5	1.0	2008104649	牡	4	501.0	2.0	56	88.4	0	3-3-2-1	38.1	00815	05586	163008	25.0	201251070307
2	6	6	5.9	3.0	2008100834	牡	4	508.0	-9.0	56	88.8	2.1/2	2-2-1-1	38.6	05390	05404	x00c2f	4.5	201251070307
3	5	5	3.5	2.0	2008100338	牡	4	457.0	-8.0	56	89.0	3/4	7-7-7-7	37.8	05259	05574	x051a2	2.3	201251070307
4	2	2	21.8	9.0	2008104429	牡	4	462.0	-10.0	56	89.4	2.1/2	8-8-8-8	37.4	05328	a02a0	193008	1.3	201251070307
5	8	9	9.1	5.0	2008105445	牝	4	496.0	-9.0	54	89.6	1.1/2	4-6-6-5	38.8	05584	05222	x000f2	0.8	201251070307
6	8	10	20.1	8.0	2008103802	牝	4	427.0	-3.0	54	89.7	3/4	1-1-3-3	39.6	a0258	05466	600030	0.0	201251070307
7	4	4	18.4	7.0	2008100264	牝	4	417.0	0.0	53	89.8	クビ	10-10-9-9	37.3	a0259	05347	x03816	0.0	201251070307
8	7	8	8.6	4.0	2008103135	牝	4	446.0	-15.0	54	90.5	4	6-4-4-4	39.9	05309	05637	x014c4	0.0	201251070307
9	1	1	12.6	6.0	2007106584	牝	5	430.0	1.0	54	90.8	2	5-4-4-5	40.3	05474	05478	x00c3e	0.0	201251070307
10	7	7	37.7	10.0	2008101584	牝	4	417.0	3.0	54	91.1	1.1/2	9-9-10-10	38.5	05482	a028b	a00013	0.0	201251070307
1	7	7	11.6	4.0	2008100459	牡	4	492.0	-10.0	56	94.8	0	4-4-3-1	37.9	05544	a01f5	131005	50.0	201251070308
2	4	4	3.1	2.0	2008102226	牡	4	482.0	1.0	56	94.8	アタマ	1-1-1-2	38.2	05328	a028c	x00115	10.0	201251070308
3	1	1	21.7	6.0	2006104323	牡	6	456.0	-7.0	56	95.2	2.1/2	3-3-4-4	38.3	a01b1	05637	x0217b	5.0	201251070308
4	2	2	28.1	7.0	2004103265	牡	8	446.0	-10.0	56	95.9	4	7-8-6-5	37.8	05584	05470	x06e26	3.0	201251070308
5	8	8	14.7	5.0	2005100195	牡	7	476.0	11.0	56	95.9	アタマ	5-5-5-6	38.2	05270	a0212	638006	2.0	201251070308
6	3	3	2.0	1.0	2009103366	牡	3	461.0	0.0	55	95.9	クビ	8-7-7-6	37.8	05228	05387	x06f01	0.0	201251070308
7	5	5	4.1	3.0	2007103815	牡	5	444.0	-7.0	56	96.0	クビ	2-2-2-3	39.3	05217	05528	238009	0.0	201251070308
8	6	6	30.6	8.0	2004106342	セ	8	472.0	-2.0	56	96.6	4	6-6-8-8	38.3	05309	05370	x03a0f	0.0	201251070308
1	1	1	3.6	2.0	2006100884	セ	6	473.0	-7.0	56	87.9	0	2-2-2-2	37.5	00815	05586	851007	60.0	201251070309
2	7	8	11.5	7.0	2009100406	牡	3	424.0	-3.0	55	88.4	3	9-8-6-5	37.2	05217	a0250	571007	12.0	201251070309
3	3	3	9.7	6.0	2008103729	牝	4	446.0	3.0	54	88.6	1.1/2	6-5-4-4	37.7	05228	a0265	295005	6.0	201251070309
4	4	4	5.9	3.0	2004102312	牡	8	477.0	-6.0	56	88.8	1.1/2	8-6-7-6	37.8	05390	05222	x06060	3.6	201251070309
5	8	9	2.6	1.0	2009103990	牡	3	477.0	-6.0	55	88.9	1/2	4-4-3-3	38.2	05259	05289	648008	2.4	201251070309
6	6	6	7.8	4.0	2008102045	牡	4	452.0	4.0	56	89.9	6	1-1-1-1	39.8	05482	05466	x02e36	0.0	201251070309
7	8	10	34.9	8.0	2005106741	牝	7	462.0	-8.0	54	90.0	1/2	3-3-5-7	39.3	05328	05347	193008	0.0	201251070309
8	7	7	79.6	10.0	2005104488	牡	7	448.0	-5.0	56	90.1	1/2	10-9-7-8	38.6	05309	a0221	762007	0.0	201251070309
9	5	5	8.6	5.0	2008105192	牝	4	454.0	1.0	54	90.1	ハナ	7-7-9-9	38.8	05364	05530	178033	0.0	201251070309
中	2	2	35.6	9.0	2007103157	牡	5	495.0	-5.0	56			5		05102	05644	x016f9	0.0	201251070309
1	1	1	1.7	1.0	2009102861	牝	3	393.0	-7.0	54	92.0	0	2-2-2-1	39.4	a024c	05466	099031	20.0	201251070401
2	8	8	3.4	2.0	2002101431	牡	10	437.0	-2.0	55	92.3	2	8-7-3-3	38.8	a0259	a00b1	x076ac	3.6	201251070401
3	8	9	11.0	5.0	2005106894	牡	7	485.0	-4.0	56	92.6	1.1/2	1-1-1-1	40.2	05419	05352	595030	1.8	201251070401
