着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	8	3.4	2.0	2009101616	牡	3	551.0	0.0	56.0	75.8	0	1-1	38.9	05386	05622	639009	160.0	201244011601
2	3	3	2.1	1.0	2009100847	牝	3	471.0	0.0	54.0	76.0	1.1/4	2-2	39.1	05380	05508	629800	56.0	201244011601
3	7	7	18.7	6.0	2009101830	牝	3	486.0	0.0	54.0	77.9	9	7-5	40.1	a012b	05672	x06741	32.0	201244011601
4	2	2	52.5	8.0	2009103745	牡	3	508.0	0.0	56.0	78.2	1.1/2	3-3	41.1	a021d	05407	011009	24.0	201244011601
5	8	9	3.5	3.0	2009104766	牝	3	452.0	0.0	54.0	78.3	クビ	4-4	41.1	00423	a0239	955008	16.0	201244011601
6	4	4	12.3	5.0	2009103452	牡	3	444.0	0.0	56.0	78.8	2.1/2	6-7	41.4	05342	00979	594008	0.0	201244011601
7	6	6	11.9	4.0	2009102165	牝	3	494.0	0.0	54.0	79.8	5	4-8	42.6	a01a5	05641	426030	0.0	201244011601
8	5	5	30.3	7.0	2009104012	牝	3	472.0	0.0	54.0	80.8	5	9-9	42.4	05396	05492	553006	0.0	201244011601
9	1	1	54.1	9.0	2009109277	牝	3	422.0	0.0	54.0	80.9	1/2	8-6	43.1	a0260	05506	x00bd5	0.0	201244011601
1	3	3	8.9	4.0	2009106860	牡	3	495.0	0.0	56.0	90.6	0	3-4-4	38.9	05399	a01b0	x00f3c	160.0	201244011602
2	8	9	2.8	2.0	2009104279	牡	3	511.0	0.0	56.0	90.6	クビ	2-2-2	39.1	05380	05503	x010c0	56.0	201244011602
3	2	2	7.5	3.0	2009102853	牝	3	473.0	0.0	54.0	91.1	2.1/2	1-1-1	39.6	05420	05673	808002	32.0	201244011602
4	8	8	10.9	7.0	2009104362	牡	3	513.0	0.0	56.0	91.8	3.1/2	4-3-3	40.2	00881	a01ad	x003bb	24.0	201244011602
5	7	7	9.0	5.0	2009100643	牡	3	465.0	0.0	56.0	92.1	1.1/2	7-5-5	40.2	05507	a01e7	200008	16.0	201244011602
6	5	5	9.1	6.0	2009109055	牡	3	472.0	0.0	56.0	92.5	2	9-7-7	40.3	05286	a0194	305030	0.0	201244011602
7	6	6	41.8	8.0	2009104028	牡	3	476.0	0.0	56.0	92.8	1.1/2	8-9-9	40.0	05409	05607	x0739c	0.0	201244011602
8	4	4	2.6	1.0	2009106385	牝	3	520.0	0.0	54.0	93.4	3	5-8-8	41.0	05386	05566	236033	0.0	201244011602
9	1	1	44.6	9.0	2009103641	牝	3	463.0	0.0	54.0	94.4	5	5-6-6	42.3	a012b	05568	493030	0.0	201244011602
1	2	3	8.6	3.0	2009105415	牡	3	492.0	1.0	56.0	106.6	0	4-3-4-3	39.1	05409	05612	134008	130.0	201244011603
