日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/02/16	晴	3	12	6	7	2.0	1	1	56.0	良	1:40.0	-0.4	7-7-2-2	0.0-39.2	38.9	姫路	202251021603	C3	movie.html?race_id=202251021603	05217	田中学	ダ	1500	452	8	50.0
2021/10/06	曇	8	10	8	9	1.9	1	5	56.0	良	1:32.0	0.9	2-2-2-2	0.0-39.6	40.3	園田	202150100608	C2二	movie.html?race_id=202150100608	05217	田中学	ダ	1400	444	12	6.0
2021/08/28	晴	6	16	7	13	12.6	7	7	53.0	良	1:48.4	1.5	7-8-9-5	29.7-39.2	40.1	小倉	202110040506	3歳未勝利	202110040506	01186	角田大和	ダ	1700	432	-8	0.0
2021/08/01	雨	4	15	3	4	3.0	2	3	53.0	良	1:55.1	1.0	9-9-10-9	36.9-38.1	37.8	新潟	202104030404	3歳未勝利	202104030404	01186	角田大和	ダ	1800	440	0	130.0
2021/07/11	晴	3	16	1	2	55.5	7	2	53.0	稍	1:45.3	0.1	8-8-8-7	29.0-39.3	37.7	小倉	202110030403	3歳未勝利	202110030403	01186	角田大和	ダ	1700	440	2	200.0
2021/07/03	小雨	4	16	1	2	32.9	8	5	55.0	良	1:47.9	2.4	4-4-3-4	30.2-37.8	39.9	小倉	202110030104	3歳未勝利	202110030104	01168	富田暁	ダ	1700	438	-6	51.0
2021/06/12	曇	3	11	5	5	32.3	6	5	53.0	良	2:02.6	1.7	5-5-5-5	30.0-38.6	39.6	中京	202107040303	3歳未勝利	202107040303	01186	角田大和	ダ	1900	444	-4	51.0
2021/05/30	晴	1	14	8	13	138.0	11	3	55.0	良	1:54.8	2.5	11-10-9-6	36.5-37.9	39.1	中京	202107030801	3歳未勝利	202107030801	01168	富田暁	ダ	1800	448	-4	130.0
2021/05/08	晴	2	16	7	13	233.4	12	10	53.0	稍	1:26.5	2.0	7-9	34.9-37.7	39.1	中京	202107030102	3歳未勝利	202107030102	01186	角田大和	ダ	1400	452	8	0.0
2021/01/09	晴	6	16	4	8	81.7	14	15	56.0	良	1:38.4	1.2	13-14-14	36.8-35.0	35.2	中京	202107010206	3歳新馬	202107010206	00732	幸英明	芝	1600	444	0	0.0
