rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	8		ウインドブロウン	牡3	56.0		矢野貴之	1:44.0		1-1-1-1	40.1	2.6	1	483	-1		新井清重		吉田照哉	160.0
2	5	9		セリス	牝3	54.0		真島大輔	1:44.4	2.0	12-12-11-8	39.5	4.5	2	463	-1		朝倉実		（有）ノマ	64.0
3	7	12		タイニークイーン	牝3	54.0		笹川翼	1:44.9	2.1/2	11-10-8-7	40.2	6.7	3	481	-6		中道啓二		静内白井牧場	40.0
4	7	13		ビッグショウ	牡3	56.0		楢崎功祐	1:45.1	1.1/4	4-5-3-3	41.2	26.8	8	488	-3		三坂盛雄		沖田正憲	24.0
5	6	10		ハローマックス	牡3	55.0		藤本現暉	1:45.4	1.1/2	6-6-7-5	41.1	61.2	11	467	-5		鷹見浩		小橋亮太	16.0
6	4	7		トーセンイマジン	牡3	56.0		坂井英光	1:45.5	1/2	15-15-14-14	40.6	82.0	13	470	-11		嶋田幸晴		遠藤正子	
7	3	4		イコライザー	牡3	56.0		石崎駿	1:45.6	クビ	2-2-2-2	41.7	10.0	5	500	-3		矢野義幸		（有）新生ファーム	
8	8	14		チバニアン	牡3	56.0		張田昂	1:46.0	2.0	10-11-13-11	41.3	56.6	10	440	4		張田京		井上久光	
9	3	5		スウォードキング	牡3	56.0		本田正重	1:46.0	クビ	9-9-11-12	41.3	119.9	15	428	0		林正人		菊地昌廣	
10	2	2		オールスマート	牡3	56.0		有年淳	1:46.8	4.0	5-4-6-4	42.5	7.5	4	500	-15		佐々木洋		ニケーエス（株）	
11	4	6		マリガン	牡3	56.0		繁田健一	1:47.3	2.1/2	13-13-5-6	43.4	12.4	6	465	1		高橋清顕		中西純穂	
12	6	11		リフォラス	牝3	54.0		町田直希	1:47.5	3/4	3-3-4-8	43.6	71.8	12	484	16		栗田裕光		日吉純一	
13	2	3		プラチナソニック	牡3	56.0		達城龍次	1:48.1	3.0	14-14-15-15	42.2	119.0	14	453	-1		米田英世		細谷典幸	
14	8	15		ネオブリランテ	牡3	56.0		高野誠毅	1:48.5	2.0	7-8-10-13	44.1	52.3	9	474	6		藤村和生		西田俊二	
15	1	1		チューダ	牡3	56.0		御神本訓	1:50.7	大	8-7-9-10	46.3	17.2	7	476	7		辻野豊		宮崎時子	
