waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102922	エレグア	牡4	57.0	05203	岩田康	00421	浅野	488	-2
1	2	2018102382	ライヴクラッカー	牡4	57.0	01077	石橋脩	01106	牧	498	-2
2	3	2018104697	サザンナイツ	セ4	57.0	01119	伊藤	01163	林	450	6
2	4	2018102641	エストレラブレイン	牡4	57.0	05339	ルメール	01027	田村	528	-2
3	5	2018105170	グランデモナルカ	牡4	57.0	00422	内田博	01145	奥村武	474	-4
3	6	2018103060	スカイトライア			05386	戸崎圭	01133	黒岩		
4	7	2018102799	ヴィグルズマン	牡4	57.0	01162	木幡巧	01024	萱野	460	0
4	8	2018105370	ゾディアックサイン	セ4	57.0	01014	福永	01017	萩原	478	0
5	9	2017110086	ジッピーレーサー	セ5	57.0	01096	大野	01088	高木	472	2
5	10	2018102000	ユイノチャッキー	牡4	57.0	00733	吉田豊	01152	竹内	510	0
6	11	2018101033	サノノヒーロー	セ4	57.0	00684	田中勝	01141	尾形	468	-4
6	12	2017105147	タイムモーメント	セ5	55.0	01188	永野	01076	小笠	464	-5
7	13	2018103997	セイウンダイモス	牡4	57.0	01075	田辺	01165	和田勇	482	-14
7	14	2018101894	ターニングアップ	牡4	57.0	01135	杉原	00428	石毛	466	-17
8	15	2018101329	インディペンデント	牡4	57.0	00689	江田照	01064	武藤	468	2
8	16	2018100624	ブラックパンサー	牡4	57.0	01140	横山和	01027	田村	504	-2
