waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019106818	ミレーレ	牝3	54.0	01170	横山武	01102	大竹	546	0
1	2	2019102273	モリノドリーム	牝3	54.0	00689	江田照	01012	大江原	460	-4
2	3	2019101506	マリノヴィーナス	牝3	54.0	01153	木幡初	01089	武市	456	10
2	4	2019101381	ニシノカケハシ	牝3	54.0	01162	木幡巧	01100	松山	448	6
3	5	2019103779	タイセイラヴィング	牝3	54.0	01158	野中	01109	伊藤大	498	0
3	6	2019103981	シトラスダル	牝3	54.0	00726	岩部	00421	浅野	426	-2
4	7	2019103483	アマゴ	牝3	54.0	01138	藤懸	01112	田島	444	2
4	8	2019109019	カルヴァドス	牝3	54.0	05212	Ｍデムーロ	01077	加藤和	464	-6
5	9	2019105030	ウェイクアップ	牝3	54.0	00422	内田博	01175	宮田	448	0
5	10	2019106678	サクラジェンヌ	牝3	52.0	01188	永野	01165	和田勇	460	-6
6	11	2019109076	キョウエイパーリオ	牝3	54.0	01029	武士沢	01081	中川	480	-6
6	12	2019105583	フィールザコメット	牝3	54.0	01093	藤岡佑	01174	深山	428	-2
7	13	2019100504	ヤヒメ	牝3	52.0	01173	山田	01005	小桧山	420	-12
7	14	2019104717	クオーレドーロ	牝3	54.0	05339	ルメール	00423	上原博	444	-6
8	15	2019106491	ラブベティー	牝3	54.0	01075	田辺	01141	尾形	438	-8
8	16	2019103122	ラズライト	牝3	54.0	01014	福永	01100	松山	428	-4
