	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200043011801	ダ	左	1200	晴	不良	10:50	5才		2000-1-18	11	船橋	1	12万円以下																																							2,8,10,(1,5),6,3,11,9,4,7	2,(8,1),5,10,6,11,3,4,9,7	2815611310497		
200043011802	ダ	左	1200	晴	不良	11:15	5才イ		2000-1-18	11	船橋	1	12万円以上60万円以下																																							45623107819	45621037891	4,(5,6),2,(7,10),3,9,8,1		
200043011803	ダ	左	1200	晴	不良	11:45	5才ア		2000-1-18	11	船橋	1	12万円以上60万円以下																																							3,5,(9,10),7,11,8,4,6,2,1	3597104811621	3597410811621		
200043011804	ダ	左	1400	晴	不良	12:15	C3四　イ		2000-1-18	11	船橋	1																																							1158497610231.0	1159487106231	1159487101623	11,(5,9),(10,4),(8,7),6,1,2,3		
200043011805	ダ	左	1400	晴	不良	12:45	C3四　ア		2000-1-18	11	船橋	1																																							687431110521291.0	681247111039251	681211479101523	(6,8),11,4,7,10,1,12,2,3,5,9		
200043011806	ダ	左	1500	晴	重	13:15	4才ウ		2000-1-18	11	船橋	1	69万円以上175万円以下																																						3,6,5,1,7,(4,8),9	36514879	56431897	5,6,4,(8,1),9,3,7		
200043011807	ダ	左	1500	晴	重	13:45	4才イ		2000-1-18	11	船橋	1	69万円以上175万円以下																																						91367241058	9,1,3,(6,7),2,4,10,5,8	91362741085	9,1,2,3,(4,7),(6,10),8,5		
200043011808	ダ	左	1800	晴	重	14:15	春駒特別 		2000-1-18	11	船橋	1																																							84517632	8,4,1,(5,7),6,3,2	84165732	(8,4),1,6,7,2,3,5		
200043011809	ダ	左	1500	晴	重	14:45	4才ア		2000-1-18	11	船橋	1	69万円以上175万円以下																																						4112368579101	4112639758110	4119263758110	4911263785110		
200043011810	ダ	左	1700	晴	重	15:15	万両特別 		2000-1-18	11	船橋	1																																							13125810611741923	13,12,5,8,6,11,(7,10),4,9,1,2,3	13,12,8,(5,6),7,10,11,9,4,1,2,3	13,12,8,7,6,(5,9),10,4,1,11,2,3		
200043011811	ダ	左	1800	晴	重	15:50	初茜特別 		2000-1-18	11	船橋	1	(ハンデ)																																						6111072954138	6111079524138	(11,6),9,10,(4,5,7),2,1,3,8	11,9,(4,10),6,7,2,1,3,5,8		
200043011901	ダ	左	1400	曇	重	10:50	4才ウ		2000-1-19	11	船橋	2	69万円以下																																						23781546	23781546	23781654	23786154		
200043011902	ダ	左	1400	曇	重	11:15	4才イ		2000-1-19	11	船橋	2	69万円以下																																						1,7,5,6,2,(4,8),3	17526438	1,7,(3,4),5,2,6,8	1,7,(4,3),(5,2),8,6		
200043012001	ダ	左	1500	晴	重	10:50	C3二　ウ		2000-1-20	11	船橋	3																																							11,(6,5),9,3,10,8,4,1,7,12,2	116593108417122	11,9,3,8,6,5,4,10,2,12,(7,1)	9,11,3,8,5,6,2,(4,10),12,7,1		
200043012002	ダ	左	1500	晴	重	11:15	C3二　イ		2000-1-20	11	船橋	3																																							38156429107	3,8,(1,5),6,4,2,9,10,7	38512641097	38512641097		
200043012003	ダ	左	1500	晴	重	11:45	C3二　ア		2000-1-20	11	船橋	3																																							381045621121197	381042561121197	3,8,10,2,4,5,6,(1,12),11,9-7	3,(10,8),2,4,5,(1,12),6,11,9-7		
200043012004	ダ	左	1400	晴	重	12:15	5才イ		2000-1-20	11	船橋	3	60万円以上140万円以下																																						7810112596413	7810115926431	781011596314	710891156314		
200043012005	ダ	左	1400	晴	重	12:45	5才ア		2000-1-20	11	船橋	3	60万円以上140万円以下																																						5104111392678	5104111397268	5101147136928	5710114136928		
200043012006	ダ	左	1500	晴	重	13:15	特選		2000-1-20	11	船橋	3	175万円以上230万円以下																																						3591028111674	3510928111674	3510921871164	(3,5),2,10,9,1,8,11,7,4,6		
200043012007	ダ	左	1600	晴	重	13:45	特選		2000-1-20	11	船橋	3																																							6,7,12,3,4,9,10,2,5,13,1,8-11	6,7,12,3,4,10,9,5,2,13,1,8-11	6,(7,12),10,(4,3),(13,1),5,9,2,8-11	6,12,7,10,3,(9,4),(5,13),2,1,8-11		
200043012008	ダ	左	1600	晴	重	14:15	特選		2000-1-20	11	船橋	3																																							2107589146113	2105789146113	11,8,9,2,10,4,7,6,(1,5),3	11,8,9,(7,10),2,4,3,1,5,6		
200043012009	ダ	左	1600	晴	重	14:45	福寿草特別 		2000-1-20	11	船橋	3	230万円以上400万円以下																																						4,10,1,14,9,3,6,5,2,8,12,13,11-7	4,10,1,14,9,3,(5,6),2,8,13,12,11,7	1084195143621311712	1084195361311271412		
200043012010	ダ	左	1800	晴	重	15:15	初春特別 		2000-1-20	11	船橋	3	(ハンデ)																																						8910461111214723513	8,9,(4,10),6,1,12,14,11,2,7,3,5,13	8,9,10,(4,6),12,11,14,1,2,7,3,5,13	8941012614112135713		
200043012011	ダ	左	1600	晴	重	15:50	新春千葉盃 		2000-1-20	11	船橋	3	(別定)																																						6112583171094	(6,11),(5,2),8,3,1,7,9,10,4	6117529831014	6,11,(7,5),3,9,(8,2),10,(4,1)		
