日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/12/26	晴	7	16	5	9	18.7	7	4	56.0	良	1:55.7	1.5	13-13-9-6	37.2-39.1	39.3	中山	202106050807	3歳以上1勝クラス	202106050807	01096	ダ	1800	534	8	110.0
2021/12/11	晴	8	16	4	7	42.9	9	5	56.0	稍	1:54.3	0.8	13-13-11-11	36.6-38.7	38.6	中山	202106050308	3歳以上1勝クラス	202106050308	01096	ダ	1800	526	6	76.0
2021/11/20	晴	6	15	4	6	12.8	8	3	55.0	良	1:46.8	0.3	10-9-9-8	29.7-38.9	38.4	福島	202103020506	3歳以上1勝クラス	202103020506	01160	ダ	1700	520	-12	190.0
2021/10/31	小雨	7	12	7	10	27.3	7	9	55.0	良	1:39.3	1.4	9-9	35.5-36.9	37.4	東京	202105040807	3歳以上1勝クラス	202105040807	01122	ダ	1600	532	10	0.0
2021/10/03	晴	4	16	4	7	6.9	4	11	55.0	重	1:54.5	1.4	6-6-2-2	36.6-39.0	40.3	中山	202106040904	3歳以上1勝クラス	202106040904	01127	ダ	1800	522	8	0.0
2021/08/07	曇	12	15	1	1	103.7	13	5	54.0	良	1:53.5	0.8	8-8-9-10	37.1-37.8	38.0	新潟	202104030512	3歳以上1勝クラス	202104030512	01127	ダ	1800	514	-2	76.0
2021/05/01	曇	6	16	6	12	112.0	14	8	56.0	稍	1:38.2	1.9	9-9	35.3-37.0	38.1	東京	202105020306	3歳1勝クラス	202105020306	00422	ダ	1600	516	0	0.0
2021/04/11	晴	6	9	2	2	30.5	7	8	56.0	良	1:56.5	1.4	9-9-4-4	38.2-36.9	38.0	中山	202106030606	3歳1勝クラス	202106030606	00422	ダ	1800	516	-4	0.0
2021/03/14	晴	6	16	4	7	118.3	12	11	56.0	重	1:55.1	1.3	6-6-7-7	37.3-38.8	39.3	中山	202106020606	3歳1勝クラス	202106020606	00422	ダ	1800	520	0	0.0
2021/02/20	晴	4	16	3	5	50.3	10	9	56.0	良	1:26.6	1.5	10-11	35.9-36.7	37.1	東京	202105010704	3歳1勝クラス	202105010704	00422	ダ	1400	520	0	0.0
2020/11/22	晴	1	15	7	12	7.9	4	1	55.0	良	1:39.7	0.0	3-2	37.0-37.0	36.9	東京	202005050601	2歳未勝利	202005050601	01169	ダ	1600	520	0	510.0
2020/11/07	曇	4	10	7	8	13.6	6	7	55.0	良	2:03.4	1.3	3-3-3	36.4-36.8	36.7	東京	202005050104	2歳未勝利	202005050104	01075	芝	2000	520	4	0.0
2020/10/17	雨	3	11	1	1	17.3	6	4	55.0	稍	1:50.4	0.4	7-7-7	36.1-35.2	34.9	東京	202005040303	2歳未勝利	202005040303	05386	芝	1800	516	4	77.0
2020/08/01	曇	2	17	7	13	21.8	7	5	54.0	稍	1:35.4	1.3	10-10	35.3-33.7	34.4	新潟	202004020302	2歳未勝利	202004020302	00422	芝	1600	512	-2	51.0
2020/07/05	曇	5	16	6	12	82.7	10	9	54.0	重	1:52.5	1.3	7-7-7-8	37.7-35.3	36.2	福島	202003020205	2歳新馬	202003020205	00422	芝	1800	514	0	0.0
