日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/05/02	曇	10	16	8	16	8.3	4	5	54.0	重	1:13.0	1.0	1-2	34.6-37.4	38.4	新潟	202104010810	しゃくなげ賞(1勝クラス)	202104010810	01176	芝	1200	448	0	101.0
2021/04/10	晴	6	11	8	10	6.5	4	2	54.0	良	1:08.4	0.0	1-1	34.4-34.0	34.0	阪神	202109020506	3歳1勝クラス	202109020506	01180	芝	1200	448	4	290.0
2021/03/21	雨	6	8	4	4	6.4	3	2	54.0	重	1:10.8	0.5	1-1	34.5-35.8	36.3	阪神	202109011206	3歳1勝クラス	202109011206	01180	芝	1200	444	-8	290.0
2021/01/23	雨	10	17	3	6	12.9	7	5	54.0	稍	1:10.1	0.4	1-1	32.7-37.0	37.4	小倉	202110010310	萌黄賞(1勝クラス)	202110010310	01140	芝	1200	452	-4	101.0
2021/01/11	曇	6	11	8	11	12.7	7	5	54.0	良	1:09.6	0.6	11-11	33.4-35.6	34.4	中京	202107010406	3歳1勝クラス	202107010406	00732	芝	1200	456	0	73.0
2020/12/13	曇	6	11	3	3	13.6	5	8	54.0	良	1:14.2	1.8	3-5	35.2-37.2	38.7	阪神	202009060406	2歳1勝クラス	202009060406	00732	ダ	1200	456	2	0.0
2020/11/14	晴	1	12	5	5	5.4	2	1	54.0	良	1:13.2	-0.4	1-1	36.2-37.0	37.0	阪神	202009050301	2歳未勝利	202009050301	00732	ダ	1200	454	-4	510.0
2020/10/18	曇	3	13	7	11	5.8	3	5	54.0	不	1:24.0	0.7	2-2	34.8-36.5	37.0	京都	202008040403	2歳未勝利	202008040403	05212	ダ	1400	458	6	51.0
2020/09/12	晴	1	13	5	7	5.9	2	3	54.0	稍	1:22.3	0.5	2-2	34.3-35.9	36.4	中京	202007020101	2歳未勝利	202007020101	00732	芝	1400	452	-4	130.0
2020/08/29	晴	2	14	5	7	8.2	4	3	54.0	良	1:08.9	0.5	1-1	33.2-35.2	35.7	小倉	202010020502	2歳未勝利	202010020502	00732	芝	1200	456	4	130.0
2020/08/08	雨	1	18	6	12	13.1	6	6	54.0	稍	1:36.4	1.1	2-2	35.5-35.4	36.4	新潟	202004020501	2歳未勝利	202004020501	00732	芝	1600	452	4	0.0
2020/07/18	晴	5	17	7	13	70.7	13	2	54.0	良	1:24.8	0.2	11-7	35.1-37.1	36.5	阪神	202009040505	2歳新馬	202009040505	00732	芝	1400	448	0	280.0
