waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018106910	カンノンゴールド			05502	松井伸也	a02e6	黒川智貴	408	0
2	2	2018102731	ドリームウィーバー			05592	小野楓馬	05688	小野望	468	-6
3	3	2013103561	シンデレラストリー			05389	岩橋勇二	05460	佐藤英明	464	0
4	4	2011100984	ブラッドオレンジ			05545	山本咲希	a02a1	安田武広	510	-2
5	5	2018101568	ヨリナメンテ			05492	阿部龍	a03d6	森山雄大	432	0
5	6	2017104025	ナオフラワー			05054	坂下秀樹	05364	柳澤好美	466	-2
6	7	2017100961	カショノユメ			05534	石川倭	05509	米川昇	452	-4
6	8	2017101282	ブロンディグラス			05512	阪野学	05512	山田和久	440	2
7	9	2017103477	ネイチャーズサン			05411	桑村真明	05311	角川秀樹	522	0
7	10	2015104560	レッドオルティス			05477	黒澤愛斗	05551	石本孝博	466	0
8	11	2018106779	ハラジュク			05089	宮崎光行	a0373	秋田大助	464	-4
8	12	2018102723	セイウンブリスク			05091	五十嵐冬	05706	川島洋人	526	-2
