rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		モリトローテローゼ	牝3	54.0		寺島憂人	1:28.9		8-8-5-1	39.4	9.5	5	475	5		水野貴史		石橋忠之	110.0
2	3	3		ヴァーサス	牡7	56.0		山本聡紀	1:29.2	1.1/2	4-3-4-4	40.0	6.4	3	484	-1		斉藤敏		木村廣太	38.5
3	6	8		シルフィウム	牡4	56.0		庄司大輔	1:29.8	3.0	7-9-9-7	39.6	4.0	2	469	8		川島正一		山田泰司	22.0
4	5	6		アフオラカ	牝4	54.0		酒井忍	1:29.9	3/4	3-4-3-3	40.9	18.9	9	464	1		林隆之		田端修	16.5
5	8	11		ドラグーン	セ7	56.0		見越彬央	1:30.0	1/2	6-6-6-6	40.5	89.4	11	518	8		酒井一則		（株）ボンズ	11.0
6	1	1		ミメウルワシ	牝4	54.0		左海誠二	1:30.2	3/4	1-1-1-2	41.5	8.8	4	447	3		山越光		江川伸夫	
7	2	2		ビービーリフレクト	セ6	56.0		山林堂信	1:30.6	2.0	2-2-2-5	41.8	17.2	8	503	17		佐藤博紀		成富直行	
8	5	5		ナオトラ	牝5	54.0		笹川翼	1:30.7	クビ	11-11-12-10	39.7	12.2	6	438	-11		小澤宏次		吉川朋宏	
9	6	7		ケンレヴァンテ	牝4	54.0		今野忠成	1:31.2	2.1/2	10-10-10-12	40.8	17.1	7	415	7		柘榴浩樹		中西桂子	
10	8	12		メロディー	牝9	54.0		秋元耕成	1:31.2	クビ	12-12-11-11	40.5	200.3	12	418	1		川島豊		小野瀬悦子	
11	4	4		ガールズロック	牝3	54.0		繁田健一	1:31.8	3.0	9-7-7-9	42.1	2.9	1	434	8		宇野木博		福田達也	
12	7	9		ラッキーメッセージ	牝3	54.0		楢崎功祐	1:31.9	1/2	5-5-8-8	42.1	59.5	10	447	1		藤原智行		山口明彦	
