日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/02/26	晴	8	12	5	6	16.3	9	2	58.0	良	3:46.3	0.9	11-11-8-6	106.0-39.9	13.4	小倉	202210020508	春麗ジャンプS(OP)	202210020508	01087	上野翔	障	3390	464	0	667.2
2022/01/30	曇	4	12	8	11	3.2	2	1	59.0	良	3:09.8	-0.4	4-3-2-2	104.0-38.0	13.3	小倉	202210010604	障害4歳以上未勝利	202210010604	01068	蓑島靖典	障	2860	464	2	790.0
2022/01/15	晴	4	12	6	8	129.5	11	3	59.0	良	3:07.3	0.4	6-6-5-5	106.0-40.2	13.1	小倉	202210010104	障害4歳以上未勝利	202210010104	01087	上野翔	障	2860	462	-4	200.0
2021/08/15	晴	7	18	7	15	48.7	13	6	56.0	稍	1:48.5	0.7	17-17	36.2-34.4	33.8	新潟	202104040207	3歳未勝利	202104040207	01117	丸田恭介	芝	1800	466	4	0.0
2021/07/17	晴	6	16	2	4	35.6	8	8	56.0	良	1:50.2	0.7	5-5-5-6	36.1-35.8	36.1	函館	202102010506	3歳未勝利	202102010506	01096	大野拓弥	芝	1800	462	0	0.0
2021/06/05	晴	4	18	8	18	83.5	11	11	54.0	稍	1:35.3	1.2	6-6	35.9-34.0	34.8	東京	202105030104	3歳未勝利	202105030104	01164	藤田菜七	芝	1600	462	4	0.0
2021/03/28	曇	4	18	2	4	132.2	14	9	53.0	良	1:22.3	0.8	7-7	34.1-36.0	36.0	中京	202107020604	3歳未勝利	202107020604	01181	秋山稔樹	芝	1400	458	-2	0.0
2021/03/06	晴	2	16	1	2	200.7	15	5	56.0	重	1:51.3	0.3	10-10-9-4	36.8-36.6	36.4	小倉	202110020702	3歳未勝利	202110020702	01143	原田和真	芝	1800	460	-6	51.0
2021/02/21	晴	3	14	1	1	304.0	13	10	56.0	稍	1:00.5	1.6	12-12	34.5-35.9	36.2	小倉	202110020403	3歳未勝利	202110020403	01143	原田和真	ダ	1000	466	6	0.0
2020/11/07	曇	1	14	6	9	175.4	14	13	55.0	良	1:41.7	4.0	8-9	36.3-36.2	39.3	東京	202005050101	2歳未勝利	202005050101	01118	宮崎北斗	ダ	1600	460	-6	0.0
2020/10/24	晴	4	16	7	14	258.1	15	10	55.0	稍	1:41.4	1.7	13-12	36.0-37.8	38.5	東京	202005040504	2歳新馬	202005040504	01118	宮崎北斗	ダ	1600	466	0	0.0
