日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/05/30	曇	11	10	1	1	7.9	5	9	56.0	良	1:25.4	1.7	4-5-6-7	0.0-40.2	41.3	水沢	202236053011	ストロベリーキャンド	202236053011	05591	塚本涼人	ダ	1300	463	0	0.0
2022/05/16	曇	11	11	2	2	102.6	10	7	56.0	良	1:30.4	1.3	6-6-6-6	0.0-38.7	39.2	水沢	202236051611	ディセントラ賞	202236051611	05591	塚本涼人	ダ	1400	463	1	0.0
2022/05/03	晴	9	10	5	5	23.9	6	5	56.0	稍	1:21.5	1.2	8-7-7-7	0.0-38.1	38.5	水沢	202236050309	B1	202236050309	05382	陶文峰	ダ	1300	462	-4	3.3
2022/04/18	曇	12	12	1	1	24.6	9	7	56.0	稍	1:43.6	1.2	7-7-9-7	0.0-39.7	39.6	水沢	202236041812	夢・希望未来へ前進	202236041812	05382	陶文峰	ダ	1600	466	7	0.0
2022/04/04	雨	7	11	6	6	113.6	10	8	56.0	良	1:31.1	2.1	2-2-2-5	0.0-39.6	41.4	水沢	202236040407	B1	202236040407	a01e8	坂口裕一	ダ	1400	459	-1	0.0
2022/03/20	曇	11	9	1	1	25.8	6	7	56.0	不	1:22.8	1.0	4-6-9-7	0.0-37.5	37.7	水沢	202236032011	夢・希望未来へ前進	202236032011	05571	菅原辰徳	ダ	1300	460	5	0.0
2022/03/13	雨	10	12	7	10	34.1	7	5	56.0	重	1:29.8	1.5	2-2-2-2	0.0-38.0	39.3	水沢	202236031310	奥州愛馬の会会長賞	202236031310	05382	陶文峰	ダ	1400	455	1	3.3
2021/12/30	小雨	6	10	8	11	42.6	9	3	56.0	不	1:30.2	0.1	2-2-2-2	0.0-40.0	39.9	水沢	202136123006	B1	202136123006	05382	陶文峰	ダ	1400	454	-1	11.0
2021/12/14	晴	8	10	8	9	27.2	7	9	56.0	不	1:21.3	1.1	6-7-8-8	0.0-38.2	37.8	水沢	202136121408	B1	202136121408	05382	陶文峰	ダ	1300	455	5	0.0
2021/11/28	晴	11	11	8	11	42.0	9	10	54.0	不	1:27.9	1.3	6-6-8-10	0.0-38.1	38.4	水沢	202136112811	ひいらぎ賞	202136112811	05611	七夕裕次	ダ	1400	450	-2	0.0
2021/11/16	晴	7	9	6	6	36.4	8	8	56.0	重	1:14.6	1.6	8-8	0.0-36.7	37.4	盛岡	202135111607	B1	202135111607	05382	陶文峰	ダ	1200	452	1	0.0
2021/11/02	晴	9	12	5	6	69.6	9	9	56.0	不	1:01.1	2.1	10-11	0.0-35.7	35.9	盛岡	202135110209	B1	202135110209	05382	陶文峰	ダ	1000	451	-2	0.0
2021/10/17	晴	10	12	6	7	33.3	6	8	56.0	不	1:27.6	1.5	9-10	0.0-38.9	38.8	盛岡	202135101710	シュラブローズ賞	202135101710	05571	菅原辰徳	ダ	1400	453	-2	0.0
2021/10/05	曇	11	11	4	4	10.9	6	11	56.0	稍	1:43.1	3.3	11-10	0.0-38.3	39.7	盛岡	202135100511	B1一組	202135100511	05382	陶文峰	ダ	1600	455	2	0.0
2021/07/04	小雨	10	12	7	10	4.5	2	4	56.0	良	1:44.3	1.7	4-3	0.0-39.8	40.7	盛岡	202135070410	朝顔特別	202135070410	05382	陶文峰	ダ	1600	453	-3	8.5
2021/06/01	晴	8	9	4	4	1.6	1	2	56.0	良	1:23.9	1.3	6-6-5-4	0.0-39.7	39.9	水沢	202136060108	B1	202136060108	05382	陶文峰	ダ	1300	456	-3	19.3
2021/05/17	曇	8	12	7	9	2.4	1	1	57.0	良	1:30.6	-0.4	3-3-3-2	0.0-41.7	40.9	水沢	202136051708	B2	202136051708	05382	陶文峰	ダ	1400	459	-2	45.0
