日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/08/10	晴	5	12	7	10	3.7	2	2	54.0	稍	1:15.8	0.4	3-3-2	36.3-39.1	39.3	船橋	202143081005	C3四　五	movie.html?race_id=202143081005	05562	岡村健司	ダ	1200	477	0	31.2
2021/07/17	晴	5	12	3	3	4.9	3	4	54.0	良	1:16.3	1.3	2-1-1	35.7-39.3	40.6	船橋	202143071705	C3六　七	movie.html?race_id=202143071705	05562	岡村健司	ダ	1200	477	5	12.0
2021/06/21	晴	4	12	5	6	15.0	6	1	54.0	不	1:16.6	-0.3	2-1-2	36.3-40.3	40.3	船橋	202143062104	C3六　七	movie.html?race_id=202143062104	05595	福原杏	ダ	1200	472	3	80.0
2021/05/03	晴	3	11	1	1	10.0	4	10	54.0	重	1:19.2	3.2	3-3-3	36.1-39.9	42.1	船橋	202143050303	C3六　七	movie.html?race_id=202143050303	05549	張田昂	ダ	1200	469	7	0.0
2021/01/08	晴	3	8	5	5	2.4	1	4	54.0	良	1:33.6	0.5	1-1-1-1	38.3-41.3	41.8	浦和	202142010803	C3　4歳カ	movie.html?race_id=202142010803	05595	福原杏	ダ	1400	462	0	14.0
2020/12/25	晴	3	12	6	8	3.8	1	5	54.0	良	1:33.9	0.8	1-1-2-4	39.3-40.1	40.9	浦和	202042122503	3歳四　選抜馬エ	movie.html?race_id=202042122503	05595	福原杏	ダ	1400	462	-2	12.0
2020/11/26	晴	4	12	8	11	2.2	1	8	54.0	稍	1:34.0	2.6	1-1-1-3	36.6-41.1	43.7	浦和	202042112604	3歳四　選抜馬ウ	movie.html?race_id=202042112604	05595	福原杏	ダ	1400	464	-3	0.0
2020/10/23	雨	3	11	3	3	7.7	3	3	54.0	重	1:31.5	0.2	1-1-1-1	38.1-39.8	40.0	浦和	202042102303	3歳七	movie.html?race_id=202042102303	05595	福原杏	ダ	1400	467	-7	22.0
2020/09/22	晴	1	11	1	1	19.9	4	8	53.0	良	0:49.5	2.4	10-8	34.9-35.2	36.4	浦和	202042092201	浦和800ラウンド	movie.html?race_id=202042092201	05595	福原杏	ダ	800	474	19	0.0
2020/04/24	晴	3	9	8	9	6.3	3	7	50.0	良	1:34.8	3.4	1-1-1-3	36.2-41.4	44.8	浦和	202042042403	3歳九	movie.html?race_id=202042042403	a041c	北島希望	ダ	1400	455	7	0.0
2020/03/27	曇	3	11	2	2	55.6	8	7	54.0	良	1:33.3	0.8	1-1-1-2	37.0-41.9	42.7	浦和	202042032703	3歳七	movie.html?race_id=202042032703	05347	秋元耕成	ダ	1400	448	-1	0.0
2020/03/06	晴	2	11	7	9	49.6	6	7	54.0	良	0:57.0	1.9	5-8	28.9-38.0	39.1	川崎	202045030602	エタンセル賞	movie.html?race_id=202045030602	05347	秋元耕成	ダ	900	449	-2	0.0
2020/02/21	晴	4	12	8	12	10.2	4	12	53.0	良	1:36.4	4.9	2-2-2-7	36.7-41.0	45.8	浦和	202042022104	3歳八	movie.html?race_id=202042022104	05595	福原杏	ダ	1400	451	2	0.0
2020/01/17	曇	2	11	2	2	10.1	4	3	54.0	稍	1:33.8	0.7	1-1-1-1	37.3-42.0	42.7	浦和	202042011702	ラグビータウン熊谷賞	movie.html?race_id=202042011702	05553	保園翔也	ダ	1400	449	-11	26.0
2019/12/25	曇	2	11	5	5	29.2	6	8	54.0	重	1:35.1	3.3	3-2-3-3	37.7-40.3	43.3	浦和	201942122502	今日はクライマックス	movie.html?race_id=201942122502	05248	加藤和博	ダ	1400	460	-8	0.0
2019/11/28	曇	2	11	3	3	21.6	5	10	54.0	重	1:36.2	3.8	2-2-4-5	37.4-41.0	44.4	浦和	201942112802	2歳六	movie.html?race_id=201942112802	a02c3	寺島憂人	ダ	1400	468	-14	0.0
2019/11/08	晴	2	7	1	1	27.6	5	4	54.0	良	0:49.9	2.3	4-4	35.5-35.2	37.1	浦和	201942110802	ドリームチャレンジ	movie.html?race_id=201942110802	a02c3	寺島憂人	ダ	800	482	0	37.5
