日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/29	晴	11	16	4	8	97.2	14	13	57.0	良	1:13.5	1.9	16-16	34.3-37.3	36.4	中京	202207010911	伊賀S(3勝クラス)	202207010911	01015	ダ	1200	512	-8	0.0
2022/01/16	晴	10	16	6	11	158.6	14	10	57.0	良	1:25.3	1.2	13-13	34.5-37.3	37.1	中京	202207010610	遠江S(3勝クラス)	202207010610	01025	ダ	1400	520	2	0.0
2021/12/26	晴	10	16	2	4	26.2	8	12	57.0	良	1:11.6	1.0	13-13	33.5-37.1	36.6	中山	202106050810	フェアウェルS(3勝クラス)	202106050810	01025	ダ	1200	518	18	0.0
2021/11/06	晴	10	15	4	8	27.9	10	3	54.0	良	1:11.6	0.6	11-10	34.4-36.6	35.7	阪神	202109050110	安芸S(3勝クラス)	202109050110	01030	ダ	1200	500	-16	465.7
2021/10/31	小雨	10	16	6	11	33.4	11	8	57.0	稍	1:18.1	0.9	10-10	28.9-36.3	36.2	東京	202105040810	秋嶺S(3勝クラス)	202105040810	01127	ダ	1300	516	6	0.0
2021/10/03	晴	12	15	8	16	19.5	7	9	57.0	稍	1:11.0	0.6	9-8	34.1-36.3	36.2	中山	202106040912	外房S(3勝クラス)	202106040912	01075	ダ	1200	510	0	0.0
2021/05/22	晴	9	15	5	8	8.1	3	9	55.0	重	1:11.3	1.4	14-13	33.0-36.9	36.6	新潟	202104020509	4歳以上3勝クラス	202104020509	01164	ダ	1200	510	2	0.0
2021/05/16	曇	12	16	1	1	44.6	13	9	55.0	良	1:24.4	0.8	12-12	35.5-36.3	35.8	東京	202105020812	BSイレブン賞(3勝クラス)	202105020812	01108	ダ	1400	508	-4	0.0
2021/03/27	晴	9	16	3	6	10.8	5	5	57.0	良	1:11.8	0.6	9-9	34.4-36.8	36.6	中山	202106030109	春風S(3勝クラス)	202106030109	01075	ダ	1200	512	0	182.0
2021/02/28	晴	10	16	6	12	5.9	2	7	55.0	良	1:11.9	0.8	11-11	33.9-37.2	36.8	中山	202106020210	ブラッドストーンS(3勝クラス)	202106020210	01075	ダ	1200	512	-4	0.0
2020/12/27	晴	10	16	2	3	8.2	4	4	56.0	良	1:11.0	0.2	13-14	33.6-37.2	36.0	中山	202006050810	フェアウェルS(3勝クラス)	202006050810	01075	ダ	1200	516	20	270.0
2020/11/07	曇	10	16	7	14	9.0	4	9	56.0	良	1:11.8	0.8	15-14	34.2-36.8	35.5	阪神	202009050110	播州S(3勝クラス)	202009050110	01093	ダ	1200	496	-12	0.0
2020/10/03	曇	12	16	6	11	3.2	1	1	55.0	良	1:11.3	0.0	9-6	34.2-37.1	36.4	中山	202006040812	3歳以上2勝クラス	202006040812	01075	ダ	1200	508	0	1100.0
2020/09/21	晴	9	16	7	14	9.1	4	3	55.0	良	1:11.0	0.1	14-12	34.0-36.9	35.9	中山	202006040509	浦安特別(2勝クラス)	202006040509	01075	ダ	1200	508	18	385.5
2020/06/13	雨	10	16	4	7	8.1	4	4	54.0	不	1:17.6	0.6	16-16	29.2-35.9	35.1	東京	202005030310	三浦特別(2勝クラス)	202005030310	01075	ダ	1300	490	-12	230.0
2020/05/03	曇	10	16	5	9	58.1	14	5	56.0	良	1:24.8	0.3	16-15	34.6-37.9	35.8	京都	202008030410	端午S(OP)	202008030410	01093	ダ	1400	502	4	180.0
2020/04/12	雨	5	16	6	12	16.8	6	1	56.0	稍	1:12.4	-0.2	15-15	35.0-37.4	35.6	阪神	202009020605	3歳1勝クラス	202009020605	01093	ダ	1200	498	-16	730.0
2020/02/22	晴	3	16	2	3	39.9	11	11	56.0	良	1:26.7	1.4	8-7	36.1-36.6	37.4	東京	202005010703	3歳1勝クラス	202005010703	01127	ダ	1400	514	4	0.0
2020/01/18	雨	1	16	2	3	3.1	2	1	56.0	稍	1:12.4	-0.5	5-3	33.8-38.6	38.3	中山	202006010601	3歳未勝利	202006010601	01127	ダ	1200	510	-4	510.0
2019/12/22	曇	1	15	7	12	3.5	2	4	55.0	良	1:13.5	1.0	5-4	34.2-38.3	38.7	中山	201906050801	2歳未勝利	201906050801	01127	ダ	1200	514	10	75.0
2019/11/16	晴	1	16	6	11	4.9	3	6	55.0	良	1:26.9	1.1	1-1	35.4-38.4	39.5	東京	201905050501	2歳未勝利	201905050501	05339	ダ	1400	504	4	0.0
2019/10/27	曇	1	16	6	12	2.5	1	3	55.0	稍	1:26.4	1.3	2-2	36.3-36.1	37.2	東京	201905040901	2歳未勝利	201905040901	00422	ダ	1400	500	6	130.0
2019/10/05	晴	1	13	7	10	2.3	1	3	55.0	重	1:26.2	1.7	3-2	35.4-36.7	38.2	東京	201905040101	2歳未勝利	201905040101	00422	ダ	1400	494	-6	130.0
2019/08/17	曇	2	15	7	12	4.2	2	2	54.0	稍	1:12.9	0.0	3-3	34.2-38.7	38.4	新潟	201904020702	2歳未勝利	201904020702	00422	ダ	1200	500	0	200.0
2019/07/21	曇	5	16	6	11	36.5	8	3	54.0	稍	1:10.7	1.3	15-13	31.8-37.6	36.2	福島	201903020805	2歳新馬	201903020805	01127	ダ	1150	500	0	180.0
