rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		ソウテン	牡3	54.0		藤岡佑介	1:09.9		6-5	34.9	3.8	2	496	-2		加藤征弘		林正道	1,538.0
2	4	4		シゲルファンノユメ	牡3	54.0		横山武史	1:09.9	クビ	13-13	34.4	6.2	3	484	0		伊藤圭三		森中蕃	608.0
3	7	10		アラモードバイオ	牡4	57.0		吉田隼人	1:09.9	アタマ	11-11	34.5	11.0	5	518	2		新谷功一		バイオ	384.0
4	6	9		ヴィアドロローサ	牡3	54.0		横山和生	1:10.0	アタマ	1-1	35.6	50.3	7	452	4		安田隆行		スリーエイチレーシング	230.0
5	5	6		ラブリネスオーバー	牝3	52.0		西塚洸二	1:10.0	ハナ	3-3	35.3	6.6	4	500	2		高柳瑞樹		高柳隆男	151.0
6	7	11		ハギノモーリス	牡3	54.0		池添謙一	1:10.0	クビ	2-2	35.5	2.2	1	484	4		高野友和		日隈良江	
7	8	13		クムシラコ	牡4	57.0		勝浦正樹	1:10.0	ハナ	8-8	34.8	67.4	9	464	2		石毛善彦		ミルファーム	
8	6	8		メイショウツツジ	牝4	55.0		古川吉洋	1:10.1	クビ	11-11	34.7	95.9	11	428	0		南井克巳		松本好雄	
9	2	2		アスクキングコング	セ4	57.0		浜中俊	1:10.3	1.1/4	6-5	35.3	18.7	6	444	4		梅田智之		廣崎利洋ＨＤ	
10	5	7		ジャガード	牡4	57.0		黛弘人	1:10.3	1/2	10-8	35.0	293.5	13	426	-2		和田雄二		栗坂崇	
11	1	1		レオパルドミノル	セ4	57.0		丸山元気	1:10.3	アタマ	8-8	35.2	86.9	10	478	-4		本田優		吉岡實	
11	3	3		マイステージ	牝4	55.0		松田大作	1:10.3	同着	5-5	35.5	148.3	12	438	-2		伊藤伸一		冨沢敦子	
13	4	5		アセンダント	牝6	55.0		丹内祐次	1:10.6	1.1/2	3-3	35.9	57.2	8	466	2		田島俊明		サラブレッドクラブ・ラフィアン	
