rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		スペースクラフト	牡3	56.0		武豊	2:02.9		7-6-4-4	37.8	3.5	3	488	0		松永幹夫		社台レースホース	500.0
2	5	6		トゥプエデス	牡3	56.0		松田大作	2:02.9	クビ	2-2-2-2	37.9	13.9	6	438	-4		高橋康之		佐藤理	200.0
3	3	3		ハギノアトラス	牡3	56.0		川田将雅	2:03.0	クビ	4-4-6-5	37.7	3.5	2	488	-2		鮫島一歩		安岡美津子	130.0
4	7	10		カフジロッソ	牡3	56.0		吉田隼人	2:03.0	アタマ	2-2-2-2	38.0	76.4	11	504	-8		矢作芳人		加藤守	75.0
5	5	7		リンガスビャクヤ	牡3	56.0		四位洋文	2:03.7	4.0	13-13-12-11	37.5	94.8	12	508	0		中舘英二		伊藤巖	50.0
6	8	13		オオゾラ	牡3	56.0		和田竜二	2:03.7	クビ	1-1-1-1	38.7	11.8	4	532	-2		相沢郁		平口信行	
7	6	9		ブラックハーデス	牡3	56.0		藤岡康太	2:04.5	5.0	9-9-7-7	39.1	28.1	7	436	0		西浦勝一		ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス	
8	2	2		ニシノオウキ	牡3	55.0		横山武史	2:04.5	アタマ	8-8-10-8	38.8	54.2	10	480	6		尾形和幸		西山茂行	
9	4	4		シゲルヒスイ	牡3	53.0		木幡育也	2:04.9	2.1/2	6-6-8-8	39.3	13.6	5	476	-4		伊藤圭三		森中蕃	
10	1	1		ニホンピロハビアー	牡3	56.0		Ｍ．デム	2:04.9	ハナ	12-12-8-8	39.4	3.1	1	494	-2		大橋勇樹		小林百太郎	
11	4	5		ニシノコントラバス	牡3	53.0		西村淳也	2:05.9	6.0	9-9-12-12	39.7	32.5	8	466	-12		橋口慎介		西山茂行	
12	8	12		リュウノイブキ	牡3	53.0		小林凌大	2:06.6	4.0	5-4-10-12	40.9	334.7	13	490	-4		土田稔		二口雅一	
13	7	11		ストロングガルム	牡3	56.0		幸英明	2:07.0	2.1/2	11-11-4-5	41.9	38.9	9	452	2		久保田貴		村木篤	
