waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019106860	ナザレ	牝2	54.0	01030	松田	01147	武井	448	-4
2	2	2019102799	ニャンチンノン	牡2	54.0	01176	亀田	01039	中竹	440	-2
3	3	2019107044	ディスフルタール	牝2	54.0	01161	菊沢	01005	小桧山	440	0
4	4	2019100038	バオバブスピリット	牝2	54.0	01178	斎藤	01086	斎藤誠	424	-4
4	5	2019106121	レインボーエンゼル	牝2	51.0	01183	小林脩	01125	小野	468	-4
5	6	2019105124	フロウィングダンス	牝2	54.0	01157	鮫島駿	01168	上村	432	-6
5	7	2019102656	ロードオルデン	牡2	55.0	01092	津村	01183	辻野	456	2
6	8	2019100874	テイエムビシャモン	牡2	54.0	01168	富田	01033	木原	484	2
6	9	2019103410	トリグラフ	牡2	53.0	01181	秋山稔	01100	松山	426	4
7	10	2019105204	ソリタリオ	牡2	55.0	01095	吉田隼	01148	西村	474	4
7	11	2019105542	クラシックステップ	牡2	55.0	01140	横山和	00438	安田隆	472	2
8	12	2019101396	フォーユーランラン	牝2	54.0	01025	勝浦	01096	粕谷	432	-4
8	13	2019100593	フラッシュアーク	牝2	51.0	01184	原	01156	青木	454	14
