waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105117	カズロレアート	牡3	55.0	01178	斎藤	00438	安田隆	478	-4
2	2	2018102181	コスモノアゼット	牡3	55.0	01091	丹内	01162	田中博	506	16
3	3	2018101662	ヴォーグマチネ	牡3	55.0	01092	津村	01106	牧	486	0
4	4	2018105604	トリストラム	牡3	55.0	01025	勝浦	01112	田島	490	-4
5	5	2016106452	イサチルダイチ	牡5	57.0	01153	木幡初	01152	竹内	510	10
6	6	2017102562	アニマーダ	牡4	54.0	01184	原	01179	鈴木慎	472	-8
6	7	2017100402	チャムランテソーロ	セ4	54.0	01183	小林脩	01177	伊坂	468	8
7	8	2017105824	キースローガン	牡4	56.0	01168	富田	01003	川村	472	-6
7	9	2017101291	パイプライナー	牡4	57.0	01095	吉田隼	01157	杉山晴	506	2
8	10	2018110017	スカイナイル			01177	小林凌	01113	牧浦		
8	11	2017105602	ラズルダズル	牡4	57.0	01157	鮫島駿	01181	茶木	460	-6
