rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		リンノゲレイロ	牡6	56.0		岡村卓弥	1:32.6		1-1-1-1	40.9	4.2	2	493	-3		雑賀正光		林正夫	60.0
2	7	7		マンボスカイ	牝7	54.0		林謙佑	1:33.1	2.1/2	3-4-4-2	40.9	25.8	5	508	-6		平和人		金澤賢一	21.0
3	2	2		ルミナスウォリアー	牡10	56.0		倉兼育康	1:33.3	1.0	7-7-5-3	40.8	1.5	1	484	-2		宮路洋一		酒井孝敏	12.0
4	8	9		ベルシック	牝4	54.0		宮川実	1:34.0	3.0	4-3-3-4	41.9	4.3	3	439	-1		打越勇児		組）ウィル	9.0
5	6	6		コパノカリブ	牝4	54.0		郷間勇太	1:34.2	1.0	6-6-5-6	41.8	35.8	6	463	8		田中守		小林祥晃	6.0
6	7	8		メイショウミツボシ	牡9	56.0		嬉勝則	1:34.7	2.1/2	8-8-8-7	41.6	168.3	8	484	-3		田中譲二		（同）ＪＰＮ技研	
7	4	4		ビッグディール	セ6	55.0		妹尾将充	1:35.6	4.0	9-9-9-9	40.4	188.6	9	492	1		平和人		片山敦	
8	8	10		スーパーセヴン	牡4	56.0		畑中信司	1:35.8	1.0	2-2-2-5	43.9	20.8	4	521	10		松木啓助		中山純子	
9	5	5		カルキノス	牝4	54.0		西森将司	1:36.1	1.1/2	5-5-7-8	43.3	82.1	7	435	6		別府真司		酒井孝敏	
10	3	3		エスシーカレント	牝9	54.0		木村直輝	1:36.9	4.0	10-10-10-10	41.1	408.8	10	454	8		宗石大		酒井孝敏	
