rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ビーアイフェリペ	牡2	55.0		福永祐一	1:25.7		5-8	38.0	1.8	1	504	8		新谷功一		馬場祥晃	510.0
2	6	10		スマッシャー	牡2	55.0		坂井瑠星	1:25.8	クビ	4-2	38.5	56.1	10	460	4		吉岡辰弥		ヒダカ・ブリーダーズ・ユニオン	200.0
3	3	4		マイネルグスタフ	牡2	55.0		国分優作	1:26.0	1.1/4	5-4	38.6	9.2	4	472	0		吉田直弘		サラブレッドクラブ・ラフィアン	130.0
4	5	8		シゲルソウサイ	牡2	55.0		太宰啓介	1:26.0	クビ	12-6	38.2	6.1	2	490	2		上村洋行		森中蕃	77.0
5	6	11		メイショウゴウホウ	牡2	55.0		幸英明	1:26.1	クビ	13-9	37.9	16.0	5	516	0		松永昌博		松本好雄	51.0
6	4	7		ウォーターボンボン	牡2	55.0		浜中俊	1:26.9	5.0	9-9	39.1	17.5	6	464	4		岡田稲男		山岡正人	
7	5	9		テオドラ	牝2	54.0		戸崎圭太	1:27.0	1/2	5-6	39.4	20.7	7	456	-6		北出成人		ノースヒルズ	
8	2	3		サトノインパルス	牡2	55.0		武豊	1:27.1	3/4	14-12	38.6	7.8	3	520	-2		中竹和也		サトミホースカンパニー	
9	4	6		ハクサンクラーケン	牡2	55.0		藤懸貴志	1:27.2	1/2	9-12	39.3	53.5	9	478	-8		小崎憲		河崎五市	
10	8	15		テイエムグレイト	牡2	52.0		泉谷楓真	1:27.2	クビ	2-1	40.0	351.2	15	478	0		武英智		竹園正繼	
11	7	13		ボルケーノペスカ	牡2	54.0		団野大成	1:27.8	3.1/2	5-4	40.4	52.5	8	436	-2		角田晃一		山田信太郎	
12	8	14		ダイナストーン	牝2	54.0		内田博幸	1:27.8	クビ	1-3	40.6	307.3	14	520	-2		庄野靖志		山本又一郎	
13	3	5		サウンドウイッシュ	牡2	55.0		松山弘平	1:28.1	1.3/4	9-11	40.3	174.8	11	486	-8		安達昭夫		増田雄一	
14	2	2		モズハッピーロード	牡2	55.0		横山武史	1:28.8	4.0	15-15	39.6	247.8	12	484	2		矢作芳人		キャピタル・システム	
15	7	12		ダイリュウスマート	牝2	54.0		川須栄彦	1:33.9	大	2-14	46.4	287.8	13	424	-6		寺島良		大野龍	
