waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018101637	ウインレプロット			05602	細川智史	05274	今津勝之	423	14
2	2	2018101464	エムエスゴールド			05543	山田祥雄	05270	竹下直人	408	3
3	3	2018102126	コスモエンデ			a0035	尾崎章生	05357	植松則幸	425	2
4	4	2018104928	ウィズザベスト			a016d	横井将人	a030a	安部幸夫	435	-3
5	5	2018101644	ウインフェーデ			05370	大畑雅章	05486	今津博之	464	8
6	6	2018101877	キンジラレタアソビ			a02e0	村上弘樹	05668	坂口義幸	438	3
6	7	2018106149	メイショウレッシ			05489	今井貴大	05668	坂口義幸	446	2
7	8	2018101408	トーホウバッカス			a0487	塚本征吾	05214	原口次夫	495	4
7	9	2018109081	ユウカレント			05053	丸野勝虎	05242	角田輝也	485	6
8	10	2018102479	クールビスマルク			05324	丹羽克輝	00823	錦見勇夫	459	-1
8	11	2018105629	ポルカグリース			a0292	丸山真一	05668	坂口義幸	408	0
