waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2013101031	シーザワールド			05053	丸野勝虎	05671	倉地学	517	4
2	2	2016101095	ジュエリーボックス			a023e	友森翔太	05270	竹下直人	418	-1
3	3	2016105381	スカイファルコン			a01b4	加藤誓二	05346	荒巻透	463	-2
4	4	2016101618	アークシュン			05543	山田祥雄	05668	坂口義幸	482	0
5	5	2017102299	マリクシ			a0487	塚本征吾	05270	竹下直人	454	2
6	6	2017102697	ルミナスアロー			a0032	加藤利征	05668	坂口義幸	474	7
7	7	2017103941	ルーサー			a02e0	村上弘樹	05242	角田輝也	409	6
7	8	2017102003	ゴールドリアリティ			05171	岡部誠	05287	井手上慎	460	5
8	9	2016106350	エリーグローリー			a016d	横井将人	05668	坂口義幸	475	4
8	10	2016102277	ステイサム			05602	細川智史	05357	植松則幸	443	2
