	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201630042703	ダ	右	1200	晴	良	17:05	樹海ロード日高特別 		2016-4-27	1	門別	3	(馬齢)		7.0	550.0	4.0	7.0	200	4.0	6.0	350	5.0	6-7	2500.0	8.0	6-7	720	8.0	4-7	350	5.0	4-6	800	9.0	7=>6	4270.0	16.0	4-6-7	2530.0	9.0	7=>6=>4	17370.0	56.0			8,4,(2,3,5),6,7,1	(8,4),(2,3),5,6,7,1			4.0	190.0	3.0			
201630042704	ダ	右	1000	晴	良	17:45	3歳条件4ー2		2016-4-27	1	門別	3	(馬齢)		2.0	230.0	1.0	2.0	130	1.0	4.0	150	2.0	2-4	350.0	2.0	2-4	150	1.0	2-6	300	4.0	4-6	330	6.0	2=>4	580.0	1.0	2-4-6	1010.0	6.0	2=>4=>6	2690.0	9.0			2,5,4,(1,6),3	2,5,(4,6),3,1								
201630042705	ダ	右	1000	晴	良	18:20	JRA認定フレッシュ		2016-4-27	1	門別	3	牝(馬齢)		3.0	160.0	1.0	3.0	110	1.0	8.0	140	2.0	3-8	230.0	1.0	3-8	150	1.0	2-3	350	5.0	2-8	680	10.0	3=>8	340.0	1.0	2-3-8	750.0	3.0	3=>8=>2	1670.0	4.0			3584726.0	3582476.0								
201630042706	ダ	右	1000	晴	良	18:55	3歳条件未勝利		2016-4-27	1	門別	3	(馬齢)		2.0	530.0	2.0	2.0	120	2.0	8.0	120	4.0	2-8	700.0	4.0	2-8	260	6.0	1-2	170	1.0	1-8	190	2.0	2=>8	1410.0	6.0	1-2-8	420.0	1.0	2=>8=>1	4090.0	14.0			2,5,8,1,(4,7),6,3	2,5,8,1,(4,7),6,3			1.0	110.0	1.0			
201630042707	ダ	右	1200	晴	良	19:30	3歳以上C4ー4		2016-4-27	1	門別	3	(別定)		5.0	1140.0	4.0	5.0	740	6.0	1.0	220	3.0	1-5	1870.0	7.0	1-5	460	6.0	5-7	290	4.0	1-7	180	2.0	5=>1	3510.0	15.0	1-5-7	790.0	3.0	5=>1=>7	8040.0	31.0			1,5,7,6,(3,2,4)	1,5,7,6,2,(3,4)								
201630042708	ダ	右	1800	晴	良	20:05	ふきのとう特別 		2016-4-27	1	門別	3	(別定)		6.0	510.0	3.0	6.0	150	3.0	9.0	160	4.0	6-9	1730.0	8.0	6-9	560	8.0	2-6	310	3.0	2-9	270	2.0	6=>9	2260.0	9.0	2-6-9	1330.0	3.0	6=>9=>2	11640.0	36.0	6,10,(1,2,12),(4,9),7,3,8,11,5	6,10,(1,2,12),9,(3,7,4),11,8,5	6,10,2,12,(1,9),11,(7,8),(3,4),5	6,(2,10),(11,1,12,9),8,(7,3),(4,5)			2.0	120.0	1.0	5-7	810.0	3.0
201630042709	ダ	右	1200	晴	良	20:40	クロフネ・プレミアム 		2016-4-27	1	門別	3	(別定)		3.0	150.0	1.0	3.0	110	1.0	4.0	200	5.0	3-4	630.0	3.0	3-4	230	3.0	3-7	210	2.0	4-7	680	9.0	3=>4	810.0	3.0	3-4-7	930.0	4.0	3=>4=>7	3130.0	11.0			(3,4),8,(2,7),(1,5,6)	(3,4),(1,2,8,7),5,6			7.0	140.0	3.0			
201630051101	ダ	右	1200	雨	不良	15:40	3歳条件4ー2		2016-5-11	2	門別	3	(馬齢)		2.0	260.0	2.0	2.0	220	3.0	7.0	210	2.0	2-7	680.0	4.0	2-7	160	3.0	2-4	110	1.0	4-7	140	2.0	2=>7	1340.0	5.0	2-4-7	220.0	1.0	2=>7=>4	2550.0	9.0			7,4,(6,2),3,(5,1)	7,(4,2),(3,6),5,1								
201630051102	ダ	右	1000	雨	不良	16:15	3歳以上C4ー3		2016-5-11	2	門別	3	(馬齢)		2.0	370.0	3.0	2.0	120	2.0	5.0	110	1.0	2-5	240.0	1.0	2-5	120	1.0	2-4	150	2.0	4-5	160	3.0	2=>5	650.0	3.0	2-4-5	230.0	1.0	2=>5=>4	1450.0	5.0			5,(4,7),2,6,1,3	5,(4,7),2,(1,6),3								
201630051103	ダ	右	1200	曇	不良	16:45	3歳以上C4ー2		2016-5-11	2	門別	3	(馬齢)		1.0	410.0	2.0	1.0	190	2.0	2.0	240	3.0	1-2	1110.0	5.0	1-2	250	3.0	1-5	170	2.0	2-5	160	1.0	1=>2	2600.0	11.0	1-2-5	310.0	1.0	1=>2=>5	3710.0	11.0			(5,7),(1,4),(3,6),2	(5,7),1,4,2,(3,6)								
201630051104	ダ	右	1200	曇	不良	17:15	JRA認定フレッシュ		2016-5-11	2	門別	3	(馬齢)		1.0	2430.0	6.0	1.0	450	6.0	8.0	130	2.0	1-8	2140.0	9.0	1-8	590	8.0	1-6	1,020	12.0	6-8	370	4.0	1=>8	8040.0	21.0	1-6-8	3740.0	12.0	1=>8=>6	25570.0	78.0			8,6,(1,5,3),(4,2)-7	8,6,(1,3),5,2,4,7			6.0	180.0	4.0			
201630051105	ダ	右	1000	曇	不良	17:50	JRA認定フレッシュ		2016-5-11	2	門別	3	牝(馬齢)		2.0	120.0	1.0	2.0	100	1.0	4.0	150	2.0	2-4	380.0	1.0	2-4	180	1.0	2-6	290	6.0	4-6	250	3.0	2=>4	500.0	1.0	2-4-6	870.0	2.0	2=>4=>6	1750.0	2.0			2,4,9,(3,6),5,7,10,8,11,1	2,4,9,(6,5),3-7,(8,10),(1,11)			6.0	160.0	3.0	2-4	420.0	2.0
201630051106	ダ	右	1200	曇	不良	18:20	3歳条件未勝利		2016-5-11	2	門別	3	(馬齢)		10.0	480.0	4.0	10.0	220	4.0	4.0	4,440	11.0	4-10	40270.0	45.0	4-10	17,310	46.0	10-11	1,050	11.0	4-11	30,570	57.0	10=>4	53780.0	76.0	4-10-11	140360.0	139.0	10=>4=>11	708980.0	703.0			(6,9),(7,8,10),2,(3,4,11),5,12,1	(6,9),10,(2,8,11),4,(7,3),5,12,1			11.0	420.0	5.0	4-7	29520.0	31.0
201630051107	ダ	右	1200	曇	不良	18:55	3歳以上C4ー4		2016-5-11	2	門別	3	(馬齢)		7.0	1060.0	3.0	7.0	290	6.0	9.0	420	8.0	7-9	10890.0	20.0	7-9	1,600	18.0	6-7	310	3.0	6-9	740	9.0	7=>9	20120.0	30.0	6-7-9	3530.0	14.0	7=>9=>6	47830.0	112.0			6,7,(1,9),2,8,(4,5),3	6,7,9,1,2,(4,8,5),3			6.0	100.0	1.0	7-8	3560.0	9.0
201630051108	ダ	右	1500	曇	不良	19:30	はまなす特別 		2016-5-11	2	門別	3	(馬齢)		3.0	210.0	1.0	3.0	130	1.0	4.0	140	2.0	3-4	300.0	1.0	3-4	160	1.0	3-6	210	3.0	4-6	220	4.0	3=>4	750.0	2.0	3-4-6	480.0	2.0	3=>4=>6	2040.0	4.0	1345267	1,3,4,(2,5),6,7	1,3,4,(2,6,5),7	(3,4),1,6,5,2,7								
201630051109	ダ	右	1600	曇	不良	20:05	鈴蘭特別 		2016-5-11	2	門別	3	(別定)		8.0	170.0	1.0	8.0	100	1.0	1.0	110	2.0	1-8	270.0	1.0	1-8	170	1.0	2-8	470	4.0	1-2	600	8.0	8=>1	410.0	1.0	1-2-8	930.0	3.0	8=>1=>2	2240.0	3.0	(8,12),9,(1,10,11),5,7,6,2,4,3	(8,12),9,(1,10,11),5,7,2,(6,4)-3	(8,12),10,(1,5,9),7,11,2,4,6-3	(8,12),10,(1,5),7,9,2,(11,4),6-3			2.0	190.0	5.0	1-6	250.0	1.0
201630051110	ダ	右	1200	曇	不良	20:40	ダイワメジャー・プレ 		2016-5-11	2	門別	3	(別定)		8.0	390.0	3.0	8.0	110	2.0	1.0	140	4.0	1-8	1440.0	5.0	1-8	370	6.0	3-8	150	1.0	1-3	330	4.0	8=>1	2370.0	9.0	1-3-8	670.0	2.0	8=>1=>3	5100.0	20.0			(7,3,4),8,1,2,(5,6)	(7,3,4),8,1,2,6,5			3.0	110.0	1.0			
201630051201	ダ	右	1000	晴	不良	15:40	3歳条件未勝利		2016-5-12	2	門別	4	(馬齢)		4.0	120.0	1.0	4.0	110	1.0	6.0	120	2.0	4-6	140.0	1.0	4-6	140	1.0	4-7	550	10.0	6-7	310	6.0	4=>6	170.0	1.0	4-6-7	1100.0	4.0	4=>6=>7	1830.0	6.0			4,6,(2,5,7),3,1	4,6,(2,5),7,3,1								
201630051202	ダ	右	1200	晴	不良	16:15	3歳以上C4ー5		2016-5-12	2	門別	4	(馬齢)		4.0	320.0	2.0	4.0	110	2.0	3.0	100	1.0	3-4	310.0	1.0	3-4	180	1.0	1-4	230	2.0	1-3	250	3.0	4=>3	820.0	3.0	1-3-4	510.0	1.0	4=>3=>1	1870.0	2.0			1,3,(7,10),4,(5,9),(2,8),6	1,3,(7,4),10,(5,8),9,6,2			1.0	110.0	3.0	3-4	290.0	1.0
201630051203	ダ	右	1200	晴	不良	16:45	JRA認定アタックチ		2016-5-12	2	門別	4	(馬齢)		8.0	100.0	1.0	8.0	100	1.0	2.0	650	5.0	2-8	1480.0	4.0	2-8	310	4.0	7-8	130	1.0	2-7	670	9.0	8=>2	1370.0	4.0	2-7-8	690.0	3.0	8=>2=>7	2920.0	9.0			7,8,2,(3,5)-1,4	7,8,2,5,3-1,4								
201630051204	ダ	右	1200	晴	不良	17:15	JRA認定フレッシュ		2016-5-12	2	門別	4	牝(馬齢)		3.0	2950.0	5.0	3.0	450	8.0	4.0	130	3.0	3-4	4660.0	12.0	3-4	1,450	15.0	3-5	1,140	14.0	4-5	170	1.0	3=>4	14220.0	28.0	3-4-5	1430.0	3.0	3=>4=>5	48350.0	101.0			4,(1,2),5,(6,8),9,7,3	4,5,(1,2),(6,8),7,3,9			5.0	100.0	1.0	3-4	8900.0	17.0
201630051205	ダ	右	1000	晴	不良	17:50	JRA認定フレッシュ		2016-5-12	2	門別	4	(馬齢)		6.0	380.0	2.0	6.0	130	2.0	10.0	180	3.0	6-10	770.0	3.0	6-10	360	2.0	5-6	1,370	16.0	5-10	1,260	15.0	6=>10	1720.0	4.0	5-6-10	4600.0	19.0	6=>10=>5	12990.0	41.0			5,6,(3,7,10),8,9,4,1,2	5,6,(3,10),7,8,9,4,(1,2)			5.0	250.0	5.0	6-8	530.0	2.0
201630051206	ダ	右	1500	晴	不良	18:20	3歳以上C4ー4		2016-5-12	2	門別	4	(馬齢)		8.0	1430.0	6.0	8.0	270	5.0	4.0	210	3.0	4-8	2450.0	9.0	4-8	650	6.0	8-12	340	3.0	4-12	220	1.0	8=>4	5690.0	17.0	4-8-12	1370.0	2.0	8=>4=>12	18570.0	54.0	11,(7,12),1,(3,8),10,5,(2,4,9)-6	11,7,(1,12),(3,8),10,5,(2,4,9)=6	11,7,12,8,(1,3,10),(5,4,9),2=6	(11,7),8,12,10,(4,9),2,5,3-1-6			12.0	140.0	1.0	4-6	1590.0	8.0
201630051207	ダ	右	1600	晴	不良	18:55	3歳以上C4ー2		2016-5-12	2	門別	4	(馬齢)		5.0	600.0	4.0	5.0	120	2.0	7.0	100	1.0	5-7	530.0	2.0	5-7	160	2.0	5-9	220	4.0	7-9	140	1.0	5=>7	1260.0	5.0	5-7-9	430.0	1.0	5=>7=>9	4190.0	14.0	(3,5,9),8,(4,6),7,(1,2)	(3,5),9,(6,8),4,7,2,1	(3,5),9,8,6,7,4,2,1	(3,5),9,(6,8),7,4,2,1			9.0	120.0	3.0	5-7	460.0	2.0
201630051801	ダ	右	1000	晴	重	15:40	3歳以上C4ー5		2016-5-18	3	門別	1	(馬齢)		11.0	940.0	4.0	11.0	170	3.0	9.0	140	2.0	9-11	1390.0	5.0	9-11	460	4.0	5-11	1,780	20.0	5-9	550	6.0	11=>9	3440.0	14.0	5-9-11	5690.0	19.0	11=>9=>5	29530.0	95.0			6591184310712	6,5,9,11,(4,8),(3,7,10),1,2			5.0	330.0	6.0	7-8	540.0	3.0
201630051802	ダ	右	1200	晴	稍重	16:15	3歳条件4ー2		2016-5-18	3	門別	1	(馬齢)		3.0	150.0	1.0	3.0	100	1.0	2.0	110	2.0	2-3	280.0	1.0	2-3	150	1.0	3-6	530	7.0	2-6	970	12.0	3=>2	340.0	1.0	2-3-6	1250.0	5.0	3=>2=>6	3420.0	15.0			2,3,(1,5,7),4,6	(2,3),5,7,(1,4),6								
201630051803	ダ	右	1200	晴	稍重	16:45	3歳以上C4ー2		2016-5-18	3	門別	1	(馬齢)		6.0	570.0	3.0	6.0	180	3.0	5.0	120	1.0	5-6	240.0	1.0	5-6	150	2.0	2-6	240	4.0	2-5	140	1.0	6=>5	1240.0	5.0	2-5-6	210.0	1.0	6=>5=>2	3030.0	11.0			6,5,(3,2),(1,4,7)	6,5,(3,2),(1,4,7)								
201630051804	ダ	右	1000	晴	稍重	17:15	3歳条件未勝利		2016-5-18	3	門別	1	(馬齢)		9.0	800.0	4.0	9.0	150	3.0	4.0	130	2.0	4-9	880.0	4.0	4-9	240	2.0	1-9	600	8.0	1-4	380	5.0	9=>4	2180.0	10.0	1-4-9	1770.0	5.0	9=>4=>1	15380.0	44.0			4,9,(1,7),12,10,3,11,(2,8,6),5	4,9,(1,7),(12,10),3,6,8,(2,5,11)			1.0	170.0	4.0	4-7	230.0	1.0
201630051805	ダ	右	1200	晴	稍重	17:50	JRA認定フレッシュ		2016-5-18	3	門別	1	(馬齢)		2.0	180.0	1.0	2.0	100	1.0	6.0	140	2.0	2-6	300.0	1.0	2-6	150	1.0	2-4	700	7.0	4-6	710	9.0	2=>6	500.0	1.0	2-4-6	1820.0	7.0	2=>6=>4	5150.0	18.0			(2,6)-(1,5),(4,3,7),8	(2,6)-5,(1,7),4,3,8			4.0	320.0	7.0			
201630051806	ダ	右	1600	晴	稍重	18:20	3歳以上C4ー3		2016-5-18	3	門別	1	(馬齢)		7.0	160.0	1.0	7.0	110	1.0	5.0	240	5.0	5-7	1500.0	5.0	5-7	360	4.0	4-7	210	3.0	4-5	1,610	14.0	7=>5	1610.0	5.0	4-5-7	1490.0	7.0	7=>5=>4	5370.0	19.0	2,6,7,3,(1,4),(5,8)	(2,6),7,3,(1,4),(5,8)	(2,7),(1,6,4),3,8,5	7,4,(2,1),5,8,3,6			4.0	130.0	2.0			
201630051807	ダ	右	1000	晴	稍重	18:55	3歳以上C4ー3		2016-5-18	3	門別	1	(馬齢)		3.0	600.0	4.0	3.0	200	3.0	2.0	110	1.0	2-3	400.0	2.0	2-3	200	1.0	3-8	1,790	18.0	2-8	1,610	16.0	3=>2	1600.0	5.0	2-3-8	2960.0	11.0	3=>2=>8	17600.0	61.0			57163284	(1,5),7,(6,3),8,2,4			8.0	380.0	7.0			
201630051808	ダ	右	1700	晴	稍重	19:30	すみれ特別 		2016-5-18	3	門別	1	(馬齢)		1.0	190.0	1.0	1.0	110	1.0	2.0	340	7.0	1-2	2310.0	9.0	1-2	860	12.0	1-12	300	3.0	2-12	1,890	21.0	1=>2	3500.0	11.0	1-2-12	3710.0	18.0	1=>2=>12	16750.0	65.0	(5,12),7,(2,9),(6,8),(1,11),(3,4),10	5,12,(2,7),9,(6,8),(1,11),3,4,10	12,7,(5,8,1),2,(9,10),4,3,11,6	12,(7,1),2,(5,8),(3,4,10),9,11,6			12.0	170.0	3.0	1-2	3130.0	12.0
201630052501	ダ	右	1500	曇	稍重	14:30	3歳条件未勝利		2016-5-25	3	門別	4	(馬齢)		8.0	320.0	2.0	8.0	230	4.0	10.0	150	2.0	8-10	930.0	4.0	8-10	350	4.0	5-8	600	10.0	5-10	710	11.0	8=>10	1330.0	3.0	5-8-10	1810.0	8.0	8=>10=>5	7300.0	20.0	4,7,10,(2,8),(5,6),9,11,1-3	4,7,10,(2,8),(5,6,9),11,1-3	4,(7,10),(2,8),9,5,(11,6),1-3	4,(10,8),2,7,5,(11,9),1,6,3			5.0	220.0	3.0	7-8	970.0	4.0
201630052502	ダ	右	1000	曇	稍重	15:05	2歳未勝利		2016-5-25	3	門別	4	(馬齢)		7.0	220.0	1.0	7.0	140	1.0	2.0	1,000	8.0	2-7	4940.0	11.0	2-7	1,180	11.0	7-11	260	3.0	2-11	2,280	14.0	7=>2	5040.0	15.0	2-7-11	4210.0	12.0	7=>2=>11	23140.0	61.0			7,11,2,10,5,3,9,8,1,4=6	7,11,2,(5,10),3,(9,8),4,1=6			11.0	170.0	4.0	2-6	6090.0	9.0
201630052503	ダ	右	1200	晴	稍重	15:40	3歳以上C4ー5		2016-5-25	3	門別	4	(馬齢)		9.0	2390.0	6.0	9.0	270	5.0	11.0	130	1.0	9-11	1290.0	4.0	9-11	370	3.0	4-9	30,280	49.0	4-11	5,740	26.0	9=>11	7570.0	17.0	4-9-11	39420.0	58.0	9=>11=>4	640970.0	422.0			4,(6,8),1,(2,10),(9,11),3,5,7	(4,6,8),(1,2,9,10,11),(3,5),7			4.0	4,110	10.0	7-8	190.0	1.0
201630052504	ダ	右	1000	晴	稍重	16:10	JRA認定フレッシュ		2016-5-25	3	門別	4	(馬齢)		4.0	160.0	1.0	4.0	110	2.0	10.0	130	3.0	4-10	930.0	3.0	4-10	330	4.0	4-9	190	1.0	9-10	470	6.0	4=>10	1270.0	4.0	4-9-10	810.0	2.0	4=>10=>9	3840.0	9.0			(5,9),(4,10),(2,3,8),7,12,11,1,6	(5,9),(4,10),(2,3,8),12,7,1,(11,6)			9.0	110	1.0	4-7	230.0	1.0
201630052505	ダ	右	1200	晴	稍重	16:40	JRA認定フレッシュ		2016-5-25	3	門別	4	牝(馬齢)		10.0	170.0	1.0	10.0	120	1.0	11.0	410	7.0	10-11	2850.0	10.0	10-11	1,110	9.0	3-10	220	2.0	3-11	2,580	23.0	10=>11	1550.0	4.0	3-10-11	3020.0	10.0	10=>11=>3	16380.0	48.0			(10,11),8,(2,3),(4,5),9,7,12-6	10,11,3,2,5,4,8,(7,9,12)-6			3.0	130	2.0	7-8	950.0	4.0
201630052506	ダ	右	1200	晴	良	17:10	JRA認定アタックチ		2016-5-25	3	門別	4	(馬齢)		4.0	830.0	4.0	4.0	150	4.0	5.0	100	1.0	4-5	1140.0	5.0	4-5	560	6.0	4-10	560	7.0	5-10	380	4.0	4=>5	2180.0	9.0	4-5-10	1500.0	6.0	4=>5=>10	8170.0	29.0			4,(5,6,9),(3,10),8,1,2,7	4,5,(3,10,6,9),8,1,7,2			10.0	120	2.0	4-5	1210.0	5.0
201630052507	ダ	右	1200	晴	良	17:45	3歳条件4ー2		2016-5-25	3	門別	4	(馬齢)		6.0	160.0	1.0	6.0	130	2.0	4.0	150	3.0	4-6	430.0	2.0	4-6	220	2.0	6-8	800	11.0	4-8	1,220	12.0	6=>4	560.0	2.0	4-6-8	3750.0	11.0	6=>4=>8	7630.0	28.0			9,6,(3,4),(7,8),(1,2,5)	964381275			8.0	340	6.0	4-6	360.0	2.0
201630052508	ダ	右	1200	晴	良	18:20	3歳以上C4ー4		2016-5-25	3	門別	4	(馬齢)		5.0	190.0	1.0	5.0	120	1.0	8.0	160	3.0	5-8	460.0	2.0	5-8	250	2.0	5-7	1,230	15.0	7-8	1,880	20.0	5=>8	830.0	2.0	5-7-8	4160.0	15.0	5=>8=>7	11510.0	36.0			(6,8),10,4,9,(2,5,7),3	8,6,10,4,9,(2,5,7),3			7.0	600	9.0	5-7	400.0	1.0
201630052509	ダ	右	1700	晴	良	18:55	3歳以上C4ー2		2016-5-25	3	門別	4	(馬齢)		4.0	210.0	1.0	4.0	120	2.0	3.0	110	1.0	3-4	290.0	1.0	3-4	160	1.0	2-4	1,400	16.0	2-3	1,430	17.0	4=>3	580.0	3.0	2-3-4	3570.0	12.0	4=>3=>2	8920.0	25.0	10,3,(2,6),7,4,(1,8,9),5	10,3,(2,6),(4,7),(1,8),9,5	11037264859	10,(1,3),(2,7),4,6,8,5,9			2.0	300	6.0	3-4	290.0	1.0
201630052510	ダ	右	1200	晴	良	19:30	HOKKAIDO競馬 		2016-5-25	3	門別	4	(馬齢)		9.0	460.0	2.0	9.0	110	2.0	6.0	200	5.0	6-9	2240.0	8.0	6-9	620	9.0	8-9	160	1.0	6-8	310	4.0	9=>6	4640.0	16.0	6-8-9	680.0	3.0	9=>6=>8	8890.0	33.0			2,6,(8,9),4,(5,3),1	2,(6,8,9),4,(5,3),1			8.0	110	1.0	6-8	590.0	4.0
201630053101	ダ	右	1000	曇	良	14:30	3歳条件未勝利		2016-5-31	4	門別	1	(馬齢)		8.0	180.0	1.0	8.0	110	1.0	3.0	140	3.0	3-8	210.0	1.0	3-8	140	1.0	8-12	680	7.0	3-12	1,400	11.0	8=>3	390.0	1.0	3-8-12	2590.0	7.0	8=>3=>12	5980.0	16.0			3,(5,12),8,(1,2,6),4,7,10,11-9	3,(5,12),8,(1,2),6,4,7,10-11-9			12.0	640	8.0	3-6	240.0	1.0
201630053102	ダ	右	1000	曇	良	15:05	3歳以上C4ー4		2016-5-31	4	門別	1	(馬齢)		1.0	360.0	2.0	1.0	150	4.0	7.0	150	3.0	1-7	1320.0	5.0	1-7	500	6.0	1-2	760	8.0	2-7	780	9.0	1=>7	1840.0	7.0	1-2-7	3380.0	11.0	1=>7=>2	12710.0	35.0			7,1,8,(9,10),2,(3,4),6,5	7,1,(8,10),9,2,(3,4),(5,6)			2.0	200	5.0	1-7	1310.0	7.0
201630053103	ダ	右	1000	曇	良	15:40	3歳以上C4ー3		2016-5-31	4	門別	1	(馬齢)		1.0	130.0	1.0	1.0	110	1.0	4.0	790	6.0	1-4	2810.0	8.0	1-4	1,150	11.0	1-8	300	3.0	4-8	5,320	20.0	1=>4	3960.0	11.0	1-4-8	3800.0	10.0	1=>4=>8	14810.0	41.0			8,1,9,4,(2,5,7),6-3	8,1,9,4,(2,5,7),6-3			8.0	220	4.0	1-4	4950.0	8.0
