日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/10	晴	3	14	2	2	102.8	13	8	56.0	良	1:44.6	1.1	12-12-14-13	38.6-39.3	38.6	大井	202244031003	C3一　二三	movie.html?race_id=202244031003	05365	山崎誠士	ダ	1600	488	4	0.0
2022/02/11	晴	2	13	6	8	275.5	10	7	55.0	不	1:43.2	2.4	11-11-12-11	36.5-39.8	40.0	大井	202244021102	C3一　二	movie.html?race_id=202244021102	05599	池谷匠翔	ダ	1600	484	-3	0.0
2022/01/28	晴	2	14	3	4	329.9	12	6	55.0	良	1:45.5	1.7	12-13-11-10	37.2-40.4	40.9	大井	202244012802	C3一　二	movie.html?race_id=202244012802	05599	池谷匠翔	ダ	1600	487	-1	0.0
2021/12/31	晴	1	14	6	10	461.9	13	7	56.0	良	1:46.4	3.2	13-13-10-11	38.1-39.9	41.9	大井	202144123101	3歳　119.	movie.html?race_id=202144123101	a025a	遠藤健太	ダ	1600	488	2	0.0
2021/12/09	晴	1	12	6	7	640.1	12	10	56.0	不	1:45.3	3.5	9-9-9-9	38.3-38.7	41.0	大井	202144120901	3歳　142万	movie.html?race_id=202144120901	a025a	遠藤健太	ダ	1600	486	14	0.0
2021/08/18	曇	5	11	4	4	97.9	10	10	56.0	不	1:46.6	2.2	9-8-10-11	37.9-41.2	42.3	大井	202144081805	3歳　220万	movie.html?race_id=202144081805	a025a	遠藤健太	ダ	1600	472	-3	0.0
2021/08/04	晴	4	12	7	9	242.6	12	7	56.0	良	1:15.7	1.4	9-10	35.8-38.5	38.8	大井	202144080404	3歳　253.	movie.html?race_id=202144080404	a025a	遠藤健太	ダ	1200	475	0	0.0
2021/07/14	曇	1	13	4	5	203.6	13	10	56.0	重	1:45.7	2.5	13-13-11-10	37.7-40.4	41.5	大井	202144071401	3歳　209万	movie.html?race_id=202144071401	a025a	遠藤健太	ダ	1600	475	-2	0.0
2021/07/01	曇	1	14	7	11	139.9	13	11	56.0	不	1:47.2	4.1	14-14-13-13	37.7-40.3	40.9	大井	202144070101	7月31日はトゥイン	movie.html?race_id=202144070101	a025a	遠藤健太	ダ	1600	477	-3	0.0
2021/06/08	晴	3	12	5	6	14.3	5	9	56.0	重	1:46.6	1.9	12-12-9-10	38.5-40.1	40.8	大井	202144060803	3歳　260万	movie.html?race_id=202144060803	a025a	遠藤健太	ダ	1600	480	1	0.0
2021/05/19	雨	3	13	2	2	95.5	8	6	56.0	重	1:45.1	1.9	7-8-6-6	39.3-38.6	40.0	大井	202144051903	3歳　260万	movie.html?race_id=202144051903	a025a	遠藤健太	ダ	1600	479	6	0.0
2021/04/27	晴	3	12	7	9	11.2	5	3	56.0	良	1:45.3	1.3	9-10-11-11	36.9-41.7	40.0	大井	202144042703	3歳　180万	movie.html?race_id=202144042703	a025a	遠藤健太	ダ	1600	473	-9	52.5
2021/04/13	曇	1	8	5	5	15.3	5	2	56.0	良	1:45.3	0.0	7-7-6-6	37.3-42.4	39.7	大井	202144041301	3歳　85万円	movie.html?race_id=202144041301	a025a	遠藤健太	ダ	1600	482	8	84.0
2021/03/23	晴	2	13	3	3	16.7	7	6	56.0	重	1:47.7	1.6	12-12-11-10	38.9-41.1	41.1	大井	202144032302	3歳　80万円	movie.html?race_id=202144032302	a025a	遠藤健太	ダ	1600	474	-2	0.0
2021/02/15	雨	2	9	1	1	12.1	6	4	56.0	重	1:30.8	1.1	9-9-7	38.0-39.0	39.2	大井	202144021502	3歳　40万円	movie.html?race_id=202144021502	a025a	遠藤健太	ダ	1400	476	-4	33.0
2021/01/18	曇	3	14	2	2	18.6	5	7	56.0	良	1:17.8	1.8	14-13	37.3-38.7	39.1	大井	202144011803	3歳　40万円	movie.html?race_id=202144011803	a025a	遠藤健太	ダ	1200	480	-1	0.0
2020/12/25	晴	1	14	7	11	72.5	12	6	55.0	良	1:18.1	0.6	14-13	37.5-40.0	38.7	大井	202044122501	朝から夜まで浦和&大	movie.html?race_id=202044122501	a025a	遠藤健太	ダ	1200	481	3	0.0
2020/12/08	晴	1	13	7	10	133.8	11	10	55.0	良	1:32.5	2.9	13-13-13	37.8-39.3	40.6	大井	202044120801	2歳　60万円	movie.html?race_id=202044120801	a025a	遠藤健太	ダ	1400	478	4	0.0
2020/11/16	晴	1	10	7	7	50.0	7	5	55.0	良	1:32.7	2.0	10-10-10	37.3-40.5	40.6	大井	202044111601	2歳　40万円	movie.html?race_id=202044111601	a025a	遠藤健太	ダ	1400	474	8	26.0
2020/11/01	曇	3	8	8	9	285.8	8	6	55.0	良	1:18.9	4.8	5-6	35.9-38.2	41.7	大井	202044110103	2歳　新馬(新馬)	movie.html?race_id=202044110103	a025a	遠藤健太	ダ	1200	466	0	0.0
