rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		ウォーロード	牡3	55.0		秋山稔樹	2:00.2		5-5-5-4	37.6	1.9	1	478	-8		和田勇介		プレミアムレースホース	760.0
2	5	6		アランチャアミーゴ	セ4	57.0		坂井瑠星	2:00.4	1.1/4	1-1-1-1	38.3	9.2	4	498	2		斉藤崇史		早野誠	300.0
3	6	9		クリノナイスガイ	セ4	57.0		和田翼	2:01.0	3.1/2	5-6-5-4	38.4	32.8	8	466	-6		橋田満		栗本博晴	190.0
4	8	12		ナイトフローリック	セ3	56.0		菱田裕二	2:01.1	3/4	3-3-2-2	38.7	5.4	3	504	-6		木村哲也		保坂和孝	110.0
5	7	10		スズカルビコン	牡3	56.0		鮫島克駿	2:01.2	クビ	2-2-2-2	38.8	10.6	5	506	0		杉山晴紀		永井啓弍	76.0
6	4	4		エナジーボーイ	セ3	56.0		古川吉洋	2:01.2	アタマ	12-12-12-9	38.0	21.0	6	442	4		石毛善彦		桑畑夏美	
7	5	7		アイアムイチリュウ	牡4	57.0		黛弘人	2:01.4	1.1/4	8-8-7-7	38.7	5.3	2	504	0		奥平雅士		堀紘一	
8	2	2		トーセンエディ	牡3	56.0		中井裕二	2:02.0	3.1/2	9-9-8-8	39.1	87.8	11	536	-2		武市康男		島川隆哉	
9	7	11		ニシノトランザム	セ6	57.0		松田大作	2:02.0	アタマ	9-9-8-9	39.1	27.9	7	486	0		森秀行		西山茂行	
10	3	3		オオゾラ	牡5	57.0		鮫島良太	2:02.5	3.0	3-3-2-4	40.0	86.0	10	546	-4		杉山佳明		平口信行	
11	8	13		ハーツシンフォニー	牡4	56.0		亀田温心	2:03.2	4.0	12-12-13-13	39.4	37.6	9	470	-2		辻哲英		ＤＭＭドリームクラブ	
12	4	5		マイネルエンカント	牡4	54.0		小沢大仁	2:03.7	3.0	11-9-8-12	40.8	111.2	12	460	-10		天間昭一		サラブレッドクラブ・ラフィアン	
13	1	1		グーガルドリームズ	セ4	57.0		嶋田純次	2:04.1	2.1/2	5-6-8-9	41.3	166.7	13	488	4		伊藤伸一		藤田在子	
