waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019101453	ビーブルー	牝3	51.0	01192	横山琉	01086	斎藤誠	456	-4
1	2	2019103155	エリーピコット	牝3	54.0	01092	津村	01051	岩戸	500	10
2	3	2019103140	キタノズーナクア	牝3	54.0	01158	野中	01076	小笠	454	6
2	4	2019100480	キーエデン	牝3	52.0	01188	永野	01133	黒岩	458	4
3	5	2019105063	アーレンダール	牝3	54.0	05585	レーン	01175	宮田	490	2
3	6	2019104975	エクセレントジェム	牝3	54.0	01096	大野	01048	畠山	480	4
4	7	2019103317	ウチノランスター	牝3	54.0	01117	丸田	01167	稲垣	414	6
4	8	2019100524	シャンダローム	牝3	54.0	01179	菅原明	01081	中川	448	0
5	9	2019104784	マルアズール	牝3	54.0	01162	木幡巧	01106	牧	408	0
5	10	2019102312	エターナルプライド	牝3	54.0	01029	武士沢	01112	田島	462	6
6	11	2019107007	パワポケビー	牝3	54.0	00689	江田照	01010	中野	480	4
6	12	2019104163	ヨーコマイラヴ	牝3	52.0	01173	山田	01100	松山	472	0
7	13	2019106031	サンマルソムニア	牝3	54.0	01118	宮崎	01035	佐藤	436	-10
7	14	2019101787	ヒメカミノメガミ	牝3	54.0	01150	石川	01047	勢司	506	-4
8	15	2019105440	ビヨンドザリミット	牝3	52.0	01191	松本	01147	武井	452	-10
8	16	2019104284	クロミチャン	牝3	54.0	01009	柴田大	01048	畠山	446	-12
