rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	13		ホワイトベリー	牝3	53.0		森泰斗	1:35.4		1-1-1-1	39.3	1.9	1	493	5		内田勝義		吉田照哉	120.0
2	3	3		アルチレイロ	セ6	56.0		山崎誠士	1:35.9	2.1/2	4-4-4-2	39.2	8.4	4	466	-8		山崎尋美		高瀬真尚	45.6
3	2	2		デルタ	牝3	53.0		御神本訓	1:36.1	1.0	7-7-7-4	39.1	4.4	2	441	23		林隆之		村上欽哉	30.0
4	5	8		ヒトノワドリーム	セ6	56.0		藤江渉	1:36.6	2.1/2	10-9-9-7	39.3	6.7	3	443	2		田辺陽一		永見貴昭	18.0
5	5	7		パラダイムチェンジ	牡3	55.0		左海誠二	1:36.8	1.0	9-10-9-8	39.5	33.6	9	477	-8		今井輝和		（株）ノルマンディ	14.4
6	7	11		レマンコ	牡5	56.0		町田直希	1:36.9	1/2	13-13-13-13	38.6	24.5	8	456	1		久保秀男		酒井孝敏	
7	6	10		ミスターホウジュ	牡4	56.0		矢野貴之	1:36.9	アタマ	3-3-3-5	40.4	24.5	7	456	-5		高月賢一		（同）ＪＰＮ技研	
8	6	9		セークレートゥム	牡5	56.0		酒井忍	1:37.0	3/4	14-14-14-14	38.5	22.1	6	465	-1		矢野義幸		杉野剛	
9	7	12		ナイトレイド	牝5	54.0		笠野雄大	1:37.2	1.0	2-2-2-3	40.9	78.5	10	507	-1		山中尊徳		関田光男	
10	1	1		アルフート	牡3	55.0		今野忠成	1:37.3	クビ	11-11-11-10	39.6	79.2	11	510	7		山崎裕也		山口裕介	
11	4	6		フロントウイング	牝3	53.0		西啓太	1:37.9	3.0	5-5-5-6	41.2	91.3	12	441	-5		河津裕昭		（有）コスモヴュー	
12	4	5		レーヴ	牡4	56.0		山本聡紀	1:38.2	1.1/2	12-12-12-12	40.1	347.9	13	470	-14		矢内博		山口圭子	
13	8	14		クリスタルバローズ	牡4	56.0		岡村裕基	1:39.3	5.0	6-6-8-11	42.3	478.1	14	480	-1		久保勇		大黒富美子	
14	3	4		アイアムジュピター	牡6	56.0		田中涼	1:39.5	1.1/2	7-8-6-9	42.5	16.2	5	522	6		佐藤博紀		高橋貢	
