日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/26	晴	2	18	3	5	24.1	6	5	51.0	良	1:08.9	0.6	11-6	33.4-34.9	34.4	小倉	202210020502	3歳未勝利	202210020502	01184	芝	1200	444	4	52.0
2022/02/20	曇	5	18	4	8	95.0	14	2	51.0	重	1:10.9	0.5	13-6	35.1-35.3	34.9	小倉	202210020405	3歳未勝利	202210020405	01184	芝	1200	440	-10	210.0
2022/01/30	曇	2	16	2	3	240.8	12	9	54.0	良	1:10.2	0.9	16-16	34.1-35.2	34.7	小倉	202210010602	3歳未勝利	202210010602	01025	芝	1200	450	-4	0.0
2021/12/28	晴	1	16	8	16	52.3	10	15	53.0	良	1:16.1	3.1	16-15	34.6-38.4	39.3	中山	202106050901	2歳未勝利	202106050901	01167	ダ	1200	454	0	0.0
2021/11/07	晴	2	16	8	16	166.6	14	10	51.0	良	1:10.2	1.2	13-11	33.5-35.5	35.6	福島	202103020202	2歳未勝利	202103020202	01184	芝	1200	454	10	0.0
2021/10/23	曇	6	15	8	15	26.2	9	3	54.0	稍	0:57.1	0.8	12	33.8-33.6	33.7	新潟	202104050506	2歳未勝利	202104050506	01025	芝	1000	444	4	130.0
2021/10/09	晴	6	13	3	3	131.9	11	12	54.0	良	1:36.1	1.8	13-13	35.4-34.4	34.5	新潟	202104050106	2歳未勝利	202104050106	01161	芝	1600	440	0	0.0
2021/09/26	曇	2	13	2	2	336.4	13	8	51.0	良	1:10.6	0.9	11-11	34.0-35.7	35.3	中山	202106040702	2歳未勝利	202106040702	01184	芝	1200	440	-8	0.0
2021/08/08	曇	1	17	8	16	170.3	15	16	52.0	良	1:11.9	2.8	17-17	34.0-35.1	35.7	新潟	202104030601	2歳未勝利	202104030601	01164	芝	1200	448	8	0.0
2021/07/11	曇	6	11	8	10	46.5	9	10	51.0	稍	1:15.8	3.3	11-10	35.6-36.9	37.6	福島	202103010406	2歳新馬	202103010406	01184	芝	1200	440	0	0.0
