waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017105477	アイアンバローズ	牡5	58.0	01077	石橋脩	01168	上村		
1	2	2016104887	ハーツイストワール	牡6	58.0	05339	ルメール	00399	国枝		
2	3	2016104291	ディバインフォース	牡6	58.0	01075	田辺	01158	寺島		
2	4	2015105032	ユーキャンスマイル	牡7	58.0	01093	藤岡佑	01061	友道		
3	5	2018105293	マカオンドール	牡4	58.0	01126	松山	01128	今野		
3	6	2016105526	メロディーレーン	牝6	56.0	01174	岩田望	01142	森田		
4	7	2018106545	テーオーロイヤル	牡4	58.0	01144	菱田	01066	岡田		
4	8	2014104386	クレッシェンドラヴ	牡8	58.0	00422	内田博	01163	林		
5	9	2017104936	ヒートオンビート	牡5	58.0	01032	池添	01061	友道		
5	10	2016104990	トーセンカンビーナ	牡6	58.0	01116	藤岡康	01059	加藤征		
6	11	2015100744	マイネルファンロン	牡7	58.0	01085	松岡	01038	手塚		
6	12	2016104624	ハヤヤッコ	牡6	58.0	00666	武豊	00399	国枝		
7	13	2017101707	ロバートソンキー	牡5	58.0	01119	伊藤	01163	林		
7	14	2017105612	ヴァルコス	牡5	58.0	01122	三浦	01061	友道		
7	15	2016100527	タガノディアマンテ	牡6	58.0	00732	幸	01046	鮫島		
8	16	2018103559	タイトルホルダー	牡4	58.0	01140	横山和	01127	栗田		
8	17	2016104946	シルヴァーソニック	牡6	58.0	01088	川田	01071	池江		
8	18	2017102170	ディープボンド	牡5	58.0	01018	和田竜	01058	大久保		
