rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		カモントゥミー	牡4	56.0		富田暁	1:10.6		1-1	36.3	16.7	7	504	8		牧田和弥		薪浦亨	760.0
2	6	8		ランドボルケーノ	牡3	55.0		幸英明	1:10.7	3/4	7-7	35.7	14.6	6	468	-2		安達昭夫		木村昌三	300.0
3	6	7		エナジーロッソ	牝3	53.0		福永祐一	1:10.7	ハナ	3-2	36.1	2.4	1	478	8		高柳大輔		キャピタル・システム	190.0
4	5	5		ヒヤ	牡3	54.0		斎藤新	1:11.3	3.1/2	2-2	36.8	5.8	3	456	10		鮫島一歩		山口正行	110.0
5	7	10		ロコポルティ	牡3	55.0		和田竜二	1:11.4	3/4	4-4	36.6	4.2	2	508	6		西園正都		シルクレーシング	76.0
6	4	4		ベストチャーム	牝5	55.0		岩田望来	1:11.6	3/4	4-4	36.7	9.8	5	438	-4		松下武士		中村智幸	
7	5	6		タガノブディーノ	牝6	55.0		国分恭介	1:11.7	1/2	12-11	35.9	22.0	8	490	0		五十嵐忠		八木良司	
8	1	1		メイショウロサン	牡5	54.0		角田大和	1:11.9	1.1/2	7-7	36.9	76.7	10	486	-3		角田晃一		松本和子	
9	8	11		ソウルユニバンス	セ4	57.0		黒岩悠	1:12.1	1.0	9-9	36.8	133.7	12	490	10		平田修		亀井哲也	
10	7	9		レッドロムルス	牡3	55.0		鮫島克駿	1:12.1	クビ	11-10	36.5	8.7	4	460	12		安田隆行		東京ホースレーシング	
11	8	12		ライトマン	牡4	54.0		松本大輝	1:12.3	1.0	4-4	37.5	51.9	9	506	0		宮本博		吉澤ホールディングス	
12	3	3		マイネルレスペト	牡3	55.0		国分優作	1:13.9	10.0	10-11	38.4	115.6	11	482	-16		松山将樹		サラブレッドクラブ・ラフィアン	
