着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	3	---	3	1991105414	牡	4	524.0	0.0	54	97.8	0			00852	00943	00nan	80.0	199461050305
2	8	11	---	2	1991103257	牝	4	454.0	2.0	53	97.8	アタマ			05179	05053	00nan	30.4	199461050305
3	2	2	---	1	1991101314	牡	4	494.0	-2.0	54	97.9	クビ			0兒島真二	05077	00nan	15.2	199461050305
4	6	7	---	6	1991103903	牡	4	456.0	-2.0	54	97.9	クビ			00946	[他] 冨田光吉	00nan	11.2	199461050305
5	7	8	---	4	1991102083	牝	4	468.0	6.0	53	98.4	2.1/2			05122	[他] 加藤安彦	00nan	7.2	199461050305
6	5	5	---	8	1991101538	牝	4	430.0	2.0	53	98.6	1.1/2			0尾崎章生	[他] 本村夫美	00nan	0.0	199461050305
7	8	10	---	10	1991106086	牝	4	448.0	-4.0	53	98.6	アタマ			0太田義広	[他] 國光徹	00nan	0.0	199461050305
8	1	1	---	5	1991100485	牡	4	508.0	6.0	54	98.6	アタマ			05324	[他] 本村夫美	00nan	0.0	199461050305
9	4	4	---	9	1991103701	牝	4	430.0	2.0	53	98.8	1.1/2			0村瀬好彦	[他] 伊藤辰雄	00nan	0.0	199461050305
10	6	6	---	7	1991107681	牡	4	458.0	0.0	54	99.1	1.1/2			0小澤勝幸	[他] 則武秀夫	00nan	0.0	199461050305
11	7	9	---	11	1991109267	牡	4	392.0	-6.0	54	99.4	1.1/2			05125	00850	00nan	0.0	199461050305
1	7	8	---	4	1991106215	牡	4	456.0	-10.0	56	110.4	0			00975	00941	00nan	800.0	199461050309
2	1	1	---	3	1991104207	牡	4	498.0	0.0	56	110.6	1.1/2			0望月高司	[他] 山本榮二	00nan	272.0	199461050309
3	5	5	---	2	1991102096	牡	4	426.0	-6.0	56	110.8	1.1/2			05041	05078	00nan	136.0	199461050309
4	7	9	---	5	1991108713	牝	4	416.0	0.0	54	110.8	クビ			00839	05014	00nan	96.0	199461050309
5	8	11	---	1	1991105515	牡	4	426.0	-18.0	56	111.0	3/4			0今井孝一	[他] 神部幸夫	00nan	56.0	199461050309
6	8	10	---	9	1991101980	牡	4	436.0	4.0	56	111.2	1.1/2			05155	05198	00nan	0.0	199461050309
7	6	7	---	10	1991100679	牝	4	400.0	-8.0	54	111.2	クビ			0加藤明宏	05144	00nan	0.0	199461050309
8	2	2	---	7	1991101128	牝	4	446.0	-4.0	54	111.3	1/2			00940	00917	00nan	0.0	199461050309
9	4	4	---	8	1991108377	牝	4	434.0	2.0	54	111.3	ハナ			05149	05198	00nan	0.0	199461050309
10	6	6	---	6	1991105456	牝	4	414.0	0.0	54	111.5	1.1/2			05125	05125	00nan	0.0	199461050309
11	3	3	---	11	1991109525	牡	4	438.0	2.0	56	111.7	1			0兒島真二	05281	00nan	0.0	199461050309
