着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	3	3	---	1	1991108027	牡	4	510.0	10.0	54.0	112.8	0			0渡邉正治	05002	00nan	100.0	199438040410
2	1	1	---	8	1991107501	牝	4	423.0	-8.0	53.0	112.8	ハナ			0青木智義	00871	00nan	35.0	199438040410
3	5	5	---	3	1991105874	牡	4	570.0	1.0	54.0	112.9	クビ			00209	00855	00nan	17.0	199438040410
4	4	4	---	4	1991100707	セ	4	485.0	3.0	54.0	113.2	1.1/2			00413	[他] 齋藤辰三	00nan	10.0	199438040410
5	8	8	---	2	1991106023	牡	4	464.0	-1.0	54.0	113.5	1.1/2			00965	00871	00nan	8.0	199438040410
6	2	2	---	6	1991100194	牝	4	423.0	6.0	53.0	114.1	3			00423	05001	00nan	0.0	199438040410
7	6	6	---	5	1991106557	牝	4	473.0	21.0	53.0	114.1	クビ			00414	05002	00nan	0.0	199438040410
8	8	9	---	9	1991105766	牝	4	428.0	-2.0	53.0	114.4	1.1/2			00福島拡	[他] 中澤勇喜	00nan	0.0	199438040410
9	7	7	---	7	1991108702	牝	4	444.0	11.0	53.0	114.7	1.1/2			00984	[他] 中澤勇喜	00nan	0.0	199438040410
1	2	2	---	5	1991105874	牡	4	572.0	2.0	55.0	112.6	0			00209	00855	00nan	180.0	199438041710
2	4	4	---	4	1991106557	牝	4	470.0	-3.0	53.0	112.7	1/2			00414	05002	00nan	63.0	199438041710
3	6	6	---	1	1991108027	牡	4	510.0	0.0	55.0	112.8	1/2			0渡邉正治	05002	00nan	30.6	199438041710
4	3	3	---	2	1991103106	牡	4	420.0	0.0	55.0	112.8	クビ			00429	05001	00nan	18.0	199438041710
5	1	1	---	6	1991106023	牡	4	467.0	3.0	55.0	113.0	1			00965	00871	00nan	14.4	199438041710
6	5	5	---	3	1991101262	牝	4	450.0	0.0	53.0	113.5	2.1/2			05029	[他] 齋藤辰三	00nan	0.0	199438041710
7	8	9	---	7	1991100707	セ	4	484.0	-1.0	55.0	114.1	3			00413	[他] 齋藤辰三	00nan	0.0	199438041710
8	7	7	---	9	1991100194	牝	4	413.0	-10.0	53.0	114.9	4			0阿部正義	05001	00nan	0.0	199438041710
9	8	8	---	8	1991100195	牡	4	444.0	-8.0	55.0	115.0	1/2			05000	05034	00nan	0.0	199438041710
1	7	7	---	1	1991100974	牡	4	477.0	-4.0	54.0	104.4	0			00410	00853	00nan	100.0	199438042912
2	3	3	---	2	1991106557	牝	4	464.0	-6.0	53.0	104.6	1			00414	05002	00nan	35.0	199438042912
3	4	4	---	6	1991102310	牝	4	442.0	-2.0	53.0	105.3	4			00412	00853	00nan	17.0	199438042912
4	1	1	---	3	1991104511	牝	4	411.0	-3.0	53.0	105.3	ハナ			0大澤健司	[他] 松田正彦	00nan	10.0	199438042912
5	5	5	---	4	1991108008	牡	4	500.0	-4.0	54.0	105.6	1.1/2			00429	00853	00nan	8.0	199438042912
6	6	6	---	5	1991106023	牡	4	460.0	-7.0	54.0	105.8	1			00965	00871	00nan	0.0	199438042912
7	8	8	---	8	1991105766	牝	4	428.0	0.0	53.0	106.8	5			05000	[他] 中澤勇喜	00nan	0.0	199438042912
8	2	2	---	7	1991104373	牝	4	398.0	-2.0	53.0	108.2	7			05028	[他] 中澤勇喜	00nan	0.0	199438042912
1	3	3	---	3	1991107501	牝	4	424.0	-7.0	55.0	109.1	0			00965	00871	00nan	110.0	199438070309
2	6	6	---	1	1991106557	牝	4	455.0	-5.0	56.5	109.6	2.1/2			00414	05002	00nan	38.5	199438070309
3	8	9	---	9	1991102584	牝	4	455.0	-3.0	53.0	110.3	4			05000	[他] 渡邉十郎	00nan	18.7	199438070309
4	2	2	---	5	1991104511	牝	4	422.0	2.0	55.0	110.5	1			0大澤健司	[他] 松田正彦	00nan	11.0	199438070309
5	1	1	---	8	1991103095	牝	4	432.0	-3.0	53.0	111.0	2.1/2			00423	05241	00nan	8.8	199438070309
6	4	4	---	2	1991100194	牝	4	423.0	2.0	56.0	111.2	1			0渡邉正治	05001	00nan	0.0	199438070309
7	8	8	---	6	1991102310	牝	4	443.0	-4.0	53.0	111.6	2			00412	00853	00nan	0.0	199438070309
8	5	5	---	7	1991103283	牝	4	366.0	-4.0	53.0	111.8	1			05290	[他] 松田光行	00nan	0.0	199438070309
9	7	7	---	4	1991108399	牝	4	422.0	-8.0	53.0	113.0	6			00429	05124	00nan	0.0	199438070309
