	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201343010701	ダ	左	1000	曇	良	10:30	4歳　選抜馬		2013-1-7	10	船橋	1			3	340	2	3	130	1	9	1,420	10	5.0	200.0	4.0	3-7	3290.0	12.0	3-9	11010	23	3-9	2,720	22	3-5	460	5	5-9	4,090	36	3=>7	5940.0	21.0	3=>9	10420	28	3-5-9	20800	57	3=>9=>5	119990	267			(6,7),(8,9),5,3,(4,11),2,(1,10)	6795831142110	12.6 - 11.5 - 12.0 - 12.6 - 13.3	12.6 - 24.1 - 36.1 - 48.7 - 62.0 (36.1-37.9)
201343010702	ダ	左	1200	晴	良	11:00	C3八		2013-1-7	10	船橋	1			2	620	2	2	140	2	12	100	1	11.0	800.0	8.0	2-8	380.0	2.0	2-12	300	1	2-12	180	1	2-11	2,060	22	11-12	1,110	12	2=>8	1250.0	5.0	2=>12	1250	5	2-11-12	3830	13	2=>12=>11	20020	57		6,8,3,11,12,10,1,2,9,5,4-7	6,11,8,12,3,10,2,1,(4,5,9)-7	6,11,12,3,8,10,2,1,5,4,9-7	12.9 - 12.2 - 12.1 - 12.6 - 12.9 - 14.1	12.9 - 25.1 - 37.2 - 49.8 - 62.7 - 76.8 (37.2-39.6)
201343010703	ダ	左	1200	晴	良	11:30	3歳		2013-1-7	10	船橋	1	127.6万円以上225万円未満		12	270	1	12	180	2	3	320	5	6.0	330.0	6.0	3-8	1340.0	7.0	3-12	1540	7	3-12	690	9	6-12	660	7	3-6	1,450	21	8=>3	1910.0	9.0	12=>3	2300	7	3-6-12	5760	25	12=>3=>6	17080	53		611127823510941	6,(11,12),8,7,2,3,5,9,10,1,4	612835211791014	12.4 - 11.7 - 12.2 - 12.6 - 12.5 - 14.1	12.4 - 24.1 - 36.3 - 48.9 - 61.4 - 75.5 (36.3-39.2)
201343010704	ダ	左	1500	晴	良	12:00	4歳　イ		2013-1-7	10	船橋	1	129万円以上		5	230	1	5	150	1	7	160	3	8.0	180.0	5.0	5-6	530.0	1.0	5-7	470	1	5-7	270	1	5-8	670	10	7-8	650	8	5=>6	950.0	1.0	5=>7	1020	2	5-7-8	1410	5	5=>7=>8	4870	6	5101147296813.0	5101147296813	8,5,10,11,(4,7),(2,1),3,(6,9)	8541073211169	6.8 - 12.6 - 12.6 - 12.9 - 12.6 - 12.2 - 12.7 - 14.4	6.8 - 19.4 - 32.0 - 44.9 - 57.5 - 69.7 - 82.4 - 96.8 (32.0-39.3)
201343010705	ダ	左	1500	晴	良	12:30	4歳　ア		2013-1-7	10	船橋	1	129万円以上		1	150	1	1	110	1	11	130	2	8.0	160.0	3.0	1-8	330.0	1.0	1-11	490	1	1-11	270	3	1-8	260	2	8-11	690	10	1=>8	450.0	1.0	1=>11	730	1	1-8-11	640	1	1=>11=>8	2170	1	182311457610.0	183211457610	1,8,(3,11),2,5,(4,10),7,6	181132107456	6.8 - 11.8 - 12.1 - 13.0 - 12.7 - 12.4 - 12.7 - 14.3	6.8 - 18.6 - 30.7 - 43.7 - 56.4 - 68.8 - 81.5 - 95.8 (30.7-39.4)
201343010706	ダ	左	1200	晴	良	13:05	C2一　二		2013-1-7	10	船橋	1			9	220	1	9	120	1	6	130	2	1.0	250.0	5.0	5-7	430.0	2.0	6-9	460	2	6-9	220	2	1-9	660	7	1-6	770	12	7=>5	740.0	2.0	9=>6	730	2	1-6-9	2410	10	9=>6=>1	6880	19		369712812111054	(3,6),9,7,12,(1,8),2,11,(5,10),4	(3,6),9,7,12,1,2,8,11,10,5,4	12.8 - 11.6 - 12.0 - 12.2 - 12.3 - 13.9	12.8 - 24.4 - 36.4 - 48.6 - 60.9 - 74.8 (36.4-38.4)
201343010707	ダ	左	1000	晴	良	13:40	茄子賞		2013-1-7	10	船橋	1			3	340	2	3	120	2	5	110	1	14.0	290.0	6.0	3-4	480.0	1.0	3-5	410	1	3-5	190	1	3-14	660	8	5-14	540	6	3=>4	1190.0	4.0	3=>5	1110	4	3-5-14	1840	5	3=>5=>14	8230	20			1,3,13,14,2,6,7,8,(4,5),11,10-9	1,3,13,2,14,7,8,6,5,4,11-10-9	12.3 - 11.2 - 11.8 - 12.6 - 13.8	12.3 - 23.5 - 35.3 - 47.9 - 61.7 (35.3-38.2)
201343010801	ダ	左	1200	晴	良	10:30	C3七		2013-1-8	10	船橋	2			12	140	1	12	100	1	2	310	6	11.0	140.0	2.0	2-8	1220.0	4.0	2-12	1330	4	2-12	460	6	11-12	170	1	2-11	1,040	11	8=>2	1520.0	4.0	12=>2	2270	6	2-11-12	1390	4	12=>2=>11	5760	14		131112210459678	(1,3),11,2,12,(5,10),6,4,7,9,8	311121265104798	13.0 - 12.0 - 12.3 - 12.7 - 12.9 - 14.0	13.0 - 25.0 - 37.3 - 50.0 - 62.9 - 76.9 (37.3-39.6)
201343010802	ダ	左	1500	晴	良	11:00	C3五　六　イ		2013-1-8	10	船橋	2			1	150	1	1	110	1	8	180	3	5.0	530.0	8.0	1-7	400.0	2.0	1-8	590	2	1-8	340	2	1-5	740	7	5-8	2,990	20	1=>7	540.0	2.0	1=>8	610	2	1-5-8	4700	13	1=>8=>5	9860	29	1821059431167.0	1810259431176	1,(8,3),(2,5),10,9,4,11,7,6	1835910241176	7.1 - 12.2 - 13.0 - 12.9 - 12.3 - 12.4 - 13.2 - 14.3	7.1 - 19.3 - 32.3 - 45.2 - 57.5 - 69.9 - 83.1 - 97.4 (32.3-39.9)
201343010803	ダ	左	1500	晴	良	11:30	C3五　六　ア		2013-1-8	10	船橋	2			7	760	4	7	230	4	8	180	3	6.0	530.0	7.0	6-6	1640.0	7.0	7-8	1410	7	7-8	580	6	6-7	730	10	6-8	690	9	6=>6	1550.0	7.0	7=>8	2770	13	6-7-8	2860	11	7=>8=>6	14510	53	561173841011229.0	561173841011229	(5,6),11,(7,8),3,10,(4,12),1,(2,9)	568710113121492	6.9 - 12.0 - 12.8 - 12.9 - 12.8 - 13.1 - 13.4 - 14.2	6.9 - 18.9 - 31.7 - 44.6 - 57.4 - 70.5 - 83.9 - 98.1 (31.7-40.7)
201343010804	ダ	左	1200	晴	良	12:05	3歳		2013-1-8	10	船橋	2	58万円以上127.6万円未満		7	1010	5	7	230	5	2	150	2	9.0	180.0	3.0	2-7	1720.0	7.0	2-7	1600	7	2-7	540	7	7-9	790	12	2-9	480	4	7=>2	2630.0	10.0	7=>2	3670	15	2-7-9	3970	17	7=>2=>9	23690	80		84672593110	8,4,6,(2,7),(5,9),3,1,10	84627953110	12.2 - 11.4 - 12.1 - 12.6 - 13.4 - 13.9	12.2 - 23.6 - 35.7 - 48.3 - 61.7 - 75.6 (35.7-39.9)
201343010805	ダ	左	1500	晴	良	12:40	3歳		2013-1-8	10	船橋	2	58万円以上127.6万円未満		3	4310	8	3	950	8	9	190	4	5.0	170.0	3.0	3-8	19520.0	27.0	3-9	34340	37	3-9	8,570	38	3-5	4,350	33	5-9	890	12	3=>8	67750.0	54.0	3=>9	74690	72	3-5-9	44340	68	3=>9=>5	410710	449	10469728135.0	10649728135	10,6,(4,9),5,7,2,(8,3),1	(10,6),9,5,4,7,2,3,1,8	6.7 - 12.2 - 13.3 - 13.4 - 13.0 - 12.7 - 12.8 - 14.0	6.7 - 18.9 - 32.2 - 45.6 - 58.6 - 71.3 - 84.1 - 98.1 (32.2-39.5)
201343010806	ダ	左	1600	晴	良	13:15	C2三　四		2013-1-8	10	船橋	2			12	150	1	12	100	1	7	110	2	10.0	690.0	10.0	5-7	220.0	1.0	7-12	220	1	7-12	150	1	10-12	1,000	15	7-10	1,130	17	7=>5	330.0	1.0	12=>7	340	1	7-10-12	2450	8	12=>7=>10	5500	14	3.912131471011584e+18	3913121410711584216	3,9,(12,13),(7,10),14,(5,11),4,8,2,1-6	3,9,12,13,7,10,5,8,4,2,1,11,14-6	12.7 - 11.9 - 12.9 - 13.0 - 12.8 - 12.8 - 13.0 - 13.8	12.7 - 24.6 - 37.5 - 50.5 - 63.3 - 76.1 - 89.1 - 102.9 (37.5-39.6)
