	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠単:的中	枠単:配当	枠単:人気
201342011605	ダ	左	1400	曇	不良	12:20	C3七　八		2013-1-16	10	浦和	2			3.0	1250.0	6.0	3.0	330.0	7.0	4.0	220	5.0	12.0	140	1.0	3-4	4320.0	20.0	3-4	3480.0	16.0	3-4	1,130	16.0	3-12	690	9.0	4-12	550	6.0	3=>4	7800.0	36.0	3-4-12	3350.0	10.0	3=>4=>12	27750.0	100.0	368714129511210.0	368174912511210	368471129521110	3,4,6,8,(1,12),5,2,9,10,7,11	12.8 - 12.9 - 13.1 - 13.3 - 12.9 - 13.9 - 13.0	12.8 - 25.7 - 38.8 - 52.1 - 65.0 - 78.9 - 91.9 (38.8-39.8)	3=>4	6960.0	35.0
201342011606	ダ	左	1400	晴	不良	12:50	C3七　八		2013-1-16	10	浦和	2			1.0	280.0	1.0	1.0	140.0	2.0	2.0	1,000	11.0	3.0	130	1.0	1-2	6840.0	19.0	1-2	8800.0	26.0	1-2	2,390	29.0	1-3	260	1.0	2-3	2,100	26.0	1=>2	12940.0	44.0	1-2-3	7220.0	24.0	1=>2=>3	50050.0	149.0	111212367495108.0	1,11,2,3,12,(6,7),4,5,9,10,8	111212374651098	1,2,11,12,3,4,7,5,(6,10),9,8	13.0 - 12.5 - 13.0 - 13.5 - 12.9 - 13.3 - 13.5	13.0 - 25.5 - 38.5 - 52.0 - 64.9 - 78.2 - 91.7 (38.5-39.7)	1=>2	12840.0	40.0
201342011607	ダ	左	1400	晴	不良	13:25	C2五　六		2013-1-16	10	浦和	2			11.0	570.0	4.0	11.0	240.0	5.0	12.0	130	2.0	6.0	230	4.0	8-8	1020.0	5.0	11-12	1080.0	5.0	11-12	410	4.0	6-11	1,020	10.0	6-12	570	7.0	11=>12	2350.0	11.0	6-11-12	2690.0	9.0	11=>12=>6	15460.0	52.0	121194610537218.0	11,12,9,4,6,3,10,5,7,2-1-8	11,12,4,9,6,3,5,10,7,2-1-8	11,12,4,6,3,9,5,10,2,7-1-8	12.9 - 12.2 - 12.5 - 12.8 - 12.2 - 13.6 - 13.6	12.9 - 25.1 - 37.6 - 50.4 - 62.6 - 76.2 - 89.8 (37.6-39.4)	8=>8	1330.0	5.0
201342011608	ダ	左	1500	晴	不良	14:00	C2五　六		2013-1-16	10	浦和	2			4.0	2060.0	5.0	4.0	280.0	5.0	7.0	100	1.0	3.0	250	4.0	4-6	1150.0	4.0	4-7	1080.0	3.0	4-7	450	3.0	3-4	2,180	22.0	3-7	560	6.0	4=>7	3850.0	12.0	3-4-7	4530.0	13.0	4=>7=>3	25710.0	74.0	891564723121110.0	9,8,1,5,6,4,7,2,3,12,11-10	8,(9,1),7,4,5,6,3,2,11,12-10	8,7,1,4,9,5,6,3,11,12,2-10	6.8 - 11.9 - 12.4 - 12.9 - 13.3 - 12.8 - 13.8 - 14.1	6.8 - 18.7 - 31.1 - 44.0 - 57.3 - 70.1 - 83.9 - 98.0 (31.1-40.7)	4=>6	4050.0	13.0
201342011609	ダ	左	1500	晴	不良	14:35	花のまち鴻巣賞		2013-1-16	10	浦和	2			12.0	110.0	1.0	12.0	100.0	1.0	10.0	190	4.0	8.0	310	6.0	7-8	500.0	3.0	10-12	510.0	3.0	10-12	300	3.0	8-12	550	5.0	8-10	1,540	16.0	12=>10	590.0	3.0	8-10-12	1820.0	6.0	12=>10=>8	5260.0	13.0	123710456111298.0	12,(10,3),7,5,4,6,1,2,11,9,8	123107568412911	12,10,3,6,8,5,1,7-2,4,11,9	7.1 - 12.2 - 12.9 - 13.1 - 13.1 - 12.3 - 13.8 - 12.6	7.1 - 19.3 - 32.2 - 45.3 - 58.4 - 70.7 - 84.5 - 97.1 (32.2-38.7)	8=>7	510.0	2.0
201342011610	ダ	左	1400	晴	不良	15:10	水仙特別 		2013-1-16	10	浦和	2			12.0	290.0	1.0	12.0	120.0	2.0	8.0	120	1.0	1.0	240	5.0	6-8	300.0	1.0	8-12	480.0	1.0	8-12	190	1.0	1-12	700	9.0	1-8	580	7.0	12=>8	1080.0	2.0	1-8-12	1410.0	3.0	12=>8=>1	5470.0	12.0	81112713641029.0	8,11,12,1,3,7,4,6,10,2-9	81211371621049	8,12,1,(2,7),(11,3),6,(4,10,9)	12.5 - 12.3 - 12.4 - 13.0 - 12.6 - 13.4 - 13.7	12.5 - 24.8 - 37.2 - 50.2 - 62.8 - 76.2 - 89.9 (37.2-39.7)	8=>6	680.0	2.0
201342011701	ダ	左	1400	晴	不良	10:20	3歳		2013-1-17	10	浦和	3	40万円以上100万円未満		9.0	290.0	1.0	9.0	150.0	2.0	8.0	220	4.0	4.0	300	6.0	6-7	780.0	3.0	8-9	1180.0	6.0	8-9	370	2.0	4-9	940	9.0	4-8	1,340	18.0	9=>8	2370.0	6.0	4-8-9	5360.0	18.0	9=>8=>4	23650.0	65.0	912681011543712.0	912810116453721	912118510647213	9,8,11,12,6,4,10,(5,2,1),7-3	12.7 - 13.2 - 13.6 - 13.3 - 13.5 - 14.5 - 14.6	12.7 - 25.9 - 39.5 - 52.8 - 66.3 - 80.8 - 95.4 (39.5-42.6)	7=>6	1370.0	2.0
201342011702	ダ	左	1400	晴	不良	10:50	3歳		2013-1-17	10	浦和	3	40万円以上100万円未満		2.0	200.0	1.0	2.0	110.0	1.0	7.0	140	2.0	1.0	200	4.0	2-6	450.0	2.0	2-7	590.0	2.0	2-7	230	2.0	1-2	340	3.0	1-7	500	6.0	2=>7	730.0	2.0	1-2-7	940.0	3.0	2=>7=>1	3530.0	7.0	1248116735910.0	1248671159103	1248751169103	1274586101139	12.4 - 11.7 - 13.0 - 13.4 - 13.1 - 14.5 - 14.4	12.4 - 24.1 - 37.1 - 50.5 - 63.6 - 78.1 - 92.5 (37.1-42.0)	2=>6	680.0	1.0
201342011703	ダ	左	1300	晴	不良	11:20	4歳　選抜馬エ		2013-1-17	10	浦和	3			8.0	620.0	5.0	8.0	240.0	5.0	11.0	180	2.0	9.0	660	10.0	7-8	1140.0	5.0	8-11	1530.0	7.0	8-11	700	7.0	8-9	3,950	38.0	9-11	2,610	31.0	8=>11	3750.0	16.0	8-9-11	29240.0	74.0	8=>11=>9	164150.0	383.0	8,9,11,(2,4,5),1,3,7,6,10	8911245713610	8911574321106	8911453721610	6.3 - 12.1 - 12.9 - 13.1 - 12.7 - 13.5 - 13.4	6.3 - 18.4 - 31.3 - 44.4 - 57.1 - 70.6 - 84.0 (31.3-39.6)	7=>8	1480.0	7.0
201342011704	ダ	左	1400	晴	不良	11:50	C3四　五六		2013-1-17	10	浦和	3			3.0	820.0	3.0	3.0	170.0	4.0	5.0	110	1.0	7.0	330	6.0	3-5	630.0	3.0	3-5	550.0	2.0	3-5	300	3.0	3-7	1,270	12.0	5-7	650	7.0	3=>5	1400.0	6.0	3-5-7	2410.0	7.0	3=>5=>7	13800.0	39.0	511312104721968	531112410729186	5,3,10,11,(4,7),12,2,9,1,8,6	(5,3),4,7,10,2,(11,1),9,12,8-6	12.5 - 12.5 - 13.1 - 13.4 - 12.9 - 13.7 - 13.5	12.5 - 25.0 - 38.1 - 51.5 - 64.4 - 78.1 - 91.6 (38.1-40.1)	3=>5	1760.0	8.0
201342011705	ダ	左	1400	晴	不良	12:20	C3四　五六		2013-1-17	10	浦和	3			10.0	1060.0	5.0	10.0	300.0	6.0	6.0	110	1.0	1.0	180	3.0	5-7	500.0	2.0	6-10	920.0	3.0	6-10	440	4.0	1-10	1,650	21.0	1-6	390	3.0	10=>6	3700.0	13.0	1-6-10	3000.0	12.0	10=>6=>1	27840.0	92.0	161035429118127	161035429118712	1,(6,10),3,5,4,(9,2),(11,8),7,12	110631185927124	12.6 - 11.9 - 13.1 - 13.2 - 13.1 - 14.2 - 13.6	12.6 - 24.5 - 37.6 - 50.8 - 63.9 - 78.1 - 91.7 (37.6-40.9)	7=>5	1630.0	6.0
201342011706	ダ	左	1400	晴	不良	12:50	C3四　五六		2013-1-17	10	浦和	3			5.0	710.0	4.0	5.0	150.0	1.0	7.0	440	6.0	6.0	520	7.0	5-6	2780.0	11.0	5-7	4340.0	15.0	5-7	1,770	20.0	5-6	1,670	17.0	6-7	3,470	33.0	5=>7	12290.0	33.0	5-6-7	24610.0	61.0	5=>7=>6	155070.0	341.0	4,5,9,11,7,12,10,6,2,8,3-1	4,5,7,9,11,6,10,12,2,8,3-1	5,4,9,11,7,10,6,12,2,8,3-1	547612109211381	12.4 - 11.7 - 12.9 - 13.6 - 13.1 - 14.5 - 13.7	12.4 - 24.1 - 37.0 - 50.6 - 63.7 - 78.2 - 91.9 (37.0-41.3)	5=>6	4580.0	16.0
201342011707	ダ	左	1400	晴	不良	13:25	C2七　八		2013-1-17	10	浦和	3			12.0	330.0	2.0	12.0	160.0	2.0	1.0	200	4.0	6.0	300	6.0	1-8	1470.0	5.0	1-12	1130.0	4.0	1-12	680	4.0	6-12	970	13.0	1-6	2,210	25.0	12=>1	2590.0	7.0	1-6-12	5860.0	22.0	12=>1=>6	24540.0	77.0	12,1,5,4,8,11,10,(2,9),6,3,7	121548111069237	12,1,6,8,5,11,9,10,7,3,2-4	12161098115372	12.3 - 12.2 - 12.5 - 13.4 - 12.8 - 13.4 - 13.3	12.3 - 24.5 - 37.0 - 50.4 - 63.2 - 76.6 - 89.9 (37.0-39.5)	8=>1	1830.0	6.0
201342011708	ダ	左	1400	晴	不良	14:00	ツインエース特別 		2013-1-17	10	浦和	3	(別定)		8.0	290.0	1.0	8.0	130.0	1.0	7.0	160	3.0	9.0	140	2.0	6-6	710.0	3.0	7-8	740.0	3.0	7-8	330	2.0	8-9	180	1.0	7-9	410	4.0	8=>7	1230.0	4.0	7-8-9	770.0	1.0	8=>7=>9	3000.0	2.0	516748923111210	1,5,6,7,8,4,9,11,2,3-12,10	1,7,9,6,8,5,11,3,4,2-12,10	719861142312510	12.5 - 11.8 - 12.8 - 13.7 - 13.2 - 14.5 - 13.5	12.5 - 24.3 - 37.1 - 50.8 - 64.0 - 78.5 - 92.0 (37.1-41.2)	6=>6	670.0	2.0
201342011709	ダ	左	1500	曇	不良	14:35	C2七　八		2013-1-17	10	浦和	3			5.0	430.0	3.0	5.0	150.0	2.0	3.0	140	1.0	2.0	1,500	12.0	3-5	490.0	1.0	3-5	430.0	1.0	3-5	240	1.0	2-5	3,540	28.0	2-3	2,420	24.0	5=>3	830.0	2.0	2-3-5	12270.0	32.0	5=>3=>2	49430.0	143.0	(4,5),10,9,7,3,12,2,6,8,1,11	(4,5),10,9,3,7,2,12,6,8,1,11	(5,3),4,2,8,7,10,12,6,9,1,11	352812476101119	7.2 - 11.8 - 12.2 - 12.6 - 13.3 - 13.0 - 14.2 - 13.6	7.2 - 19.0 - 31.2 - 43.8 - 57.1 - 70.1 - 84.3 - 97.9 (31.2-40.8)	5=>3	870.0	2.0
201342011801	ダ	左	1300	晴	不良	10:20	3歳　未出走・		2013-1-18	10	浦和	4			3.0	120.0	1.0	3.0	100.0	1.0	1.0	130	2.0							1-3	160.0	1.0	1-3	130	1.0	3-7	160	2.0	1-7	180	3.0	3=>1	170.0	1.0	1-3-7	320.0	1.0	3=>1=>7	580.0	1.0	371524	3,7,1-5,2,4	3,7,1=5,4,2	3,1,7=5,4,2	6.4 - 12.2 - 13.6 - 14.2 - 13.4 - 13.6 - 12.7	6.4 - 18.6 - 32.2 - 46.4 - 59.8 - 73.4 - 86.1 (32.2-39.7)			
201342011802	ダ	左	1300	晴	不良	10:50	4歳　選抜馬オ		2013-1-18	10	浦和	4			1.0	810.0	3.0	1.0	130.0	2.0	3.0	160	4.0	9.0	110	1.0	1-3	2460.0	11.0	1-3	2510.0	9.0	1-3	340	5.0	1-9	210	1.0	3-9	310	4.0	1=>3	4030.0	17.0	1-3-9	1030.0	3.0	1=>3=>9	12780.0	52.0	913526487	915367284	915367284	913652487	6.5 - 12.3 - 12.7 - 13.6 - 13.6 - 14.0 - 13.7	6.5 - 18.8 - 31.5 - 45.1 - 58.7 - 72.7 - 86.4 (31.5-41.3)	1=>3	3530.0	15.0
201342011803	ダ	左	1400	晴	不良	11:20	3歳		2013-1-18	10	浦和	4	40万円未満		8.0	2410.0	6.0	8.0	310.0	6.0	11.0	150	2.0	2.0	120	1.0	7-8	1010.0	7.0	8-11	1850.0	9.0	8-11	600	10.0	2-8	890	12.0	2-11	250	1.0	8=>11	6100.0	23.0	2-8-11	3070.0	12.0	8=>11=>2	29570.0	96.0	8511110923476	8,5,11,1,2,10,3,7,4-6,9	8,5,11,2,1,7,10,3,4=6,9	8,11,5,2,1,10,3,7,4=6,9	12.7 - 12.8 - 14.1 - 14.5 - 13.6 - 14.2 - 13.3	12.7 - 25.5 - 39.6 - 54.1 - 67.7 - 81.9 - 95.2 (39.6-41.1)	7=>8	2580.0	17.0
201342011804	ダ	左	1500	晴	不良	11:50	C3二　三		2013-1-18	10	浦和	4			3.0	870.0	5.0	3.0	270.0	4.0	8.0	200	2.0	4.0	280	5.0	3-7	1320.0	6.0	3-8	1640.0	7.0	3-8	480	6.0	3-4	780	10.0	4-8	340	2.0	3=>8	4570.0	17.0	3-4-8	1980.0	7.0	3=>8=>4	15660.0	54.0	41738261095	14738269105	47832110659	47382105961	7.1 - 11.7 - 12.3 - 13.4 - 13.9 - 13.2 - 13.7 - 13.9	7.1 - 18.8 - 31.1 - 44.5 - 58.4 - 71.6 - 85.3 - 99.2 (31.1-40.8)	3=>7	2370.0	11.0
201342011805	ダ	左	1500	晴	不良	12:20	C3二　三		2013-1-18	10	浦和	4			8.0	360.0	2.0	8.0	140.0	1.0	9.0	300	8.0	12.0	290	7.0	6-7	1120.0	4.0	8-9	2700.0	12.0	8-9	1,070	14.0	8-12	790	11.0	9-12	2,050	28.0	8=>9	3220.0	13.0	8-9-12	7260.0	35.0	8=>9=>12	38380.0	163.0	789101115212436	7,8,9,10,1,5,11,12,2,4,3-6	7,8,5,11,9,12,10,2,3,4,1-6	879511121034216	7.6 - 11.7 - 12.6 - 13.3 - 13.3 - 13.2 - 13.5 - 13.4	7.6 - 19.3 - 31.9 - 45.2 - 58.5 - 71.7 - 85.2 - 98.6 (31.9-40.1)	6=>7	1430.0	5.0
201342011806	ダ	左	1400	晴	不良	12:50	C2九　十		2013-1-18	10	浦和	4			5.0	300.0	2.0	5.0	130.0	2.0	7.0	150	3.0	8.0	120	1.0	5-6	310.0	1.0	5-7	1030.0	4.0	5-7	330	4.0	5-8	210	1.0	7-8	310	3.0	5=>7	2130.0	7.0	5-7-8	810.0	2.0	5=>7=>8	6380.0	14.0	781112395610241	781131295621041	781136912151042	781139512612410	12.5 - 12.0 - 13.3 - 14.0 - 13.3 - 13.7 - 13.3	12.5 - 24.5 - 37.8 - 51.8 - 65.1 - 78.8 - 92.1 (37.8-40.3)	5=>6	660.0	3.0
201342011807	ダ	左	1400	晴	不良	13:25	C2九　十		2013-1-18	10	浦和	4			7.0	780.0	3.0	7.0	230.0	4.0	9.0	130	1.0	3.0	430	7.0	6-7	810.0	2.0	7-9	800.0	2.0	7-9	370	3.0	3-7	2,920	28.0	3-9	860	10.0	7=>9	2650.0	10.0	3-7-9	4840.0	15.0	7=>9=>3	29350.0	92.0	792111231864510	791123121846510	791138124215610	7,9,3,11,4,8,12,2,1,5,10-6	12.5 - 12.5 - 13.9 - 13.5 - 13.0 - 13.6 - 13.0	12.5 - 25.0 - 38.9 - 52.4 - 65.4 - 79.0 - 92.0 (38.9-39.6)	6=>7	1410.0	5.0
201342011808	ダ	左	1500	晴	不良	14:00	特選		2013-1-18	10	浦和	4			8.0	520.0	2.0	8.0	200.0	2.0	10.0	320	5.0	4.0	1,000	8.0	7-8	910.0	3.0	8-10	2400.0	10.0	8-10	670	9.0	4-8	2,310	25.0	4-10	7,170	41.0	8=>10	3730.0	14.0	4-8-10	34800.0	67.0	8=>10=>4	120650.0	273.0	1,9,10,2,4-8,6,3,7,5	1,9,10,2,4-6,8,3,7,5	19104268375	11092486735	7.2 - 11.4 - 12.1 - 13.3 - 13.8 - 13.3 - 13.8 - 14.2	7.2 - 18.6 - 30.7 - 44.0 - 57.8 - 71.1 - 84.9 - 99.1 (30.7-41.3)	7=>8	1620.0	7.0
201342011809	ダ	左	1500	晴	不良	14:35	特選		2013-1-18	10	浦和	4	(ハンデ)		2.0	1630.0	7.0	2.0	550.0	7.0	6.0	170	2.0	4.0	360	4.0	2-6	2940.0	9.0	2-6	3540.0	11.0	2-6	1,000	11.0	2-4	1,160	13.0	4-6	760	9.0	2=>6	7600.0	24.0	2-4-6	6030.0	20.0	2=>6=>4	40230.0	126.0	6431059821711	6-4,3,10,9,5,2,8,1,7,11	6,4,(5,10,9),3,2,1,11,7,8	6-4,(10,9),2,1,5,11,3,7,8	7.0 - 11.8 - 12.1 - 12.9 - 13.5 - 13.7 - 13.9 - 14.3	7.0 - 18.8 - 30.9 - 43.8 - 57.3 - 71.0 - 84.9 - 99.2 (30.9-41.9)	2=>6	9840.0	27.0
201342011810	ダ	左	1400	晴	不良	15:10	鴻巣市産業観光館「ひ		2013-1-18	10	浦和	4			2.0	640.0	3.0	2.0	150.0	2.0	10.0	150	3.0	9.0	220	5.0	2-8	860.0	4.0	2-10	960.0	4.0	2-10	350	4.0	2-9	640	7.0	9-10	500	6.0	2=>10	2100.0	8.0	2-9-10	2320.0	9.0	2=>10=>9	12220.0	40.0	10,6,7,2,4,9,5,8,1-3	10,6,2,7,5,4,9,1,8=3	10,2,6,7,5,(4,9),1,8=3	10267954183	12.3 - 11.6 - 13.0 - 13.3 - 12.8 - 13.6 - 13.7	12.3 - 23.9 - 36.9 - 50.2 - 63.0 - 76.6 - 90.3 (36.9-40.1)	2=>8	1840.0	6.0
201342011811	ダ	左	1600	晴	不良	15:45	宝登山特別 		2013-1-18	10	浦和	4			1.0	720.0	5.0	1.0	160.0	5.0	2.0	150	4.0	9.0	130	1.0	1-2	1170.0	8.0	1-2	1330.0	8.0	1-2	480	9.0	1-9	400	7.0	2-9	380	6.0	1=>2	3550.0	18.0	1-2-9	2350.0	10.0	1=>2=>9	17870.0	69.0	12375948610	12375984610	12938756410	1,9,2,8,7,3,5,(4,6),10	12.4 - 12.1 - 12.3 - 12.8 - 13.3 - 13.0 - 13.2 - 13.8	12.4 - 24.5 - 36.8 - 49.6 - 62.9 - 75.9 - 89.1 - 102.9 (36.8-40.0)	1=>2	2670.0	15.0
201342021101	ダ	左	1400	晴	稍重	10:50	3歳		2013-2-11	11	浦和	1	140万円以上201万円未満		6.0	120.0	1.0	6.0	100.0	1.0	2.0	200	4.0	4.0	320	6.0	2-5	540.0	3.0	2-6	680.0	3.0	2-6	310	3.0	4-6	370	4.0	2-4	1,140	13.0	6=>2	720.0	2.0	2-4-6	1790.0	5.0	6=>2=>4	4560.0	8.0	368121210411957	362810121411597	6,8,(2,11),10,12,3,4,7,5,9,1	6,2,8,10,12,4,(11,7),9,5,3,1	12.4 - 12.6 - 13.5 - 13.7 - 12.9 - 13.5 - 13.0	12.4 - 25.0 - 38.5 - 52.2 - 65.1 - 78.6 - 91.6 (38.5-39.4)	5=>2	600.0	2.0
201342021102	ダ	左	1400	晴	稍重	11:20	3歳		2013-2-11	11	浦和	1	140万円以上201万円未満		2.0	860.0	3.0	2.0	320.0	5.0	10.0	440	6.0	1.0	3,010	10.0	2-7	2510.0	8.0	2-10	7930.0	22.0	2-10	2,430	21.0	1-2	9,880	41.0	1-10	24,210	55.0	2=>10	13380.0	35.0	1-2-10	282880.0	146.0	2=>10=>1	1441570.0	727.0	234121910768511	231412107896511	2,3,12,1,10,8,7,4,6,(9,5,11)	213101287411965	12.5 - 12.1 - 13.4 - 13.6 - 13.2 - 13.8 - 13.7	12.5 - 24.6 - 38.0 - 51.6 - 64.8 - 78.6 - 92.3 (38.0-40.7)	2=>7	6830.0	15.0
201342021103	ダ	左	1300	晴	稍重	11:50	4歳　選抜馬ア		2013-2-11	11	浦和	1			8.0	830.0	4.0	8.0	180.0	5.0	1.0	170	4.0	9.0	120	1.0	1-7	970.0	4.0	1-8	1790.0	9.0	1-8	500	6.0	8-9	280	2.0	1-9	260	1.0	8=>1	3600.0	16.0	1-8-9	1140.0	3.0	8=>1=>9	10340.0	29.0	27596103841	5,7,9,6,10,8,1,3-4	(5,7),9,6,(10,1),8,3-4	7,9,5,1,(8,6),10,3,4	6.4 - 11.8 - 13.2 - 13.9 - 13.1 - 13.7 - 12.8	6.4 - 18.2 - 31.4 - 45.3 - 58.4 - 72.1 - 84.9 (31.4-39.6)	7=>1	2310.0	13.0
201342021104	ダ	左	1400	晴	稍重	12:20	C312　13		2013-2-11	11	浦和	1			10.0	1280.0	5.0	10.0	280.0	4.0	8.0	350	5.0	6.0	730	6.0	6-7	3520.0	10.0	8-10	3990.0	13.0	8-10	1,170	10.0	6-10	3,670	32.0	6-8	2,970	27.0	10=>8	7340.0	23.0	6-8-10	31000.0	64.0	10=>8=>6	289610.0	418.0	251191016834712	251191086137412	10,(2,5),11,9,8,6,7,3,4,1,12	105682193111274	13.1 - 12.1 - 13.7 - 14.4 - 13.6 - 13.9 - 12.9	13.1 - 25.2 - 38.9 - 53.3 - 66.9 - 80.8 - 93.7 (38.9-40.4)	7=>6	6590.0	22.0
201342021105	ダ	左	1400	晴	稍重	12:50	C312　13		2013-2-11	11	浦和	1			4.0	330.0	2.0	4.0	160.0	2.0	5.0	210	3.0	10.0	350	5.0	4-5	910.0	4.0	4-5	990.0	3.0	4-5	320	3.0	4-10	690	7.0	5-10	870	10.0	4=>5	1790.0	7.0	4-5-10	3820.0	13.0	4=>5=>10	11530.0	30.0	184597103126211	184579103126211	148571091211632	145108711129623	12.5 - 11.9 - 13.0 - 13.6 - 13.5 - 14.0 - 14.1	12.5 - 24.4 - 37.4 - 51.0 - 64.5 - 78.5 - 92.6 (37.4-41.6)	4=>5	1250.0	5.0
201342021106	ダ	左	1500	晴	稍重	13:20	C311		2013-2-11	11	浦和	1			1.0	1620.0	6.0	1.0	230.0	6.0	4.0	140	1.0	6.0	190	4.0	1-4	2600.0	10.0	1-4	2490.0	10.0	1-4	700	9.0	1-6	850	12.0	4-6	420	5.0	1=>4	6370.0	25.0	1-4-6	3520.0	14.0	1=>4=>6	35230.0	124.0	131269105411287	112310694521178	11249106352117	14101296523117	7.3 - 11.8 - 11.7 - 13.0 - 14.1 - 13.9 - 14.0 - 13.7	7.3 - 19.1 - 30.8 - 43.8 - 57.9 - 71.8 - 85.8 - 99.5 (30.8-41.6)	1=>4	7710.0	25.0
