rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		サーベラージュ	セ6	55.0		堀場裕充	1:37.8		3-4-3-1	39.6	1.2	1	464	5		加藤和宏		（株）ファーストビ	56.0
2	4	4		ミリノカイザー	牡8	57.0		畑中信司	1:38.3	2.1/2	8-7-6-5	39.4	28.2	7	482	3		吉井一良		原田猛	15.6
3	3	3		ペイシャジョーダン	牡4	57.0		沖静男	1:38.7	2.0	3-3-1-1	40.8	34.5	8	458	-4		吉井敏雄		大井弘	7.8
4	8	10		ツガノホマレ	牡7	55.0		木本直	1:38.9	1.0	5-5-5-3	40.4	13.3	5	496	0		高橋俊之		中村重幸	5.6
5	6	6		クレイジームーン	牡5	55.0		葛山晃平	1:39.1	3/4	6-8-7-6	40.0	24.7	6	512	-1		井樋一也		小柳猛	4.4
6	2	2		ハクサンキャノン	牡5	57.0		吉原寛人	1:39.4	1.1/2	6-5-7-3	40.4	12.6	4	485	-5		加藤和義		河崎五市	
7	8	9		ラスカルグレイ	セ7	57.0		鈴木太一	1:40.8	7.0	2-2-1-7	42.9	133.1	9	473	-5		加藤和宏		（株）ファーストビ	
8	7	8		カタトゥンボ	牡5	56.0		柴田勇真	1:40.8	ハナ	8-9-9-9	41.2	8.7	2	491	-6		宗綱泰彦		大黒富美子	
9	1	1		ヒロノアンビシャス	セ4	54.0		魚住謙心	1:42.2	7.0	1-1-3-7	44.3	10.7	3	468	0		田嶋弘幸		栗嶋豊明	
10	5	5		コスモカンプ	牡8	57.0		甲賀弘隆	1:45.2	大	10-10-10-10	43.2	281.5	10	504	-3		加藤和宏		（株）ファーストビ	
