waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019104243	ペイシャガルボ	牡3	56.0	01029	武士沢	00412	高橋裕	486	-4
1	2	2019100327	イーサンカレラ	牡3	56.0	00689	江田照	01024	萱野	454	0
2	3	2019101476	キタノロッキー	牡3	53.0	01200	西塚	01026	鈴木伸	430	0
2	4	2019101713	ミッキーピーナッツ	牡3	56.0	05386	戸崎圭	01103	尾関	502	-12
3	5	2019101459	オレノスゴワザ	牡3	53.0	01201	水沼	00437	南田	470	14
3	6	2019102163	フォーワンセルフ	牡3	56.0	01140	横山和	01005	小桧山	514	4
4	7	2019106356	キャビランテ	牡3	56.0	01179	菅原明	00420	宗像	500	-18
4	8	2019105086	カシオン	牡3	56.0	01162	木幡巧	01079	古賀	488	0
5	9	2019110059	ドリームアジェンダ	牝3	54.0	01014	福永	01127	栗田	512	0
5	10	2019100402	シゲルフカ	牡3	54.0	01188	永野	01094	水野	474	0
6	11	2019101583	ノボマジック	牡3	56.0	01161	菊沢	01125	小野	470	-10
6	12	2019101898	アルバダイヤー	牡3	56.0	00422	内田博	01165	和田勇	516	0
7	13	2019100373	タカラライナー	牡3	56.0	00733	吉田豊	01190	村田	438	-6
7	14	2019103667	ケントゥリア	牡3	56.0	01163	坂井	01080	清水英	492	-16
8	15	2019102091	テイエムボーラー	セ3	56.0	01158	野中	01077	加藤和	476	-4
8	16	2019110017	カナラクリーク	牡3	56.0	01150	石川	01038	手塚	498	0
