rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		コスモレペティール	牝3	54.0		田野豊三	1:32.3		4-4-3-3	38.9	1.2	1	436	1		保利良次		谷謙介	65.0
2	7	8		ラーラクロリ	牝3	54.0		廣瀬航	1:32.8	3.0	2-2-1-1	39.5	5.9	2	492	2		尾林幸二		河原義宏	18.2
3	6	6		アーバンスター	牡7	56.0		杉浦健太	1:32.9	1/2	8-8-8-6	39.0	18.4	4	515	1		碇清次郎		羽地律雄	9.1
4	8	11		メルズーガ	牡5	56.0		鴨宮祥行	1:33.1	1.0	1-1-1-2	40.3	30.9	6	471	6		栗林徹治		山本益臣	6.5
5	6	7		ロータスガーデン	牝6	54.0		寺地誠一	1:33.4	2.0	9-9-9-9	39.2	179.3	9	464	1		小村正也		廣藤政弘	5.2
6	1	1		セイシャレード	牝4	54.0		田村直也	1:33.5	クビ	5-5-4-5	40.0	19.9	5	433	3		尾原強		太田雅貴	
7	2	2		メイショウクダン	セ4	56.0		長谷部駿	1:33.6	クビ	3-3-4-4	40.3	84.8	7	455	-2		山元博徳		（株）ファーストビ	
8	8	10		チェリーアトラス	牡4	56.0		松本幸祐	1:33.7	1/2	6-7-7-8	40.0	103.7	8	501	4		保利良次		小橋亮太	
9	5	5		プリマヴォルタ	牝4	54.0		大山真吾	1:34.0	1.3/4	7-6-6-7	40.3	12.3	3	437	-3		渡瀬寛彰		谷謙介	
10	7	9		サンチュータ	牡8	56.0		小谷周平	1:34.3	2.0	10-10-9-10	40.0	179.3	9	477	3		溝橋利喜		組）オールザベスト組	
11	4	4		モリノハート	牝5	54.0		高畑皓一	1:35.3	6.0	11-11-11-11	40.8	215.2	11	479	3		大塚信次		大黒富美子	
