rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		マツノタイガー	牡4	675.0		鈴木恵介	1:55.7				2.3	1	986	13		小北栄一		小松達也	12.0
2	7	7		サンシルクラポピー	牝4	655.0		村上章	1:59.0				8.3	3	1086	14		鈴木邦哉		川田章博	2.4
3	7	8		ウリュウ	牡4	675.0		松田道明	2:00.0				3.8	2	1117	3		村上慎一		大熊金八	1.2
4	2	2		クロオビ	牡5	680.0		渡来心路	2:00.1				11.5	6	968	-5		久田守		佐藤豊	0.7
5	6	6		バンリュウブラック	牡4	670.0		赤塚健仁	2:04.0				9.0	5	1077	2		久田守		稲谷義雄	0.4
6	8	9		キンツルモリウチ	牡4	675.0		西将太	2:06.3				14.0	7	1038	10		西康幸		（株）三上建設	
7	3	3		クイーンドリーマー	牝4	655.0		藤野俊一	2:07.3				19.7	8	966	-3		今井茂雅		曽我部裕	
8	8	10		フナノダイヤモンド	牡4	675.0		船山蔵人	2:09.7				8.8	4	1032	7		松井浩文		舩戸勝	
9	5	5		ライデンメルテイ	牝5	665.0		島津新	2:14.8				69.0	9	1001	-12		林豊		田中猛	
取	1	1		ゴールデンミラクル	牡4	675.0		菊池一樹					---		計不			中島敏博		藤田千代	
