rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		スキニチーノ	牝3	54.0		大原浩司	1:29.4		4-4-3	39.7	6.4	3	466	-1		法理勝弘		（同）ＭＩＲＡＩ	29.0
2	3	3		トップジージョ	牝3	54.0		向山牧	1:29.6	3/4	2-2-2	40.4	4.7	2	457	13		井上孝彦		高岡浩行	6.7
3	8	10		ミニマムーン	牝3	54.0		吉井友彦	1:29.6	クビ	7-6-4	39.2	15.7	5	442	-1		法理勝弘		（同）ＭＩＲＡＩ	2.9
4	1	1		クリスタルアイ	牝3	54.0		渡辺竜也	1:30.1	2.1/2	8-8-7	39.1	80.8	7	438	5		後藤佑耶		（有）高村牧場	2.1
5	2	2		サンマルブリランテ	牝3	54.0		筒井勇介	1:30.6	2.1/2	1-1-1	41.7	1.4	1	482	12		花本正三		相馬勇	1.5
6	5	5		ダブルポジション	牝3	54.0		池田敏樹	1:30.7	1/2	10-10-9	38.8	134.4	9	401	5		伊藤強一		（同）ＪＰＮ技研	
7	7	7		コスモアルゴリズム	牝3	54.0		大塚研司	1:30.9	1.0	9-9-8	39.0	85.7	8	430	-2		藤田正治		小橋亮太	
8	8	9		ワイルドジャーニー	牡3	56.0		森島貴之	1:31.0	1/2	6-5-6	40.9	185.4	10	442	-3		水野善太		戸部弘	
9	7	8		オーミルシア	牝3	54.0		藤原幹生	1:31.9	4.0	5-7-10	41.3	51.9	6	409	14		田口輝彦		岩崎僖澄	
10	6	6		アイファーイエロー	牝3	54.0		丸野勝虎	1:32.5	3.0	3-3-5	43.1	15.7	4	399	9		藤田正治		（有）ミドルアイラ	
