rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ブルーデイジー	牝2	54.0		竹吉徹	0:54.7		1-1	37.0	1.6	1	459	0		真島元徳		国武佳博	160.0
2	8	10		ホープヒル	牝2	54.0		小松丈二	0:55.1	2.0	2-2	37.1	12.4	4	442	0		真島元徳		小野瀬悦子	48.0
3	3	3		アイノチェイサー	牡2	55.0		石川慎将	0:56.2	6.0	5-3	37.1	25.0	6	477	0		池田忠好		（株）Ｈ．Ｉコーポ	25.6
4	6	7		セキトバノゴトク	牡2	55.0		飛田愛斗	0:56.8	3.0	4-4	38.1	5.6	2	418	0		渡辺博文		廣松一義	12.8
5	5	5		ストロングウルフ	牝2	54.0		鮫島克也	0:56.9	1/2	3-5	38.3	28.6	7	457	0		北村欣也		瀬戸年美	9.6
6	2	2		フークキリカチャン	牝2	54.0		山口勲	0:57.1	1.0	6-6	38.2	5.7	3	424	0		手島勝利		福岡隆史	
7	8	11		タケノキンポー	牝2	54.0		山下裕貴	0:59.0	大	11-7	38.9	16.2	5	459	0		古賀光範		竹原孝昭	
8	6	6		ベニサツマ	牝2	54.0		倉富隆一	0:59.4	2.0	10-10	39.6	58.0	9	405	0		川田孝好		新保孝一	
9	7	9		カミノハイペリオン	牡2	55.0		出水拓人	0:59.7	1.1/2	8-8	40.2	107.6	11	400	0		頼本盛行		神野生男	
10	4	4		ムーンパスカレン	牝2	54.0		川島拓	0:59.8	3/4	7-9	41.0	55.9	8	435	0		土井道隆		木稲安則	
11	7	8		ハシレメグミン	牝2	53.0		金山昇馬	0:59.8	ハナ	9-11	40.2	65.5	10	360	0		池田忠好		中地賢次郎	
