日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/03	晴	2	10	6	6	163.6	10	9	54.0	良	1:41.1	8.7	4-7-9	0.0-40.7	47.4	名古屋	202248030302	はっぴーの家5周年ア	movie.html?race_id=202248030302	a0032	加藤利征	ダ	1400	377	-3	0.0
2022/02/18	晴	2	10	3	3	311.3	10	8	54.0	良	1:40.5	4.9	10-9-9	0.0-40.6	44.0	名古屋	202248021802	朝倉成人記念	movie.html?race_id=202248021802	a01b4	加藤誓二	ダ	1400	380	-6	0.0
2022/02/04	晴	2	10	7	8	171.2	10	9	54.0	良	1:40.8	5.8	2-5-7	0.0-40.5	45.6	名古屋	202248020402	3歳8組	movie.html?race_id=202248020402	05370	大畑雅章	ダ	1400	386	9	0.0
2022/01/06	曇	2	9	4	4	110.3	9	9	52.0	良	1:38.7	3.0	6-6-8	0.0-41.1	43.0	名古屋	202248010602	3歳6組	movie.html?race_id=202248010602	a02bb	木之前葵	ダ	1400	377	1	0.0
2021/12/23	晴	2	10	5	5	352.5	10	10	54.0	重	1:38.1	5.4	8-9-10	0.0-40.8	43.7	名古屋	202148122302	2歳5組	movie.html?race_id=202148122302	a0032	加藤利征	ダ	1400	376	3	0.0
2021/12/10	晴	1	9	1	1	257.4	9	8	54.0	重	1:37.9	3.3	7-7-7	0.0-40.1	42.7	名古屋	202148121001	2歳5組	movie.html?race_id=202148121001	a0032	加藤利征	ダ	1400	373	-3	0.0
2021/12/03	晴	1	10	6	6	107.0	9	5	54.0	重	1:38.0	4.9	5-6-5	0.0-39.3	43.6	名古屋	202148120301	2歳牝馬	movie.html?race_id=202148120301	a0032	加藤利征	ダ	1400	376	-7	4.2
2021/11/19	晴	1	11	8	11	184.4	11	9	54.0	良	1:38.2	3.9	3-3-6	0.0-39.0	42.7	名古屋	202148111901	2歳牝馬	movie.html?race_id=202148111901	a0032	加藤利征	ダ	1400	383	1	0.0
2021/11/05	晴	3	10	2	2	531.9	10	9	54.0	良	1:36.9	3.6	8-8-8	0.0-39.7	42.2	名古屋	202148110503	2歳牝馬	movie.html?race_id=202148110503	a0032	加藤利征	ダ	1400	382	-1	0.0
2021/10/22	晴	2	8	3	3	373.1	8	6	54.0	良	1:37.7	3.5	6-6-7	0.0-42.3	43.0	名古屋	202148102202	2歳牝馬	movie.html?race_id=202148102202	a0032	加藤利征	ダ	1400	383	1	0.0
2021/10/14	晴	1	9	6	6	431.6	9	8	54.0	重	1:37.2	2.7	4-5-6	0.0-42.3	43.6	名古屋	202148101401	2歳3組	movie.html?race_id=202148101401	a0032	加藤利征	ダ	1400	382	0	0.0
2021/09/30	曇	3	10	4	4	513.2	10	9	54.0	良	1:38.1	4.7	3-6-9	0.0-39.4	43.6	名古屋	202148093003	2歳2組	movie.html?race_id=202148093003	a0032	加藤利征	ダ	1400	382	-2	0.0
2021/09/16	曇	1	9	8	9	468.5	9	8	54.0	良	1:36.5	3.7	3-5-8	0.0-40.4	43.7	名古屋	202148091601	名古屋モーニングフィ	movie.html?race_id=202148091601	a0032	加藤利征	ダ	1400	384	6	0.0
2021/09/02	曇	2	9	4	4	93.1	9	8	54.0	良	1:37.3	3.6	3-4-5	0.0-40.0	43.1	名古屋	202148090202	名古屋モーニングフィ	movie.html?race_id=202148090202	a0032	加藤利征	ダ	1400	378	3	0.0
2021/08/19	雨	4	10	8	9	48.7	7	9	54.0	不	1:35.8	3.1	3-4-6	0.0-40.2	42.8	名古屋	202148081904	2歳2組	movie.html?race_id=202148081904	a0032	加藤利征	ダ	1400	375	2	0.0
2021/08/05	晴	5	8	3	3	60.7	8	8	54.0	良	1:39.0	5.2	5-5-8	0.0-41.0	45.1	名古屋	202148080505	2歳2組	movie.html?race_id=202148080505	a0032	加藤利征	ダ	1400	373	5	0.0
2021/07/22	晴	3	8	6	6	2.9	2	3	54.0	良	0:52.6	1.0	3	0.0-37.9	38.4	名古屋	202148072203	2歳3組	movie.html?race_id=202148072203	a0032	加藤利征	ダ	800	368	-2	9.4
2021/07/09	晴	3	5	3	3	23.5	4	3	54.0	不	0:52.6	0.9	3	0.0-37.9	38.5	名古屋	202148070903	2歳3組	movie.html?race_id=202148070903	a0032	加藤利征	ダ	800	370	9	9.4
2021/06/18	曇	5	7	7	7	79.4	7	6	54.0	重	0:53.5	3.6	6	0.0-36.3	38.8	名古屋	202148061805	2歳新馬	movie.html?race_id=202148061805	a0032	加藤利征	ダ	800	361	0	0.0
