rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	6		ステッペンウルフ	牡3	56.0		御神本訓	1:49.0		7-5-5-4	39.7	7.1	3	450	-7		佐藤賢二		（有）新生ファーム	2,000.0
2	8	13		ウィンターフェル	牡3	56.0		森泰斗	1:49.1	1/2	3-4-3-3	40.2	3.1	2	525	12		川島正一		（株）東京Ｍｉｄｇ	700.0
3	4	5		ホワイトヘッド	牡3	56.0		本橋孝太	1:49.4	1.1/2	12-12-12-11	39.3	124.6	12	526	20		川島正一		吉田勝己	400.0
4	7	11		ジョーパイロライト	牡3	56.0		張田昂	1:49.5	3/4	6-7-7-6	40.0	21.5	6	435	5		小久保智		上田江吏子	200.0
5	8	14		カジノフォンテン	牡3	56.0		本田正重	1:50.0	2.1/2	3-6-6-8	40.5	9.2	5	530	3		山下貴之		吉橋興生	100.0
6	6	10		シビックヴァーゴ	牡3	56.0		笹川翼	1:50.0	ハナ	10-10-9-4	40.5	24.4	7	456	-1		米田英世		国枝久美子	
7	5	7		オーシャンブラック	牡3	56.0		西啓太	1:50.2	3/4	9-9-10-9	40.5	238.4	14	534	-3		荒井朋弘		中川浩一郎	
8	5	8		アギト	牡3	56.0		左海誠二	1:50.4	1.1/4	13-13-11-12	40.5	30.9	8	472	3		小久保智		山口裕介	
9	3	4		グラビテーション	牡3	56.0		今野忠成	1:51.4	5.0	14-14-14-14	40.9	48.8	9	485	2		山崎裕也		山口裕介	
10	7	12		マイコート	牡3	56.0		繁田健一	1:51.4	アタマ	8-8-8-9	41.9	77.0	10	476	0		佐藤賢二		小林克己	
11	3	3		キングイモン	牡3	56.0		達城龍次	1:51.4	クビ	11-11-12-13	41.3	92.2	11	456	-1		佐宗応和		井門敏雄	
12	2	2		ホールドユアハンド	牡3	56.0		矢野貴之	1:52.3	4.0	2-2-2-2	43.5	7.8	4	480	6		小久保智		山口裕介	
13	6	9		レベルフォー	牡3	56.0		石崎駿	1:53.5	6.0	1-1-1-1	45.0	148.0	13	468	-5		矢野義幸		（株）Ｎｉｃｋｓ	
14	1	1		ヒカリオーソ	牡3	56.0		瀧川寿希	1:56.0	大	5-3-4-7	46.9	2.6	1	442	1		岩本洋		西森鶴	
