rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	11		ゴールドフレーム	セ4	57.0		大野拓弥	1:38.5		3-3	36.3	10.9	7	478	0		新開幸一		外池榮一郎	760.0
2	3	4		パイロテクニクス	セ4	57.0		ルメール	1:38.8	2.0	5-6	36.2	4.6	2	512	8		武藤善則		シルクレーシング	300.0
3	5	9		ロジギムレット	牡4	57.0		丸山元気	1:39.0	1.0	4-4	36.7	10.8	6	474	16		国枝栄		久米田正明	190.0
4	6	10		ライトカラカゼ	牡5	57.0		石川裕紀	1:39.2	1.1/4	5-6	36.5	5.7	4	474	-4		相沢郁		星野壽市	110.0
5	8	15		オープンザウェイ	セ8	57.0		木幡巧也	1:39.4	1.0	11-11	36.2	167.6	13	472	4		菊川正達		ディアレストクラブ	76.0
6	4	7		ヨクエロマンボ	セ7	57.0		横山典弘	1:39.4	クビ	13-11	36.1	5.6	3	468	0		藤原辰雄		平井裕	
7	1	1		ドーファン	セ5	57.0		吉田豊	1:39.5	1/2	12-13	36.0	38.6	8	532	12		中川公成		シルクレーシング	
8	2	2		ブルーエクセレンス	牡4	57.0		津村明秀	1:39.5	アタマ	5-4	37.1	3.9	1	482	0		金成貴史		ゴドルフィン	
9	8	14		デストロイ	牡6	57.0		Ｍ．デム	1:39.6	1/2	9-9	36.6	6.6	5	524	8		高橋裕		諸岡慶	
10	5	8		アールグランツ	牡4	57.0		武藤雅	1:39.9	2.0	2-2	38.0	62.9	10	476	2		鈴木伸尋		前原敏行	
11	3	5		クリスエステソーロ	牡5	57.0		江田照男	1:40.0	3/4	1-1	38.2	69.4	11	512	0		加藤士津		了徳寺健二ホールディングス	
12	4	6		ヤサカリベルテ	牡4	57.0		柴田善臣	1:40.8	5.0	9-9	37.9	267.6	14	464	10		水野貴広		志邑宣彦	
13	2	3		サンマルライバル	牡6	57.0		嘉藤貴行	1:41.0	1.1/4	8-6	38.3	374.3	15	482	10		佐藤吉勝		相馬勇	
14	7	13		ジョイナイト	牡4	56.0		菊沢一樹	1:45.7	大	15-15	40.9	113.7	12	502	6		武市康男		西村亮二	
15	7	12		ジェイエルノブレス	牝5	55.0		田辺裕信	1:45.9	1.1/2	13-14	42.3	39.5	9	464	2		小西一男		橋元幸人	
