rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		サングノーブル	セ4	56.0		岡部誠	1:30.5		2-2-1	40.1	1.1	1	458	1		安部幸夫		西村健	32.0
2	2	2		ナンヨーコウゼン	牡4	56.0		丸野勝虎	1:31.6	5.0	8-6-4	39.5	29.3	5	433	2		安部幸夫		酒井孝敏	10.2
3	7	9		ザビーチ	牝4	54.0		山田祥雄	1:31.8	1.1/2	7-8-6	39.4	40.3	6	456	2		竹下太		武村學	5.8
4	4	4		トーセンエスパー	牡5	56.0		丹羽克輝	1:32.0	3/4	12-12-10	38.5	262.2	12	504	1		井手上慎		岡島晶子	3.8
5	7	10		グラスピエーナ	牝4	54.0		戸部尚実	1:32.0	クビ	9-9-8	39.4	15.2	4	450	9		竹下太		後藤武久	2.6
6	8	12		トワードポラリス	セ7	56.0		加藤聡一	1:32.4	2.0	5-4-3	40.7	135.2	10	468	8		倉地学		三峰誠植	
7	8	11		メタリフェル	牝4	52.0		木之前葵	1:32.5	1/2	1-1-2	42.3	15.0	3	454	2		川西毅		石井輝昭	
8	1	1		セユウスマート	牡6	56.0		今井貴大	1:32.7	1.0	10-10-11	39.5	174.2	11	422	-7		櫻井今朝		遠藤喜和	
9	5	5		ショウリオウ	牡4	54.0		宮下瞳	1:32.7	ハナ	3-3-5	41.1	7.4	2	463	-5		植松則幸		（株）ファーストビ	
10	3	3		アニヴェルセル	牝5	54.0		丸山真一	1:32.9	3/4	6-7-7	40.8	125.4	8	445	-6		坂口義幸		結城喜一	
11	5	6		ペイシャエスティマ	牝5	54.0		藤原良一	1:33.2	1.1/2	4-5-9	41.5	121.8	7	412	-3		伊藤勝己		太田雅貴	
12	6	8		ピンクダイキリ	牝6	51.0		細川智史	1:33.3	クビ	11-11-12	39.9	129.7	9	460	3		植松則幸		（株）ファーストビ	
