rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		ショウナンバルディ	牡3	54.0		松若風馬	2:02.2		1-1-1-1	35.7	14.8	5	432	-6		松下武士		国本哲秀	750.0
2	7	9		ファナティック	牝3	52.0		川田将雅	2:02.3	1/2	3-4-3-3	35.5	1.7	1	470	6		松永幹夫		キャロットファーム	300.0
3	1	1		メガフレア	牡5	55.0		西村淳也	2:02.6	2.0	7-5-5-5	35.6	15.7	6	484	2		加用正		宮川純造	190.0
4	8	10		シャイニーピース	牡5	57.0		秋山真一	2:02.8	1.0	2-2-2-2	36.2	48.7	10	490	-4		武幸四郎		小林昌志	110.0
5	3	3		カヌメラビーチ	牡3	54.0		浜中俊	2:03.2	2.1/2	5-5-5-5	36.2	14.5	4	488	-8		須貝尚介		金子真人ホールディングス	75.0
6	8	11		ニューポート	牡3	51.0		斎藤新	2:03.2	クビ	7-8-8-8	35.9	7.2	3	446	0		石坂正		馬場幸夫	
7	4	4		ピースフルサンデー	牡3	54.0		小崎綾也	2:03.5	2.0	9-8-8-8	36.2	37.1	9	448	-2		宮徹		小川勲	
8	2	2		アドマイヤキング	牡4	57.0		和田竜二	2:04.5	6.0	3-3-3-3	37.7	17.6	7	534	6		友道康夫		近藤利一	
9	5	5		ユウチェンジ	牡6	56.0		川又賢治	2:05.0	3.0	10-10-8-8	37.7	32.7	8	500	-6		森秀行		アイテツ	
10	6	7		ホウオウライジン	牡3	54.0		福永祐一	2:05.0	アタマ	5-5-5-5	38.0	5.0	2	480	-2		矢作芳人		小笹芳央	
11	7	8		タウィーザ	牡3	51.0		岩田望来	2:05.4	2.1/2	10-11-11-11	37.4	82.2	11	512	6		安田隆行		ノースヒルズ	
