rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		フェアリープール	牝4	54.0		渡辺竜也	1:30.6		1-1-1	39.0	3.8	2	420	0		笹野博司		笹島智則	24.0
2	7	7		ケイツーシリング	牝5	54.0		島崎和也	1:30.8	3/4	5-6-3	38.6	1.4	1	421	2		尾島徹		山田洋聡	5.6
3	4	4		スプリングハズカム	牝4	54.0		佐藤友則	1:31.6	4.0	2-2-2	39.8	10.7	4	482	0		加藤幸保		（有）和田牧場	2.4
4	5	5		ビームフラッシュ	牝4	54.0		大塚研司	1:32.2	3.0	6-5-5	40.0	22.7	5	479	0		水野善太		小橋亮太	1.7
5	8	10		トゥモロープラン	牝4	54.0		大原浩司	1:32.8	3.0	7-7-7	40.4	44.2	7	410	0		法理勝弘		木村良明	1.2
6	2	2		ホワイトハッカー	牝4	54.0		森島貴之	1:32.9	1/2	3-4-4	40.9	8.7	3	426	-3		水野善太		古川孝雄	
7	8	9		レーヌ	牝6	54.0		山下雅之	1:33.3	2.0	8-8-8	40.0	110.2	8	449	3		大橋敬永		廣瀬普	
8	7	8		ニシジャングル	牝4	54.0		向山牧	1:33.3	クビ	4-3-6	41.3	37.1	6	452	-2		錦見勇夫		西川尚	
9	1	1		ハナエミ	牝6	54.0		吉井友彦	1:33.4	クビ	9-10-9	40.6	180.0	9	431	7		藤田正治		（有）ホースケア	
10	6	6		ミツアキター	牡8	53.0		東川慎	1:33.6	1.0	10-9-10	40.1	240.0	10	433	-2		後藤正義		山本光明	
