着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	7	2.8	1.0	2018106586	牡	3	445.0	3.0	56	90.7	0	2-2-1-1	39.1	05296	05610	x06e26	30.0	202146031401
2	3	3	7.4	4.0	2018102435	牝	3	430.0	-2.0	54	90.8	3/4	7-5-4-3	38.0	05503	05235	958033	9.6	202146031401
3	5	5	3.1	2.0	2018103033	牝	3	387.0	7.0	54	92.0	6	1-1-1-2	40.5	05333	a02b7	912800	4.8	202146031401
4	6	6	28.3	7.0	2018100309	牝	3	414.0	0.0	54	94.1	大	6-7-7-5	40.9	a02e3	a012d	644008	3.6	202146031401
5	7	8	11.8	5.0	2018100747	牝	3	422.0	3.0	54	94.8	3	5-6-6-5	41.8	a01bb	05390	x011aa	3.0	202146031401
6	8	10	29.2	8.0	2018105959	牡	3	449.0	9.0	56	95.3	2.1/2	3-3-3-4	42.9	a0034	a02f5	144008	0.0	202146031401
7	8	9	4.3	3.0	2018103625	牡	3	430.0	-4.0	56	95.9	3	8-7-8-8	42.7	a0194	a02b7	x09067	0.0	202146031401
8	2	2	18.7	6.0	2018102387	牝	3	454.0	6.0	54	96.2	1.1/2	3-3-4-7	44.7	a0205	05235	958033	0.0	202146031401
取	1	1	---		2018101883	牝	3			54					a01fa	05425	a00021	0.0	202146031401
取	4	4	---		2018104215	牝	3			54					a0199	05319	x07294	0.0	202146031401
1	8	9	4.0	2.0	2016106587	セ	5	478.0	0.0	56	99.0	0	1-1-1-1	40.4	05301	05160	853002	32.0	202146031402
2	7	8	1.8	1.0	2015104330	牝	6	452.0	-5.0	54	99.0	クビ	3-3-3-2	39.9	05299	a02c5	x0a185	10.2	202146031402
3	3	3	11.7	4.0	2017103109	牝	4	445.0	0.0	54	99.3	1.1/2	4-4-3-3	40.1	a02dc	05650	218008	5.1	202146031402
