着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	4.4	2.0	2017102821	牡	4	488.0	5.0	52	75.5	0	5-5	37.9	a03fd	a02a4	770033	27.0	202135062701
2	2	2	19.1	7.0	2015103136	牝	6	472.0	6.0	54	75.6	クビ	1-1	39.0	05382	a0108	x09393	9.5	202135062701
3	8	8	2.7	1.0	2017100509	牝	4	476.0	4.0	54	76.1	3	4-3	39.2	05490	05739	034009	5.4	202135062701
4	4	4	10.1	6.0	2016100462	牡	5	457.0	-1.0	53	76.7	4	8-8	37.7	a0429	a02e4	x09393	2.7	202135062701
5	6	6	4.9	3.0	2017104532	牡	4	467.0	-4.0	56	77.0	2	2-2	40.3	a01d1	a0269	085031	1.4	202135062701
6	7	7	8.3	5.0	2015100152	牡	6	464.0	3.0	56	77.4	2.1/2	6-6	39.7	05577	a0108	x005d4	0.0	202135062701
7	5	5	5.9	4.0	2017102275	牝	4	447.0	9.0	54	77.9	3	3-3	41.0	05552	a024c	x08ab5	0.0	202135062701
8	3	3	48.7	8.0	2017100119	牝	4	419.0	-7.0	54	78.3	2.1/2	7-7	40.3	05119	05217	a00021	0.0	202135062701
1	3	3	3.3	2.0	2015100262	牝	6	446.0	5.0	54	75.6	0	2-2	37.3	05542	05417	x064b7	27.0	202135062702
2	7	7	2.9	1.0	2016102472	牡	5	459.0	-5.0	56	75.8	1	3-3	37.3	05294	05137	x08ab2	9.5	202135062702
3	6	6	8.0	4.0	2017103832	牝	4	401.0	-7.0	51	76.5	4	5-4	37.1	a0429	a02a4	770033	5.4	202135062702
4	2	2	23.4	7.0	2016105141	牡	5	507.0	-9.0	56	76.7	1	6-5	37.2	a01e8	05123	x01806	2.7	202135062702
5	4	4	11.3	5.0	2014109022	牡	7	481.0	0.0	56	76.7	ハナ	1-1	38.6	05552	a024c	610008	1.4	202135062702
6	8	8	20.6	6.0	2016101461	牡	5	426.0	-2.0	56	77.0	1.1/2	4-6	37.9	a01d1	05157	261033	0.0	202135062702
7	5	5	40.8	8.0	2015105159	牡	6	516.0	-3.0	56	78.1	7	7-7	38.4	05571	a028f	x09067	0.0	202135062702
8	1	1	3.5	3.0	2017102988	牝	4	466.0	4.0	54	79.0	6	8-8	38.5	05462	a02f4	x0a586	0.0	202135062702
1	4	4	1.6	1.0	2017105918	セ	4	487.0	3.0	56	74.5	0	2-2	38.0	a01d1	05709	x08ed0	27.0	202135062703
2	6	6	34.3	9.0	2015102022	牝	6	417.0	3.0	54	75.8	8	4-4	38.6	05087	a01e0	x033e0	9.5	202135062703
3	3	3	17.4	4.0	2017103627	牝	4	442.0	-16.0	50	75.8	クビ	7-6	37.7	a03fd	a02a4	x010c0	5.4	202135062703
4	2	2	5.0	2.0	2017104633	牝	4	478.0	-5.0	54	75.8	アタマ	5-5	38.1	05490	a03ff	x0a03e	2.7	202135062703
5	7	7	22.0	7.0	2017109031	牝	4	444.0	7.0	54	75.9	クビ	6-7	38.2	05560	a02e2	x08b15	1.4	202135062703
