waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100097	スマートルシーダ	牡3	54.0	01154	松若	01002	音無	472	0
2	2	2018105123	ジェニーアムレット	牝3	52.0	01126	松山	01144	池添学	446	-14
2	3	2016105171	ピノクル	牡5	57.0	01115	浜中	01002	音無	496	4
3	4	2018110095	パラディズム	牡3	54.0	01014	福永	01098	野中	498	-2
3	5	2016100072	タイセイドレッサー	牡5	56.0	01168	富田	01065	大橋	488	4
4	6	2018100572	タマモネックタイ	牡3	54.0	01138	藤懸	01144	池添学	474	4
4	7	2018103377	テリオスマナ	牝3	52.0	00732	幸	01149	松下	464	4
5	8	2016103056	ブルーノバローズ	牡5	57.0	01034	酒井	01121	角田	486	-6
5	9	2018104669	ダノンドリーマー	牡3	54.0	01174	岩田望	01055	藤原英	490	6
6	10	2018105529	ヘッズオアテールズ	牝3	52.0	01088	川田	01105	須貝	476	-4
6	11	2017105634	メラーキ	牡4	54.0	01186	角田	01061	友道	490	6
7	12	2016103499	グレートベースン	牡5	56.0	01178	斎藤	01154	橋口	524	6
7	13	2017106366	メイショウサンガ	牡4	54.0	01191	松本	01120	千田	532	0
8	14	2016104717	マジストラル	牡5	57.0	01171	西村淳	01173	長谷川	502	8
8	15	2017106378	カズプロティオス	牡4	57.0	01128	川須	01181	茶木	432	-2
