rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		ウェルドーン	牝3	54.0		藤岡佑介	1:52.2		4-4-4-3	38.4	8.5	5	496	10		角田晃一		安原浩司	1,928.0
2	4	4		タケルペガサス	牡3	56.0		西村淳也	1:52.7	3.0	4-4-4-2	38.9	2.8	1	480	0		加藤征弘		森保彦	768.0
3	7	9		ロードシュトローム	牡3	56.0		団野大成	1:52.9	1.1/2	1-1-1-1	39.4	8.6	6	486	-8		清水久詞		ロードホースクラブ	484.0
4	8	11		タイセイアゲイン	牡3	56.0		幸英明	1:53.0	クビ	6-6-6-5	39.0	4.1	2	476	0		松下武士		田中成奉	290.0
5	2	2		ダッシュダクラウン	牡3	56.0		富田暁	1:53.1	1/2	10-11-7-7	39.0	13.6	7	464	6		武英智		星加浩一	190.0
6	7	10		クリノドラゴン	牡3	56.0		小牧太	1:53.4	2.0	9-8-10-9	39.2	36.7	8	468	-6		大橋勇樹		栗本博晴	
7	8	12		ウォーターアンク	牝3	54.0		国分恭介	1:54.1	4.0	7-7-7-9	40.0	109.1	10	468	0		岡田稲男		山岡良一	
8	3	3		ショウナンアレス	牡3	56.0		池添謙一	1:54.4	2.0	3-3-2-3	40.7	7.9	4	514	-2		池添兼雄		国本哲秀	
9	6	7		プルミエロール	牡3	56.0		角田大和	1:54.5	クビ	12-12-12-12	39.6	136.9	11	480	-2		寺島良		キャロットファーム	
10	5	6		スクリーンプロセス	牡3	56.0		浜中俊	1:55.1	3.1/2	10-10-7-7	41.0	6.0	3	538	-6		中川公成		社台レースホース	
11	5	5		タイフォン	牡3	56.0		松若風馬	1:55.6	3.0	8-9-11-11	41.2	181.5	12	462	8		森田直行		吉田安惠	
12	1	1		レスプロンディール	牝3	54.0		酒井学	1:57.3	10.0	2-2-2-5	43.6	66.3	9	464	2		西園正都		中辻明	
