waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016101553	ペプチドルーカス	牡5	56.0	01168	富田	01130	吉村	442	-4
2	2	2017105972	ヴァルナ	セ4	54.0	01191	松本	00427	森	480	4
3	3	2016110008	ミッドサマーハウス	牝5	55.0	01171	西村淳	01046	鮫島	460	10
4	4	2017105192	カーフライターク	牡4	57.0	01180	団野	01117	高野	482	0
4	5	2017110148	アメリカンニーニャ	牝4	55.0	01154	松若	01166	石坂	510	4
5	6	2017100717	ノブフランクリン	牝4	55.0	01030	松田	01170	坂口	434	12
5	7	2017100970	ヴェッツラー	牡4	57.0	00732	幸	01123	牧田	454	5
6	8	2017103792	ノクターンノーツ	牝4	55.0	01034	酒井	01180	田中克	494	8
6	9	2017101794	ロマネスク	牝4	55.0	01032	池添	01095	荒川	428	-4
7	10	2017100593	トーホウラデン	牡4	57.0	01037	太宰	01136	高橋亮	478	0
7	11	2017103885	アサケエース	牡4	54.0	01185	小沢	01065	大橋	438	2
8	12	2017101152	ホープホワイト	牝4	52.0	01186	角田	01147	武井	450	2
8	13	2017100240	スノーテーラー	牝4	55.0	01115	浜中	01050	飯田雄	438	6
