rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ジュンジュン	牡4	56.0		吉村智洋	1:34.6		4-4-4-3	40.7	1.2	1	468	5		保利良平		吉川潤	50.0
2	4	4		アトムヴェローチェ	牝4	54.0		田中学	1:35.2	3.1/2	5-5-1-2	41.3	7.5	2	456	15		岡田利一		永井廣司	20.0
3	2	2		マリアン	牝6	51.0		大山龍太	1:35.6	2.1/2	1-1-2-1	42.0	8.4	3	451	-2		盛本信春		坂東まさ子	12.5
4	7	7		ルバクオーリ	牡5	56.0		寺地誠一	1:36.3	4.0	6-6-6-4	42.0	22.4	4	472	-1		三宅直之		（株）ファーストビ	7.5
5	8	10		イスズゴールド	牡8	56.0		川原正一	1:36.6	2.0	8-8-7-6	41.9	23.2	5	432	3		保利良次		内田滋三	5.0
6	8	9		アイファーレーザー	牡5	56.0		廣瀬航	1:36.8	3/4	9-9-9-9	41.4	111.9	9	438	0		小村正也		青山郁代	
7	7	8		サクラトップハロー	牡5	56.0		渡瀬和幸	1:37.0	1.0	7-7-8-7	42.4	111.0	8	453	5		野田忍		野田秀人	
8	3	3		メイショウサスライ	牡4	56.0		永井孝典	1:37.1	1/2	10-10-10-10	40.8	158.2	10	487	4		野田忍		松本好雄	
9	6	6		ムツミ	牝4	54.0		中田貴士	1:37.5	2.1/2	3-3-3-5	43.7	25.9	6	449	4		徳本慶一		平賀眞吾	
10	5	5		ラングドック	牡6	56.0		杉浦健太	1:38.2	4.0	2-2-5-8	44.4	26.9	7	450	7		碇清次郎		羽地律雄	
